# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
    27.83653513  1.69196127e-01  5.87314037e+00  1.95356740e-01
    27.83653513  3.38392254e-01  1.59925653e+00  1.95356740e-01
    27.83653513  5.07588381e-01  8.35340835e-01  1.95356740e-01
    27.83653513  6.76784509e-01  3.00817934e-01  1.95356740e-01
    27.83653513  8.45980636e-01  1.07527839e-01  1.95356740e-01
    27.83653513  1.01517676e+00 -3.50885789e-03  1.95356740e-01
    27.83653513  1.18437289e+00 -6.21846936e-02  1.95356740e-01
    27.83653513  1.35356902e+00 -8.97323871e-02  1.95356740e-01
    27.83653513  1.52276514e+00 -1.12722129e-01  1.95356740e-01
    27.83653513  1.69196127e+00 -1.37301038e-01  1.95356740e-01
    27.83653513  1.86115740e+00 -1.48011653e-01  1.95356740e-01
    27.83653513  2.03035353e+00 -1.57537314e-01  1.95356740e-01
    27.83653513  2.19954965e+00 -1.65380859e-01  1.95356740e-01
    27.83653513  2.36874578e+00 -1.70538019e-01  1.95356740e-01
    27.83653513  2.53794191e+00 -1.73431729e-01  1.95356740e-01
    27.83653513  2.70713803e+00 -1.76978262e-01  1.95356740e-01
    27.83653513  2.87633416e+00 -1.80400735e-01  1.95356740e-01
    27.83653513  3.04553029e+00 -1.81556061e-01  1.95356740e-01
    27.83653513  3.21472642e+00 -1.83785307e-01  1.95356740e-01
    27.83653513  3.38392254e+00 -1.85359668e-01  1.95356740e-01
    27.83653513  3.55311867e+00 -1.87162535e-01  1.95356740e-01
    27.83653513  3.72231480e+00 -1.87838200e-01  1.95356740e-01
    27.83653513  3.89151092e+00 -1.88643827e-01  1.95356740e-01
    27.83653513  4.06070705e+00 -1.89384004e-01  1.95356740e-01
    27.83653513  4.22990318e+00 -1.89961071e-01  1.95356740e-01
    27.83653513  4.39909931e+00 -1.90728667e-01  1.95356740e-01
    27.83653513  4.56829543e+00 -1.91048875e-01  1.95356740e-01
    27.83653513  4.73749156e+00 -1.91615105e-01  1.95356740e-01
    27.83653513  4.90668769e+00 -1.91967944e-01  1.95356740e-01
    27.83653513  5.07588381e+00 -1.92282841e-01  1.95356740e-01
    27.83653513  5.24507994e+00 -1.92530602e-01  1.95356740e-01
    27.83653513  5.41427607e+00 -1.92859996e-01  1.95356740e-01
    27.83653513  5.58347220e+00 -1.93137230e-01  1.95356740e-01
    27.83653513  5.75266832e+00 -1.93214024e-01  1.95356740e-01
    27.83653513  5.92186445e+00 -1.93254354e-01  1.95356740e-01
    27.83653513  6.09106058e+00 -1.93282678e-01  1.95356740e-01
    27.83653513  6.26025670e+00 -1.93151163e-01  1.95356740e-01
    27.83653513  6.42945283e+00 -1.93069041e-01  1.95356740e-01
    27.83653513  6.59864896e+00 -1.92831842e-01  1.95356740e-01
    27.83653513  6.76784509e+00 -1.92619729e-01  1.95356740e-01
    27.83653513  6.93704121e+00 -1.92204366e-01  1.95356740e-01
    27.83653513  7.10623734e+00 -1.91899219e-01  1.95356740e-01
    27.83653513  7.27543347e+00 -1.91406829e-01  1.95356740e-01
    27.83653513  7.44462959e+00 -1.90687494e-01  1.95356740e-01
    27.83653513  7.61382572e+00 -1.89935342e-01  1.95356740e-01
    27.83653513  8.12141410e+00 -1.87605235e-01  1.95356740e-01
    27.83653513  8.79819861e+00 -1.73466546e-01  1.95356740e-01
    27.83653513  9.47498312e+00 -1.22850762e-01  1.95356740e-01
    27.83653513  1.01517676e+01  2.27803529e-01  1.95356740e-01
    27.83653513  1.08285521e+01  2.76053867e+00  1.95356740e-01
    27.83653513  1.15053366e+01  6.58408684e-02  1.95356740e-01
    27.83653513  1.21821212e+01 -7.93643736e-02  1.95356740e-01
    27.83653513  1.28589057e+01 -1.29423558e-01  1.95356740e-01
    27.83653513  1.35356902e+01 -1.32643246e-01  1.95356740e-01
    27.83653513  1.42124747e+01  2.64484221e-02  1.95356740e-01
    27.83653513  1.48892592e+01  2.90424944e-02  1.95356740e-01
    27.83653513  1.55660437e+01  3.59663540e-01  1.95356740e-01
    27.83653513  1.62428282e+01 -1.19008230e-02  1.95356740e-01
    27.83653513  1.69196127e+01 -3.97213005e-02  1.95356740e-01
    27.83653513  1.75963972e+01 -7.21054579e-02  1.95356740e-01
    27.83653513  1.82731817e+01 -8.07721834e-03  1.95356740e-01
    27.83653513  1.89499662e+01  2.76799079e-02  1.95356740e-01
    27.83653513  1.96267507e+01 -6.00958037e-02  1.95356740e-01
    27.83653513  2.03035353e+01 -7.95651123e-02  1.95356740e-01
    27.83653513  2.09803198e+01 -4.48401412e-02  1.95356740e-01
    27.83653513  2.16571043e+01 -3.98565851e-02  1.95356740e-01
    27.83653513  2.23338888e+01 -1.36949672e-02  1.95356740e-01
    27.83653513  2.30106733e+01  4.85051154e-02  1.95356740e-01
    27.83653513  2.36874578e+01  3.79116215e-02  1.95356740e-01
    27.83653513  2.43642423e+01  3.76750158e-02  1.95356740e-01
    27.83653513  2.50410268e+01  5.92173683e-02  1.95356740e-01
    27.83653513  2.57178113e+01  1.22217219e-01  1.95356740e-01
    27.83653513  2.63945958e+01  9.34536368e-03  1.95356740e-01
    27.83653513  2.70713803e+01  2.09527523e-02  1.95356740e-01
    27.83653513  2.77481649e+01 -3.39173806e-02  1.95356740e-01
    27.83653513  2.84249494e+01 -2.97575452e-02  1.95356740e-01
    27.83653513  2.91017339e+01 -4.30507382e-02  1.95356740e-01
    27.83653513  2.97785184e+01 -4.67771087e-02  1.95356740e-01
    27.83653513  3.04553029e+01 -5.81769944e-03  1.95356740e-01
    27.83653513  3.11320874e+01 -9.50802105e-03  1.95356740e-01
    27.83653513  3.24856564e+01  1.91655487e-02  1.95356740e-01
    27.83653513  3.51927944e+01  4.68930905e-02  1.95356740e-01
    27.83653513  3.78999325e+01  3.62138175e-02  1.95356740e-01
    27.83653513  4.06070705e+01 -1.21576743e-02  1.95356740e-01
    27.83653513  4.33142085e+01  2.55983696e-02  1.95356740e-01
    27.83653513  4.60213466e+01  8.02752373e-03  1.95356740e-01
    27.83653513  4.87284846e+01 -7.41581975e-03  1.95356740e-01
    27.83653513  5.14356227e+01 -1.01585156e-02  1.95356740e-01
    27.83653513  5.41427607e+01  1.80006049e-03  1.95356740e-01
    27.83653513  5.68498987e+01 -4.78353840e-04  1.95356740e-01
    27.83653513  5.95570368e+01 -2.36005165e-03  1.95356740e-01
    27.83653513  6.22641748e+01 -6.92564699e-03  1.95356740e-01
    27.83653513  6.49713128e+01 -3.86781213e-04  1.95356740e-01
    27.83653513  6.76784509e+01  3.54980031e-03  1.95356740e-01
    27.83653513  7.03855889e+01 -2.70860248e-03  1.95356740e-01
    27.83653513  7.30927269e+01 -2.47013861e-03  1.95356740e-01
    27.83653513  7.57998650e+01  9.89832845e-04  1.95356740e-01
    27.83653513  7.85070030e+01  3.15649748e-03  1.95356740e-01
    27.83653513  8.12141410e+01  3.09978664e-03  1.95356740e-01
    27.83653513  8.39212791e+01 -1.01980753e-03  1.95356740e-01
    27.83653513  8.66284171e+01 -4.83671380e-04  1.95356740e-01
    27.83653513  8.93355551e+01 -2.89681223e-03  1.95356740e-01
    27.83653513  9.20426932e+01 -1.14468899e-03  1.95356740e-01
    27.83653513  9.47498312e+01 -1.65185825e-03  1.95356740e-01
    27.83653513  9.74569692e+01  2.69461843e-03  1.95356740e-01
    27.83653513  1.00164107e+02  9.67414404e-04  1.95356740e-01
    27.83653513  1.02871245e+02 -2.21007193e-03  1.95356740e-01
    27.83653513  1.05578383e+02  1.80640086e-03  1.95356740e-01
    27.83653513  1.08285521e+02  2.32187023e-03  1.95356740e-01
    27.83653513  1.10992659e+02 -2.60037206e-03  1.95356740e-01
    27.83653513  1.13699797e+02  2.20367648e-03  1.95356740e-01
    27.83653513  1.16406935e+02  1.14288701e-03  1.95356740e-01
    27.83653513  1.19114074e+02 -1.97593919e-03  1.95356740e-01
    27.83653513  1.21821212e+02  9.91322882e-04  1.95356740e-01
    27.83653513  1.24528350e+02  4.05488198e-04  1.95356740e-01
    27.83653513  1.29942626e+02 -2.97254078e-03  1.95356740e-01
    27.83653513  1.40771178e+02  2.36085610e-03  1.95356740e-01
    27.83653513  1.51599730e+02  1.96260933e-03  1.95356740e-01
    27.83653513  1.62428282e+02  1.23972978e-02  1.95356740e-01
    27.83653513  1.73256834e+02  5.27234434e-03  1.95356740e-01
