# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
     7.22008330  6.26025670e+00 -1.06544636e-01  1.95356740e-01
     7.22008330  6.42945283e+00 -1.08090450e-01  1.95356740e-01
     7.22008330  6.59864896e+00 -1.03455871e-01  1.95356740e-01
     7.22008330  6.76784509e+00 -1.02588729e-01  1.95356740e-01
     7.22008330  6.93704121e+00 -9.88992107e-02  1.95356740e-01
     7.22008330  7.10623734e+00 -9.39072398e-02  1.95356740e-01
     7.22008330  7.27543347e+00 -8.63381108e-02  1.95356740e-01
     7.22008330  7.44462959e+00 -7.94644254e-02  1.95356740e-01
     7.22008330  7.61382572e+00 -7.44390216e-02  1.95356740e-01
     7.22008330  8.12141410e+00 -3.26780080e-02  1.95356740e-01
     7.22008330  8.79819861e+00 -6.13956598e-03  1.95356740e-01
     7.22008330  9.47498312e+00  3.07636319e-02  1.95356740e-01
     7.22008330  1.01517676e+01  3.16405043e-02  1.95356740e-01
     7.22008330  1.08285521e+01  2.41689789e-02  1.95356740e-01
     7.22008330  1.15053366e+01  9.43749278e-03  1.95356740e-01
     7.22008330  1.21821212e+01  3.56704786e-02  1.95356740e-01
     7.22008330  1.28589057e+01  3.08686323e-02  1.95356740e-01
     7.22008330  1.35356902e+01  1.51839203e-02  1.95356740e-01
     7.22008330  1.42124747e+01  3.58094488e-02  1.95356740e-01
     7.22008330  1.48892592e+01  4.61633196e-03  1.95356740e-01
     7.22008330  1.55660437e+01  1.62027417e-02  1.95356740e-01
     7.22008330  1.62428282e+01  5.05295113e-03  1.95356740e-01
     7.22008330  1.69196127e+01  6.02378818e-03  1.95356740e-01
     7.22008330  1.75963972e+01  1.23989230e-02  1.95356740e-01
     7.22008330  1.82731817e+01  5.42739090e-03  1.95356740e-01
     7.22008330  1.89499662e+01  9.54042499e-03  1.95356740e-01
     7.22008330  1.96267507e+01  2.06133909e-03  1.95356740e-01
     7.22008330  2.03035353e+01  1.05733504e-02  1.95356740e-01
     7.22008330  2.09803198e+01  6.50192230e-03  1.95356740e-01
     7.22008330  2.16571043e+01  7.36607513e-03  1.95356740e-01
     7.22008330  2.23338888e+01  6.65910693e-03  1.95356740e-01
     7.22008330  2.30106733e+01  6.91980767e-03  1.95356740e-01
     7.22008330  2.36874578e+01  7.42288751e-03  1.95356740e-01
     7.22008330  2.43642423e+01  3.83323353e-03  1.95356740e-01
     7.22008330  2.50410268e+01 -2.74304831e-04  1.95356740e-01
     7.22008330  2.57178113e+01  2.04679426e-03  1.95356740e-01
     7.22008330  2.63945958e+01  6.50798556e-03  1.95356740e-01
     7.22008330  2.70713803e+01  3.46381814e-03  1.95356740e-01
     7.22008330  2.77481649e+01  1.45819474e-03  1.95356740e-01
     7.22008330  2.84249494e+01  5.70291751e-03  1.95356740e-01
     7.22008330  2.91017339e+01  4.90552881e-03  1.95356740e-01
     7.22008330  2.97785184e+01  1.06700884e-03  1.95356740e-01
     7.22008330  3.04553029e+01  6.80412431e-03  1.95356740e-01
     7.22008330  3.11320874e+01  5.30255306e-03  1.95356740e-01
     7.22008330  3.24856564e+01 -5.11951937e-03  1.95356740e-01
     7.22008330  3.51927944e+01  6.21936263e-03  1.95356740e-01
     7.22008330  3.78999325e+01  3.87300300e-03  1.95356740e-01
     7.22008330  4.06070705e+01 -2.14839839e-03  1.95356740e-01
     7.22008330  4.33142085e+01 -1.40651753e-04  1.95356740e-01
     7.22008330  4.60213466e+01 -2.72479092e-03  1.95356740e-01
     7.22008330  4.87284846e+01  4.12131902e-03  1.95356740e-01
     7.22008330  5.14356227e+01  2.77717330e-03  1.95356740e-01
     7.22008330  5.41427607e+01 -1.99834981e-03  1.95356740e-01
     7.22008330  5.68498987e+01  1.89054095e-03  1.95356740e-01
     7.22008330  5.95570368e+01  7.41427541e-03  1.95356740e-01
     7.22008330  6.22641748e+01  1.81871878e-03  1.95356740e-01
     7.22008330  6.49713128e+01  3.55302165e-03  1.95356740e-01
     7.22008330  6.76784509e+01 -1.63775126e-03  1.95356740e-01
     7.22008330  7.03855889e+01 -5.56634479e-03  1.95356740e-01
     7.22008330  7.30927269e+01  4.27079022e-04  1.95356740e-01
     7.22008330  7.57998650e+01 -6.04701529e-04  1.95356740e-01
     7.22008330  7.85070030e+01 -4.13727223e-04  1.95356740e-01
     7.22008330  8.12141410e+01  2.78314122e-03  1.95356740e-01
     7.22008330  8.39212791e+01  1.95319360e-03  1.95356740e-01
     7.22008330  8.66284171e+01  3.89144439e-03  1.95356740e-01
     7.22008330  8.93355551e+01  4.37601175e-04  1.95356740e-01
     7.22008330  9.20426932e+01  5.25276658e-04  1.95356740e-01
     7.22008330  9.47498312e+01 -3.75673145e-03  1.95356740e-01
     7.22008330  9.74569692e+01  5.57456731e-04  1.95356740e-01
     7.22008330  1.00164107e+02  1.85753645e-03  1.95356740e-01
     7.22008330  1.02871245e+02 -2.62800161e-03  1.95356740e-01
     7.22008330  1.05578383e+02  3.35299120e-03  1.95356740e-01
     7.22008330  1.08285521e+02 -7.31075857e-04  1.95356740e-01
     7.22008330  1.10992659e+02 -2.19398392e-03  1.95356740e-01
     7.22008330  1.13699797e+02 -3.75698957e-03  1.95356740e-01
     7.22008330  1.16406935e+02  3.16855984e-03  1.95356740e-01
     7.22008330  1.19114074e+02  2.99905620e-03  1.95356740e-01
     7.22008330  1.21821212e+02  2.25649695e-03  1.95356740e-01
     7.22008330  1.24528350e+02  4.79206130e-03  1.95356740e-01
     7.22008330  1.29942626e+02  9.58243195e-03  1.95356740e-01
     7.22008330  1.40771178e+02 -4.97918408e-03  1.95356740e-01
     7.22008330  1.51599730e+02 -2.90626042e-03  1.95356740e-01
     7.22008330  1.62428282e+02 -4.82665192e-03  1.95356740e-01
     7.22008330  1.73256834e+02  2.79626457e-03  1.95356740e-01
     7.22008330  1.84085386e+02 -5.01957974e-03  1.95356740e-01
     7.22008330  1.94913938e+02  1.11308290e-03  1.95356740e-01
     7.22008330  2.05742491e+02  9.24944589e-03  1.95356740e-01
     7.22008330  2.16571043e+02  3.32280362e-03  1.95356740e-01
     7.22008330  2.27399595e+02  1.58876804e-03  1.95356740e-01
     7.22008330  2.38228147e+02 -4.36848964e-03  1.95356740e-01
     7.22008330  2.49056699e+02  5.02982038e-03  1.95356740e-01
     7.22008330  2.59885251e+02 -2.84488119e-03  1.95356740e-01
     7.22008330  2.70713803e+02 -1.42838143e-03  1.95356740e-01
     7.22008330  2.81542356e+02  1.03719113e-03  1.95356740e-01
     7.22008330  2.92370908e+02  2.72917312e-04  1.95356740e-01
     7.22008330  3.03199460e+02 -2.79191603e-03  1.95356740e-01
     7.22008330  3.14028012e+02  7.78416117e-04  1.95356740e-01
     7.22008330  3.24856564e+02  2.96489767e-03  1.95356740e-01
     7.22008330  3.35685116e+02  1.72236916e-03  1.95356740e-01
     7.22008330  3.46513668e+02 -2.49385548e-03  1.95356740e-01
     7.22008330  3.57342221e+02  4.85773657e-04  1.95356740e-01
     7.22008330  3.68170773e+02 -1.35474258e-03  1.95356740e-01
     7.22008330  3.78999325e+02 -5.29161469e-04  1.95356740e-01
     7.22008330  3.89827877e+02  2.93457471e-03  1.95356740e-01
     7.22008330  4.00656429e+02  9.08374979e-04  1.95356740e-01
     7.22008330  4.11484981e+02  2.13185284e-03  1.95356740e-01
     7.22008330  4.22313533e+02  1.27251363e-03  1.95356740e-01
     7.22008330  4.33142085e+02 -1.81237304e-04  1.95356740e-01
     7.22008330  4.43970638e+02  1.67291983e-04  1.95356740e-01
     7.22008330  4.54799190e+02  1.78157720e-03  1.95356740e-01
     7.22008330  4.65627742e+02  2.59225093e-03  1.95356740e-01
     7.22008330  4.76456294e+02  3.94153023e-03  1.95356740e-01
     7.22008330  4.87284846e+02  1.78611940e-03  1.95356740e-01
     7.22008330  4.98113398e+02  2.29896246e-03  1.95356740e-01
