# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
    12.16061821  1.69196127e-01  2.95300392e+01  1.95356740e-01
    12.16061821  3.38392254e-01  8.11919989e+00  1.95356740e-01
    12.16061821  5.07588381e-01  4.86370798e+00  1.95356740e-01
    12.16061821  6.76784509e-01  2.28992665e+00  1.95356740e-01
    12.16061821  8.45980636e-01  1.29024716e+00  1.95356740e-01
    12.16061821  1.01517676e+00  7.57186937e-01  1.95356740e-01
    12.16061821  1.18437289e+00  4.99729918e-01  1.95356740e-01
    12.16061821  1.35356902e+00  3.62681245e-01  1.95356740e-01
    12.16061821  1.52276514e+00  2.36574608e-01  1.95356740e-01
    12.16061821  1.69196127e+00  1.24969930e-01  1.95356740e-01
    12.16061821  1.86115740e+00  6.38752506e-02  1.95356740e-01
    12.16061821  2.03035353e+00  1.05833779e-02  1.95356740e-01
    12.16061821  2.19954965e+00 -3.08893555e-02  1.95356740e-01
    12.16061821  2.36874578e+00 -6.09177785e-02  1.95356740e-01
    12.16061821  2.53794191e+00 -7.10945003e-02  1.95356740e-01
    12.16061821  2.70713803e+00 -9.04725743e-02  1.95356740e-01
    12.16061821  2.87633416e+00 -1.10390779e-01  1.95356740e-01
    12.16061821  3.04553029e+00 -1.17249991e-01  1.95356740e-01
    12.16061821  3.21472642e+00 -1.28767210e-01  1.95356740e-01
    12.16061821  3.38392254e+00 -1.35693655e-01  1.95356740e-01
    12.16061821  3.55311867e+00 -1.44840080e-01  1.95356740e-01
    12.16061821  3.72231480e+00 -1.51761220e-01  1.95356740e-01
    12.16061821  3.89151092e+00 -1.56339435e-01  1.95356740e-01
    12.16061821  4.06070705e+00 -1.59547855e-01  1.95356740e-01
    12.16061821  4.22990318e+00 -1.63477450e-01  1.95356740e-01
    12.16061821  4.39909931e+00 -1.67063178e-01  1.95356740e-01
    12.16061821  4.56829543e+00 -1.69622130e-01  1.95356740e-01
    12.16061821  4.73749156e+00 -1.71637476e-01  1.95356740e-01
    12.16061821  4.90668769e+00 -1.74030118e-01  1.95356740e-01
    12.16061821  5.07588381e+00 -1.76126346e-01  1.95356740e-01
    12.16061821  5.24507994e+00 -1.77612301e-01  1.95356740e-01
    12.16061821  5.41427607e+00 -1.78712937e-01  1.95356740e-01
    12.16061821  5.58347220e+00 -1.79326078e-01  1.95356740e-01
    12.16061821  5.75266832e+00 -1.80256133e-01  1.95356740e-01
    12.16061821  5.92186445e+00 -1.80322779e-01  1.95356740e-01
    12.16061821  6.09106058e+00 -1.80915530e-01  1.95356740e-01
    12.16061821  6.26025670e+00 -1.80264749e-01  1.95356740e-01
    12.16061821  6.42945283e+00 -1.79632724e-01  1.95356740e-01
    12.16061821  6.59864896e+00 -1.78780909e-01  1.95356740e-01
    12.16061821  6.76784509e+00 -1.77734836e-01  1.95356740e-01
    12.16061821  6.93704121e+00 -1.74966343e-01  1.95356740e-01
    12.16061821  7.10623734e+00 -1.72335524e-01  1.95356740e-01
    12.16061821  7.27543347e+00 -1.70007010e-01  1.95356740e-01
    12.16061821  7.44462959e+00 -1.65978031e-01  1.95356740e-01
    12.16061821  7.61382572e+00 -1.59289520e-01  1.95356740e-01
    12.16061821  8.12141410e+00 -1.34604513e-01  1.95356740e-01
    12.16061821  8.79819861e+00 -1.02444202e-01  1.95356740e-01
    12.16061821  9.47498312e+00 -3.02269196e-03  1.95356740e-01
    12.16061821  1.01517676e+01  8.34420521e-02  1.95356740e-01
    12.16061821  1.08285521e+01  2.78787430e-02  1.95356740e-01
    12.16061821  1.15053366e+01  4.25638128e-02  1.95356740e-01
    12.16061821  1.21821212e+01  7.63282475e-03  1.95356740e-01
    12.16061821  1.28589057e+01 -1.85247652e-03  1.95356740e-01
    12.16061821  1.35356902e+01 -1.28529153e-03  1.95356740e-01
    12.16061821  1.42124747e+01  6.97183208e-02  1.95356740e-01
    12.16061821  1.48892592e+01 -1.70144737e-03  1.95356740e-01
    12.16061821  1.55660437e+01  4.59377201e-02  1.95356740e-01
    12.16061821  1.62428282e+01  8.16711118e-03  1.95356740e-01
    12.16061821  1.69196127e+01 -1.40851193e-02  1.95356740e-01
    12.16061821  1.75963972e+01  3.45736400e-03  1.95356740e-01
    12.16061821  1.82731817e+01 -1.37175704e-02  1.95356740e-01
    12.16061821  1.89499662e+01 -3.01011939e-03  1.95356740e-01
    12.16061821  1.96267507e+01 -1.66458480e-02  1.95356740e-01
    12.16061821  2.03035353e+01 -8.82552890e-03  1.95356740e-01
    12.16061821  2.09803198e+01 -5.68595489e-03  1.95356740e-01
    12.16061821  2.16571043e+01  9.30358102e-04  1.95356740e-01
    12.16061821  2.23338888e+01  3.40655191e-04  1.95356740e-01
    12.16061821  2.30106733e+01  9.98523488e-03  1.95356740e-01
    12.16061821  2.36874578e+01  4.67488214e-03  1.95356740e-01
    12.16061821  2.43642423e+01  4.52937711e-03  1.95356740e-01
    12.16061821  2.50410268e+01  3.00583004e-03  1.95356740e-01
