# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
     5.00633435  1.69196127e-01  1.48303926e+02  1.95356740e-01
     5.00633435  3.38392254e-01  3.68614816e+01  1.95356740e-01
     5.00633435  5.07588381e-01  2.59164626e+01  1.95356740e-01
     5.00633435  6.76784509e-01  1.33627459e+01  1.95356740e-01
     5.00633435  8.45980636e-01  8.27156474e+00  1.95356740e-01
     5.00633435  1.01517676e+00  5.74213018e+00  1.95356740e-01
     5.00633435  1.18437289e+00  4.21257930e+00  1.95356740e-01
     5.00633435  1.35356902e+00  3.53024427e+00  1.95356740e-01
     5.00633435  1.52276514e+00  2.82513672e+00  1.95356740e-01
     5.00633435  1.69196127e+00  2.23998469e+00  1.95356740e-01
     5.00633435  1.86115740e+00  1.89830661e+00  1.95356740e-01
     5.00633435  2.03035353e+00  1.62568419e+00  1.95356740e-01
     5.00633435  2.19954965e+00  1.39260426e+00  1.95356740e-01
     5.00633435  2.36874578e+00  1.13452252e+00  1.95356740e-01
     5.00633435  2.53794191e+00  9.77706165e-01  1.95356740e-01
     5.00633435  2.70713803e+00  9.07120870e-01  1.95356740e-01
     5.00633435  2.87633416e+00  7.64578607e-01  1.95356740e-01
     5.00633435  3.04553029e+00  7.28326910e-01  1.95356740e-01
     5.00633435  3.21472642e+00  6.47747452e-01  1.95356740e-01
     5.00633435  3.38392254e+00  5.79414813e-01  1.95356740e-01
     5.00633435  3.55311867e+00  5.41610242e-01  1.95356740e-01
     5.00633435  3.72231480e+00  4.68524040e-01  1.95356740e-01
     5.00633435  3.89151092e+00  4.39253942e-01  1.95356740e-01
     5.00633435  4.06070705e+00  4.08622156e-01  1.95356740e-01
     5.00633435  4.22990318e+00  3.49100018e-01  1.95356740e-01
     5.00633435  4.39909931e+00  3.24568197e-01  1.95356740e-01
     5.00633435  4.56829543e+00  2.92948446e-01  1.95356740e-01
     5.00633435  4.73749156e+00  2.65069775e-01  1.95356740e-01
     5.00633435  4.90668769e+00  2.45011259e-01  1.95356740e-01
     5.00633435  5.07588381e+00  2.21355370e-01  1.95356740e-01
     5.00633435  5.24507994e+00  2.15782640e-01  1.95356740e-01
     5.00633435  5.41427607e+00  2.01483718e-01  1.95356740e-01
     5.00633435  5.58347220e+00  1.86195958e-01  1.95356740e-01
