# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
     2.46850843  1.69196127e-01  4.61362058e+02  1.95356740e-01
     2.46850843  3.38392254e-01  1.03891634e+02  1.95356740e-01
     2.46850843  5.07588381e-01  8.35201481e+01  1.95356740e-01
     2.46850843  6.76784509e-01  4.69308096e+01  1.95356740e-01
     2.46850843  8.45980636e-01  3.40587903e+01  1.95356740e-01
     2.46850843  1.01517676e+00  2.59599879e+01  1.95356740e-01
     2.46850843  1.18437289e+00  2.10462284e+01  1.95356740e-01
     2.46850843  1.35356902e+00  1.63641438e+01  1.95356740e-01
     2.46850843  1.52276514e+00  1.50064724e+01  1.95356740e-01
     2.46850843  1.69196127e+00  1.25611923e+01  1.95356740e-01
     2.46850843  1.86115740e+00  1.19089392e+01  1.95356740e-01
     2.46850843  2.03035353e+00  9.94891524e+00  1.95356740e-01
     2.46850843  2.19954965e+00  9.65021103e+00  1.95356740e-01
     2.46850843  2.36874578e+00  8.59397438e+00  1.95356740e-01
     2.46850843  2.53794191e+00  8.26672302e+00  1.95356740e-01
     2.46850843  2.70713803e+00  7.61006626e+00  1.95356740e-01
     2.46850843  2.87633416e+00  6.84848641e+00  1.95356740e-01
     2.46850843  3.04553029e+00  6.32597252e+00  1.95356740e-01
     2.46850843  3.21472642e+00  5.99814016e+00  1.95356740e-01
     2.46850843  3.38392254e+00  5.62367504e+00  1.95356740e-01
     2.46850843  3.55311867e+00  5.29810659e+00  1.95356740e-01
     2.46850843  3.72231480e+00  4.90686809e+00  1.95356740e-01
     2.46850843  3.89151092e+00  4.64088271e+00  1.95356740e-01
     2.46850843  4.06070705e+00  4.42484140e+00  1.95356740e-01
     2.46850843  4.22990318e+00  4.18538698e+00  1.95356740e-01
     2.46850843  4.39909931e+00  3.92844965e+00  1.95356740e-01
     2.46850843  4.56829543e+00  3.73623636e+00  1.95356740e-01
     2.46850843  4.73749156e+00  3.56616433e+00  1.95356740e-01
     2.46850843  4.90668769e+00  3.39534775e+00  1.95356740e-01
     2.46850843  5.07588381e+00  3.17671149e+00  1.95356740e-01
     2.46850843  5.24507994e+00  3.05690859e+00  1.95356740e-01
