# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
    13.23452465  1.69196127e-01  2.51450182e+01  1.95356740e-01
    13.23452465  3.38392254e-01  6.94694788e+00  1.95356740e-01
    13.23452465  5.07588381e-01  4.11292166e+00  1.95356740e-01
    13.23452465  6.76784509e-01  1.91432381e+00  1.95356740e-01
    13.23452465  8.45980636e-01  1.06731128e+00  1.95356740e-01
    13.23452465  1.01517676e+00  6.11700992e-01  1.95356740e-01
    13.23452465  1.18437289e+00  3.90178637e-01  1.95356740e-01
    13.23452465  1.35356902e+00  2.73437822e-01  1.95356740e-01
    13.23452465  1.52276514e+00  1.67926727e-01  1.95356740e-01
    13.23452465  1.69196127e+00  7.14025751e-02  1.95356740e-01
    13.23452465  1.86115740e+00  2.06204117e-02  1.95356740e-01
    13.23452465  2.03035353e+00 -2.39352903e-02  1.95356740e-01
    13.23452465  2.19954965e+00 -5.87646189e-02  1.95356740e-01
    13.23452465  2.36874578e+00 -8.36979982e-02  1.95356740e-01
    13.23452465  2.53794191e+00 -9.25935399e-02  1.95356740e-01
    13.23452465  2.70713803e+00 -1.09047217e-01  1.95356740e-01
    13.23452465  2.87633416e+00 -1.25502102e-01  1.95356740e-01
    13.23452465  3.04553029e+00 -1.31010138e-01  1.95356740e-01
    13.23452465  3.21472642e+00 -1.40726393e-01  1.95356740e-01
    13.23452465  3.38392254e+00 -1.46610672e-01  1.95356740e-01
    13.23452465  3.55311867e+00 -1.54456727e-01  1.95356740e-01
    13.23452465  3.72231480e+00 -1.59870002e-01  1.95356740e-01
    13.23452465  3.89151092e+00 -1.63653923e-01  1.95356740e-01
    13.23452465  4.06070705e+00 -1.66315981e-01  1.95356740e-01
    13.23452465  4.22990318e+00 -1.69475758e-01  1.95356740e-01
    13.23452465  4.39909931e+00 -1.72524387e-01  1.95356740e-01
    13.23452465  4.56829543e+00 -1.74597953e-01  1.95356740e-01
    13.23452465  4.73749156e+00 -1.76342621e-01  1.95356740e-01
    13.23452465  4.90668769e+00 -1.78315687e-01  1.95356740e-01
    13.23452465  5.07588381e+00 -1.80132917e-01  1.95356740e-01
    13.23452465  5.24507994e+00 -1.81194306e-01  1.95356740e-01
    13.23452465  5.41427607e+00 -1.82142262e-01  1.95356740e-01
    13.23452465  5.58347220e+00 -1.82737460e-01  1.95356740e-01
    13.23452465  5.75266832e+00 -1.83489030e-01  1.95356740e-01
    13.23452465  5.92186445e+00 -1.83560857e-01  1.95356740e-01
    13.23452465  6.09106058e+00 -1.84019620e-01  1.95356740e-01
    13.23452465  6.26025670e+00 -1.83340234e-01  1.95356740e-01
    13.23452465  6.42945283e+00 -1.82838807e-01  1.95356740e-01
    13.23452465  6.59864896e+00 -1.82113774e-01  1.95356740e-01
    13.23452465  6.76784509e+00 -1.81380082e-01  1.95356740e-01
    13.23452465  6.93704121e+00 -1.78920103e-01  1.95356740e-01
    13.23452465  7.10623734e+00 -1.76720302e-01  1.95356740e-01
    13.23452465  7.27543347e+00 -1.74588241e-01  1.95356740e-01
    13.23452465  7.44462959e+00 -1.71486782e-01  1.95356740e-01
    13.23452465  7.61382572e+00 -1.65510133e-01  1.95356740e-01
    13.23452465  8.12141410e+00 -1.45353054e-01  1.95356740e-01
    13.23452465  8.79819861e+00 -1.17197659e-01  1.95356740e-01
    13.23452465  9.47498312e+00 -8.34214708e-03  1.95356740e-01
    13.23452465  1.01517676e+01  1.04377362e-01  1.95356740e-01
    13.23452465  1.08285521e+01  6.66012593e-02  1.95356740e-01
    13.23452465  1.15053366e+01  7.47127502e-02  1.95356740e-01
    13.23452465  1.21821212e+01  1.34006100e-02  1.95356740e-01
    13.23452465  1.28589057e+01 -9.63535874e-03  1.95356740e-01
    13.23452465  1.35356902e+01 -1.50834656e-02  1.95356740e-01
    13.23452465  1.42124747e+01  8.12797298e-02  1.95356740e-01
    13.23452465  1.48892592e+01  7.54879683e-04  1.95356740e-01
    13.23452465  1.55660437e+01  5.47467131e-02  1.95356740e-01
    13.23452465  1.62428282e+01  1.72064855e-02  1.95356740e-01
    13.23452465  1.69196127e+01 -1.64775208e-02  1.95356740e-01
    13.23452465  1.75963972e+01 -1.89615233e-05  1.95356740e-01
    13.23452465  1.82731817e+01 -1.76960352e-02  1.95356740e-01
    13.23452465  1.89499662e+01  1.60224379e-03  1.95356740e-01
    13.23452465  1.96267507e+01 -2.22605815e-02  1.95356740e-01
    13.23452465  2.03035353e+01 -8.37972822e-03  1.95356740e-01
    13.23452465  2.09803198e+01 -9.33975473e-03  1.95356740e-01
    13.23452465  2.16571043e+01  2.07522668e-03  1.95356740e-01
    13.23452465  2.23338888e+01  4.46716469e-05  1.95356740e-01
    13.23452465  2.30106733e+01  9.74668737e-03  1.95356740e-01
    13.23452465  2.36874578e+01  4.34958890e-03  1.95356740e-01
    13.23452465  2.43642423e+01  6.90019451e-03  1.95356740e-01
    13.23452465  2.50410268e+01  4.04311166e-03  1.95356740e-01
    13.23452465  2.57178113e+01  6.31165250e-03  1.95356740e-01
    13.23452465  2.63945958e+01 -3.31641656e-03  1.95356740e-01
    13.23452465  2.70713803e+01 -1.17252550e-03  1.95356740e-01
    13.23452465  2.77481649e+01 -1.64225290e-03  1.95356740e-01
    13.23452465  2.84249494e+01  1.60731940e-04  1.95356740e-01
    13.23452465  2.91017339e+01  1.07958630e-03  1.95356740e-01
    13.23452465  2.97785184e+01  1.96494736e-03  1.95356740e-01
    13.23452465  3.04553029e+01  1.50910378e-03  1.95356740e-01
    13.23452465  3.11320874e+01  5.89202677e-04  1.95356740e-01
    13.23452465  3.24856564e+01 -1.36549896e-02  1.95356740e-01
    13.23452465  3.51927944e+01  2.35445547e-03  1.95356740e-01
    13.23452465  3.78999325e+01  1.24965508e-03  1.95356740e-01
    13.23452465  4.06070705e+01 -5.15661164e-03  1.95356740e-01
    13.23452465  4.33142085e+01 -9.99297561e-03  1.95356740e-01
    13.23452465  4.60213466e+01 -1.10603252e-02  1.95356740e-01
