# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
    48.93554872  1.69196127e-01  1.81307838e+00  1.95356740e-01
    48.93554872  3.38392254e-01  4.11532065e-01  1.95356740e-01
    48.93554872  5.07588381e-01  1.46871112e-01  1.95356740e-01
    48.93554872  6.76784509e-01 -3.14907194e-02  1.95356740e-01
    48.93554872  8.45980636e-01 -9.39151693e-02  1.95356740e-01
    48.93554872  1.01517676e+00 -1.30971196e-01  1.95356740e-01
    48.93554872  1.18437289e+00 -1.51436124e-01  1.95356740e-01
    48.93554872  1.35356902e+00 -1.60636115e-01  1.95356740e-01
    48.93554872  1.52276514e+00 -1.68041878e-01  1.95356740e-01
    48.93554872  1.69196127e+00 -1.76253025e-01  1.95356740e-01
    48.93554872  1.86115740e+00 -1.79715878e-01  1.95356740e-01
    48.93554872  2.03035353e+00 -1.82831064e-01  1.95356740e-01
    48.93554872  2.19954965e+00 -1.85358411e-01  1.95356740e-01
    48.93554872  2.36874578e+00 -1.86960766e-01  1.95356740e-01
    48.93554872  2.53794191e+00 -1.88137029e-01  1.95356740e-01
    48.93554872  2.70713803e+00 -1.89172939e-01  1.95356740e-01
    48.93554872  2.87633416e+00 -1.90323055e-01  1.95356740e-01
    48.93554872  3.04553029e+00 -1.90733207e-01  1.95356740e-01
    48.93554872  3.21472642e+00 -1.91432167e-01  1.95356740e-01
    48.93554872  3.38392254e+00 -1.92004928e-01  1.95356740e-01
    48.93554872  3.55311867e+00 -1.92562262e-01  1.95356740e-01
    48.93554872  3.72231480e+00 -1.92769450e-01  1.95356740e-01
    48.93554872  3.89151092e+00 -1.93032341e-01  1.95356740e-01
    48.93554872  4.06070705e+00 -1.93291333e-01  1.95356740e-01
    48.93554872  4.22990318e+00 -1.93483898e-01  1.95356740e-01
    48.93554872  4.39909931e+00 -1.93744468e-01  1.95356740e-01
    48.93554872  4.56829543e+00 -1.93851065e-01  1.95356740e-01
    48.93554872  4.73749156e+00 -1.94030689e-01  1.95356740e-01
    48.93554872  4.90668769e+00 -1.94149667e-01  1.95356740e-01
    48.93554872  5.07588381e+00 -1.94259257e-01  1.95356740e-01
    48.93554872  5.24507994e+00 -1.94340878e-01  1.95356740e-01
    48.93554872  5.41427607e+00 -1.94484924e-01  1.95356740e-01
    48.93554872  5.58347220e+00 -1.94576980e-01  1.95356740e-01
    48.93554872  5.75266832e+00 -1.94606033e-01  1.95356740e-01
    48.93554872  5.92186445e+00 -1.94635633e-01  1.95356740e-01
    48.93554872  6.09106058e+00 -1.94646203e-01  1.95356740e-01
    48.93554872  6.26025670e+00 -1.94613098e-01  1.95356740e-01
    48.93554872  6.42945283e+00 -1.94599037e-01  1.95356740e-01
    48.93554872  6.59864896e+00 -1.94547134e-01  1.95356740e-01
    48.93554872  6.76784509e+00 -1.94461200e-01  1.95356740e-01
    48.93554872  6.93704121e+00 -1.94388785e-01  1.95356740e-01
    48.93554872  7.10623734e+00 -1.94270697e-01  1.95356740e-01
    48.93554872  7.27543347e+00 -1.94147095e-01  1.95356740e-01
    48.93554872  7.44462959e+00 -1.93877145e-01  1.95356740e-01
    48.93554872  7.61382572e+00 -1.93749843e-01  1.95356740e-01
    48.93554872  8.12141410e+00 -1.92850880e-01  1.95356740e-01
    48.93554872  8.79819861e+00 -1.89474726e-01  1.95356740e-01
    48.93554872  9.47498312e+00 -1.76439172e-01  1.95356740e-01
    48.93554872  1.01517676e+01  4.55411894e-02  1.95356740e-01
    48.93554872  1.08285521e+01  2.37977338e+01  1.95356740e-01
    48.93554872  1.15053366e+01 -8.92352416e-02  1.95356740e-01
    48.93554872  1.21821212e+01 -1.60909291e-01  1.95356740e-01
    48.93554872  1.28589057e+01 -1.77692375e-01  1.95356740e-01
    48.93554872  1.35356902e+01 -1.78516358e-01  1.95356740e-01
    48.93554872  1.42124747e+01 -1.00068521e-01  1.95356740e-01
    48.93554872  1.48892592e+01 -1.01027829e-02  1.95356740e-01
    48.93554872  1.55660437e+01  5.40133410e+00  1.95356740e-01
    48.93554872  1.62428282e+01 -1.01977487e-01  1.95356740e-01
    48.93554872  1.69196127e+01 -1.33645989e-01  1.95356740e-01
    48.93554872  1.75963972e+01 -1.49599235e-01  1.95356740e-01
    48.93554872  1.82731817e+01 -6.54696272e-02  1.95356740e-01
    48.93554872  1.89499662e+01  4.73842669e-01  1.95356740e-01
    48.93554872  1.96267507e+01 -1.15647248e-01  1.95356740e-01
    48.93554872  2.03035353e+01 -1.39103373e-01  1.95356740e-01
    48.93554872  2.09803198e+01 -7.61911064e-02  1.95356740e-01
