# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
     1.16642013  1.69196127e-01  1.18272642e+03  1.95356740e-01
     1.16642013  3.38392254e-01  2.78657249e+02  1.95356740e-01
     1.16642013  5.07588381e-01  2.10145150e+02  1.95356740e-01
     1.16642013  6.76784509e-01  1.32576773e+02  1.95356740e-01
     1.16642013  8.45980636e-01  1.08779122e+02  1.95356740e-01
     1.16642013  1.01517676e+00  8.78362828e+01  1.95356740e-01
     1.16642013  1.18437289e+00  7.76917240e+01  1.95356740e-01
     1.16642013  1.35356902e+00  7.02200595e+01  1.95356740e-01
     1.16642013  1.52276514e+00  5.92820376e+01  1.95356740e-01
     1.16642013  1.69196127e+00  5.30702816e+01  1.95356740e-01
     1.16642013  1.86115740e+00  4.56793213e+01  1.95356740e-01
     1.16642013  2.03035353e+00  4.05139070e+01  1.95356740e-01
     1.16642013  2.19954965e+00  3.88331602e+01  1.95356740e-01
     1.16642013  2.36874578e+00  3.55482901e+01  1.95356740e-01
     1.16642013  2.53794191e+00  3.48606510e+01  1.95356740e-01
     1.16642013  2.70713803e+00  2.92464247e+01  1.95356740e-01
     1.16642013  2.87633416e+00  2.73967495e+01  1.95356740e-01
     1.16642013  3.04553029e+00  2.60402992e+01  1.95356740e-01
     1.16642013  3.21472642e+00  2.40521656e+01  1.95356740e-01
     1.16642013  3.38392254e+00  2.21568656e+01  1.95356740e-01
     1.16642013  3.55311867e+00  2.05986830e+01  1.95356740e-01
     1.16642013  3.72231480e+00  1.98543401e+01  1.95356740e-01
     1.16642013  3.89151092e+00  1.82281208e+01  1.95356740e-01
     1.16642013  4.06070705e+00  1.68109660e+01  1.95356740e-01
     1.16642013  4.22990318e+00  1.57445225e+01  1.95356740e-01
     1.16642013  4.39909931e+00  1.43771053e+01  1.95356740e-01
     1.16642013  4.56829543e+00  1.39758396e+01  1.95356740e-01
     1.16642013  4.73749156e+00  1.32728173e+01  1.95356740e-01
     1.16642013  4.90668769e+00  1.25007417e+01  1.95356740e-01
     1.16642013  5.07588381e+00  1.16622210e+01  1.95356740e-01
     1.16642013  5.24507994e+00  1.10794278e+01  1.95356740e-01
     1.16642013  5.41427607e+00  1.04853759e+01  1.95356740e-01
     1.16642013  5.58347220e+00  9.75095603e+00  1.95356740e-01
     1.16642013  5.75266832e+00  9.52412034e+00  1.95356740e-01
     1.16642013  5.92186445e+00  9.00849209e+00  1.95356740e-01
     1.16642013  6.09106058e+00  8.63998201e+00  1.95356740e-01
     1.16642013  6.26025670e+00  8.49909803e+00  1.95356740e-01
     1.16642013  6.42945283e+00  7.90492102e+00  1.95356740e-01
     1.16642013  6.59864896e+00  7.54930119e+00  1.95356740e-01
     1.16642013  6.76784509e+00  6.98091273e+00  1.95356740e-01
     1.16642013  6.93704121e+00  6.71149821e+00  1.95356740e-01
     1.16642013  7.10623734e+00  6.42585027e+00  1.95356740e-01
     1.16642013  7.27543347e+00  6.16565642e+00  1.95356740e-01
     1.16642013  7.44462959e+00  5.87756302e+00  1.95356740e-01
     1.16642013  7.61382572e+00  5.60263248e+00  1.95356740e-01
     1.16642013  8.12141410e+00  4.97422343e+00  1.95356740e-01
     1.16642013  8.79819861e+00  4.08530253e+00  1.95356740e-01
     1.16642013  9.47498312e+00  3.59237697e+00  1.95356740e-01
     1.16642013  1.01517676e+01  3.21410036e+00  1.95356740e-01
     1.16642013  1.08285521e+01  2.69164280e+00  1.95356740e-01
     1.16642013  1.15053366e+01  2.30403799e+00  1.95356740e-01
     1.16642013  1.21821212e+01  2.06173832e+00  1.95356740e-01
     1.16642013  1.28589057e+01  1.92714574e+00  1.95356740e-01
     1.16642013  1.35356902e+01  1.67998555e+00  1.95356740e-01
     1.16642013  1.42124747e+01  1.49210798e+00  1.95356740e-01
     1.16642013  1.48892592e+01  1.34415660e+00  1.95356740e-01
     1.16642013  1.55660437e+01  1.21466786e+00  1.95356740e-01
     1.16642013  1.62428282e+01  1.09889301e+00  1.95356740e-01
     1.16642013  1.69196127e+01  9.93265781e-01  1.95356740e-01
     1.16642013  1.75963972e+01  8.87563379e-01  1.95356740e-01
     1.16642013  1.82731817e+01  8.06635586e-01  1.95356740e-01
     1.16642013  1.89499662e+01  7.60052049e-01  1.95356740e-01
     1.16642013  1.96267507e+01  6.71345055e-01  1.95356740e-01
     1.16642013  2.03035353e+01  6.12989846e-01  1.95356740e-01
     1.16642013  2.09803198e+01  5.69011626e-01  1.95356740e-01
     1.16642013  2.16571043e+01  5.16526795e-01  1.95356740e-01
     1.16642013  2.23338888e+01  4.82395203e-01  1.95356740e-01
     1.16642013  2.30106733e+01  4.38611741e-01  1.95356740e-01
     1.16642013  2.36874578e+01  4.04037130e-01  1.95356740e-01
     1.16642013  2.43642423e+01  3.92017905e-01  1.95356740e-01
     1.16642013  2.50410268e+01  3.52405473e-01  1.95356740e-01
     1.16642013  2.57178113e+01  3.37411749e-01  1.95356740e-01
     1.16642013  2.63945958e+01  3.09674774e-01  1.95356740e-01
     1.16642013  2.70713803e+01  2.93020807e-01  1.95356740e-01
     1.16642013  2.77481649e+01  2.74278949e-01  1.95356740e-01
     1.16642013  2.84249494e+01  2.51007161e-01  1.95356740e-01
     1.16642013  2.91017339e+01  2.31411026e-01  1.95356740e-01
     1.16642013  2.97785184e+01  2.21958137e-01  1.95356740e-01
     1.16642013  3.04553029e+01  2.08680954e-01  1.95356740e-01
     1.16642013  3.11320874e+01  1.84840317e-01  1.95356740e-01
     1.16642013  3.24856564e+01  1.75452921e-01  1.95356740e-01
     1.16642013  3.51927944e+01  1.41875582e-01  1.95356740e-01
     1.16642013  3.78999325e+01  1.10506413e-01  1.95356740e-01
     1.16642013  4.06070705e+01  8.94792211e-02  1.95356740e-01
     1.16642013  4.33142085e+01  6.08129341e-02  1.95356740e-01
     1.16642013  4.60213466e+01  5.17212780e-02  1.95356740e-01
     1.16642013  4.87284846e+01  5.41448320e-02  1.95356740e-01
     1.16642013  5.14356227e+01  4.23689042e-02  1.95356740e-01
     1.16642013  5.41427607e+01  3.96439735e-02  1.95356740e-01
     1.16642013  5.68498987e+01  3.03375954e-02  1.95356740e-01
     1.16642013  5.95570368e+01  3.09448084e-02  1.95356740e-01
     1.16642013  6.22641748e+01  2.03546480e-02  1.95356740e-01
     1.16642013  6.49713128e+01  2.15152503e-02  1.95356740e-01
     1.16642013  6.76784509e+01  1.75285067e-02  1.95356740e-01
     1.16642013  7.03855889e+01  1.38851250e-02  1.95356740e-01
     1.16642013  7.30927269e+01  1.57585845e-02  1.95356740e-01
     1.16642013  7.57998650e+01  1.28816992e-02  1.95356740e-01
     1.16642013  7.85070030e+01  9.85181409e-03  1.95356740e-01
     1.16642013  8.12141410e+01  8.70877730e-03  1.95356740e-01
     1.16642013  8.39212791e+01  9.52235502e-03  1.95356740e-01
     1.16642013  8.66284171e+01  7.68972971e-03  1.95356740e-01
     1.16642013  8.93355551e+01  9.16784107e-03  1.95356740e-01
     1.16642013  9.20426932e+01  9.37284318e-03  1.95356740e-01
     1.16642013  9.47498312e+01  8.75458378e-03  1.95356740e-01
     1.16642013  9.74569692e+01  7.42988900e-03  1.95356740e-01
     1.16642013  1.00164107e+02  9.13582626e-03  1.95356740e-01
     1.16642013  1.02871245e+02  3.87010023e-03  1.95356740e-01
     1.16642013  1.05578383e+02  8.18873085e-03  1.95356740e-01
     1.16642013  1.08285521e+02  7.16524439e-03  1.95356740e-01
     1.16642013  1.10992659e+02  5.89634056e-03  1.95356740e-01
     1.16642013  1.13699797e+02  5.00110643e-03  1.95356740e-01
     1.16642013  1.16406935e+02  5.83675780e-03  1.95356740e-01
     1.16642013  1.19114074e+02  2.59209159e-03  1.95356740e-01
     1.16642013  1.21821212e+02  2.84627026e-03  1.95356740e-01
     1.16642013  1.24528350e+02  3.81625863e-04  1.95356740e-01
     1.16642013  1.29942626e+02  1.14201685e-02  1.95356740e-01
     1.16642013  1.40771178e+02 -1.81519890e-03  1.95356740e-01
     1.16642013  1.51599730e+02 -2.20898349e-03  1.95356740e-01
     1.16642013  1.62428282e+02  9.70668428e-03  1.95356740e-01
     1.16642013  1.73256834e+02  2.31300059e-03  1.95356740e-01
     1.16642013  1.84085386e+02  2.45577958e-04  1.95356740e-01
     1.16642013  1.94913938e+02 -4.56914403e-03  1.95356740e-01
     1.16642013  2.05742491e+02 -4.35394843e-03  1.95356740e-01
     1.16642013  2.16571043e+02  1.94947118e-03  1.95356740e-01
     1.16642013  2.27399595e+02  2.11115318e-03  1.95356740e-01
     1.16642013  2.38228147e+02  1.84647441e-03  1.95356740e-01
     1.16642013  2.49056699e+02  9.59091082e-04  1.95356740e-01
     1.16642013  2.59885251e+02  1.11440191e-04  1.95356740e-01
     1.16642013  2.70713803e+02 -2.96336272e-03  1.95356740e-01
     1.16642013  2.81542356e+02 -1.44415769e-03  1.95356740e-01
     1.16642013  2.92370908e+02 -2.20638914e-03  1.95356740e-01
     1.16642013  3.03199460e+02  1.96826380e-03  1.95356740e-01
     1.16642013  3.14028012e+02 -3.02091511e-03  1.95356740e-01
     1.16642013  3.24856564e+02 -3.04189006e-03  1.95356740e-01
     1.16642013  3.35685116e+02  3.08911127e-03  1.95356740e-01
     1.16642013  3.46513668e+02 -5.12591394e-03  1.95356740e-01
     1.16642013  3.57342221e+02  4.79006256e-03  1.95356740e-01
     1.16642013  3.68170773e+02  1.12058321e-03  1.95356740e-01
     1.16642013  3.78999325e+02  1.57115219e-04  1.95356740e-01
     1.16642013  3.89827877e+02  2.13021467e-04  1.95356740e-01
     1.16642013  4.00656429e+02 -3.68808032e-03  1.95356740e-01
     1.16642013  4.11484981e+02 -3.19891170e-04  1.95356740e-01
     1.16642013  4.22313533e+02  2.36013520e-03  1.95356740e-01
     1.16642013  4.33142085e+02  2.14134710e-03  1.95356740e-01
     1.16642013  4.43970638e+02  4.58017185e-04  1.95356740e-01
     1.16642013  4.54799190e+02 -5.37855283e-04  1.95356740e-01
     1.16642013  4.65627742e+02  5.37086530e-04  1.95356740e-01
     1.16642013  4.76456294e+02 -5.83750686e-04  1.95356740e-01
     1.16642013  4.87284846e+02  2.31268347e-03  1.95356740e-01
     1.16642013  4.98113398e+02  4.19531011e-03  1.95356740e-01
