# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
    25.66099772  1.69196127e-01  6.91395780e+00  1.95356740e-01
    25.66099772  3.38392254e-01  1.89884368e+00  1.95356740e-01
    25.66099772  5.07588381e-01  1.01174444e+00  1.95356740e-01
    25.66099772  6.76784509e-01  3.86390620e-01  1.95356740e-01
    25.66099772  8.45980636e-01  1.58943903e-01  1.95356740e-01
    25.66099772  1.01517676e+00  2.90768193e-02  1.95356740e-01
    25.66099772  1.18437289e+00 -3.90059978e-02  1.95356740e-01
    25.66099772  1.35356902e+00 -7.12815444e-02  1.95356740e-01
    25.66099772  1.52276514e+00 -9.83816344e-02  1.95356740e-01
    25.66099772  1.69196127e+00 -1.27084777e-01  1.95356740e-01
    25.66099772  1.86115740e+00 -1.39717726e-01  1.95356740e-01
    25.66099772  2.03035353e+00 -1.50944464e-01  1.95356740e-01
    25.66099772  2.19954965e+00 -1.60172620e-01  1.95356740e-01
    25.66099772  2.36874578e+00 -1.66289884e-01  1.95356740e-01
    25.66099772  2.53794191e+00 -1.69566655e-01  1.95356740e-01
    25.66099772  2.70713803e+00 -1.73788436e-01  1.95356740e-01
    25.66099772  2.87633416e+00 -1.77809171e-01  1.95356740e-01
    25.66099772  3.04553029e+00 -1.79161023e-01  1.95356740e-01
    25.66099772  3.21472642e+00 -1.81787888e-01  1.95356740e-01
    25.66099772  3.38392254e+00 -1.83597736e-01  1.95356740e-01
    25.66099772  3.55311867e+00 -1.85731423e-01  1.95356740e-01
    25.66099772  3.72231480e+00 -1.86558046e-01  1.95356740e-01
    25.66099772  3.89151092e+00 -1.87501248e-01  1.95356740e-01
    25.66099772  4.06070705e+00 -1.88360109e-01  1.95356740e-01
    25.66099772  4.22990318e+00 -1.89035292e-01  1.95356740e-01
    25.66099772  4.39909931e+00 -1.89932502e-01  1.95356740e-01
    25.66099772  4.56829543e+00 -1.90315905e-01  1.95356740e-01
    25.66099772  4.73749156e+00 -1.90975947e-01  1.95356740e-01
    25.66099772  4.90668769e+00 -1.91393699e-01  1.95356740e-01
    25.66099772  5.07588381e+00 -1.91769497e-01  1.95356740e-01
    25.66099772  5.24507994e+00 -1.92057031e-01  1.95356740e-01
