# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
     1.74121259  1.69196127e-01  7.44777695e+02  1.95356740e-01
     1.74121259  3.38392254e-01  1.66304875e+02  1.95356740e-01
     1.74121259  5.07588381e-01  1.33844086e+02  1.95356740e-01
     1.74121259  6.76784509e-01  7.93007366e+01  1.95356740e-01
     1.74121259  8.45980636e-01  6.25928407e+01  1.95356740e-01
     1.74121259  1.01517676e+00  4.86716535e+01  1.95356740e-01
     1.74121259  1.18437289e+00  4.22096297e+01  1.95356740e-01
     1.74121259  1.35356902e+00  3.52175468e+01  1.95356740e-01
     1.74121259  1.52276514e+00  2.97418238e+01  1.95356740e-01
     1.74121259  1.69196127e+00  2.71300330e+01  1.95356740e-01
     1.74121259  1.86115740e+00  2.48248076e+01  1.95356740e-01
     1.74121259  2.03035353e+00  2.20280555e+01  1.95356740e-01
     1.74121259  2.19954965e+00  2.26088736e+01  1.95356740e-01
     1.74121259  2.36874578e+00  1.98175109e+01  1.95356740e-01
     1.74121259  2.53794191e+00  1.80590510e+01  1.95356740e-01
     1.74121259  2.70713803e+00  1.76852244e+01  1.95356740e-01
     1.74121259  2.87633416e+00  1.58978537e+01  1.95356740e-01
     1.74121259  3.04553029e+00  1.45273154e+01  1.95356740e-01
     1.74121259  3.21472642e+00  1.34768372e+01  1.95356740e-01
     1.74121259  3.38392254e+00  1.28170123e+01  1.95356740e-01
     1.74121259  3.55311867e+00  1.19387314e+01  1.95356740e-01
     1.74121259  3.72231480e+00  1.13040358e+01  1.95356740e-01
     1.74121259  3.89151092e+00  1.09539648e+01  1.95356740e-01
     1.74121259  4.06070705e+00  9.79092165e+00  1.95356740e-01
     1.74121259  4.22990318e+00  9.05233708e+00  1.95356740e-01
     1.74121259  4.39909931e+00  8.35050340e+00  1.95356740e-01
     1.74121259  4.56829543e+00  8.00921365e+00  1.95356740e-01
     1.74121259  4.73749156e+00  7.49149834e+00  1.95356740e-01
     1.74121259  4.90668769e+00  7.25054333e+00  1.95356740e-01
     1.74121259  5.07588381e+00  6.80947720e+00  1.95356740e-01
     1.74121259  5.24507994e+00  6.47372179e+00  1.95356740e-01
     1.74121259  5.41427607e+00  6.06176994e+00  1.95356740e-01
     1.74121259  5.58347220e+00  5.83705747e+00  1.95356740e-01
     1.74121259  5.75266832e+00  5.61792213e+00  1.95356740e-01
     1.74121259  5.92186445e+00  5.11631954e+00  1.95356740e-01
     1.74121259  6.09106058e+00  4.74897166e+00  1.95356740e-01
     1.74121259  6.26025670e+00  4.66814639e+00  1.95356740e-01
     1.74121259  6.42945283e+00  4.46269029e+00  1.95356740e-01
     1.74121259  6.59864896e+00  4.35332217e+00  1.95356740e-01
     1.74121259  6.76784509e+00  4.04428813e+00  1.95356740e-01
     1.74121259  6.93704121e+00  3.82670756e+00  1.95356740e-01
     1.74121259  7.10623734e+00  3.57593658e+00  1.95356740e-01
     1.74121259  7.27543347e+00  3.53191918e+00  1.95356740e-01
     1.74121259  7.44462959e+00  3.40317348e+00  1.95356740e-01
     1.74121259  7.61382572e+00  3.25145432e+00  1.95356740e-01
     1.74121259  8.12141410e+00  2.82580893e+00  1.95356740e-01
     1.74121259  8.79819861e+00  2.37083271e+00  1.95356740e-01
     1.74121259  9.47498312e+00  2.02211316e+00  1.95356740e-01
     1.74121259  1.01517676e+01  1.70392291e+00  1.95356740e-01
     1.74121259  1.08285521e+01  1.49279817e+00  1.95356740e-01
     1.74121259  1.15053366e+01  1.29426975e+00  1.95356740e-01
     1.74121259  1.21821212e+01  1.14986869e+00  1.95356740e-01
     1.74121259  1.28589057e+01  9.96309778e-01  1.95356740e-01
     1.74121259  1.35356902e+01  9.06579660e-01  1.95356740e-01
     1.74121259  1.42124747e+01  7.79715413e-01  1.95356740e-01
     1.74121259  1.48892592e+01  7.19056957e-01  1.95356740e-01
     1.74121259  1.55660437e+01  6.15076110e-01  1.95356740e-01
     1.74121259  1.62428282e+01  5.92238685e-01  1.95356740e-01
     1.74121259  1.69196127e+01  4.98140022e-01  1.95356740e-01
     1.74121259  1.75963972e+01  4.81944044e-01  1.95356740e-01
     1.74121259  1.82731817e+01  4.49643696e-01  1.95356740e-01
     1.74121259  1.89499662e+01  3.93040973e-01  1.95356740e-01
     1.74121259  1.96267507e+01  3.65619223e-01  1.95356740e-01
     1.74121259  2.03035353e+01  3.31883794e-01  1.95356740e-01
     1.74121259  2.09803198e+01  3.13431232e-01  1.95356740e-01
     1.74121259  2.16571043e+01  2.75226322e-01  1.95356740e-01
     1.74121259  2.23338888e+01  2.70670919e-01  1.95356740e-01
     1.74121259  2.30106733e+01  2.39083266e-01  1.95356740e-01
     1.74121259  2.36874578e+01  2.17920915e-01  1.95356740e-01
     1.74121259  2.43642423e+01  1.99619441e-01  1.95356740e-01
     1.74121259  2.50410268e+01  1.87063390e-01  1.95356740e-01
     1.74121259  2.57178113e+01  1.79191124e-01  1.95356740e-01
     1.74121259  2.63945958e+01  1.63508035e-01  1.95356740e-01
     1.74121259  2.70713803e+01  1.48493150e-01  1.95356740e-01
     1.74121259  2.77481649e+01  1.39147237e-01  1.95356740e-01
     1.74121259  2.84249494e+01  1.25669429e-01  1.95356740e-01
     1.74121259  2.91017339e+01  1.18766398e-01  1.95356740e-01
     1.74121259  2.97785184e+01  1.11941054e-01  1.95356740e-01
     1.74121259  3.04553029e+01  1.08015983e-01  1.95356740e-01
     1.74121259  3.11320874e+01  9.96318137e-02  1.95356740e-01
     1.74121259  3.24856564e+01  7.99091911e-02  1.95356740e-01
     1.74121259  3.51927944e+01  8.28193551e-02  1.95356740e-01
     1.74121259  3.78999325e+01  4.22609276e-02  1.95356740e-01
     1.74121259  4.06070705e+01  3.89567046e-02  1.95356740e-01
     1.74121259  4.33142085e+01  3.80854280e-02  1.95356740e-01
     1.74121259  4.60213466e+01  2.57195275e-02  1.95356740e-01
     1.74121259  4.87284846e+01  2.63219128e-02  1.95356740e-01
     1.74121259  5.14356227e+01  2.13389603e-02  1.95356740e-01
     1.74121259  5.41427607e+01  1.70200486e-02  1.95356740e-01
     1.74121259  5.68498987e+01  1.74480953e-02  1.95356740e-01
     1.74121259  5.95570368e+01  1.39895912e-02  1.95356740e-01
     1.74121259  6.22641748e+01  1.72918824e-02  1.95356740e-01
     1.74121259  6.49713128e+01  7.34344210e-03  1.95356740e-01
     1.74121259  6.76784509e+01  1.11395608e-02  1.95356740e-01
     1.74121259  7.03855889e+01  8.12078879e-03  1.95356740e-01
     1.74121259  7.30927269e+01  6.74303031e-03  1.95356740e-01
     1.74121259  7.57998650e+01  5.64150866e-03  1.95356740e-01
