# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
     1.96489554  3.89151092e+00  8.46577107e+00  1.95356740e-01
     1.96489554  4.06070705e+00  7.76975544e+00  1.95356740e-01
     1.96489554  4.22990318e+00  7.38008493e+00  1.95356740e-01
     1.96489554  4.39909931e+00  6.90204271e+00  1.95356740e-01
     1.96489554  4.56829543e+00  6.58354111e+00  1.95356740e-01
     1.96489554  4.73749156e+00  6.20541159e+00  1.95356740e-01
     1.96489554  4.90668769e+00  6.13008027e+00  1.95356740e-01
     1.96489554  5.07588381e+00  5.77039774e+00  1.95356740e-01
     1.96489554  5.24507994e+00  5.34707437e+00  1.95356740e-01
     1.96489554  5.41427607e+00  5.20359600e+00  1.95356740e-01
     1.96489554  5.58347220e+00  4.89833678e+00  1.95356740e-01
     1.96489554  5.75266832e+00  4.67146093e+00  1.95356740e-01
     1.96489554  5.92186445e+00  4.33434186e+00  1.95356740e-01
     1.96489554  6.09106058e+00  4.20003557e+00  1.95356740e-01
     1.96489554  6.26025670e+00  4.11438508e+00  1.95356740e-01
     1.96489554  6.42945283e+00  3.81490099e+00  1.95356740e-01
     1.96489554  6.59864896e+00  3.61653940e+00  1.95356740e-01
     1.96489554  6.76784509e+00  3.34360093e+00  1.95356740e-01
     1.96489554  6.93704121e+00  3.21927764e+00  1.95356740e-01
     1.96489554  7.10623734e+00  3.07160821e+00  1.95356740e-01
     1.96489554  7.27543347e+00  2.94639197e+00  1.95356740e-01
     1.96489554  7.44462959e+00  2.91166767e+00  1.95356740e-01
     1.96489554  7.61382572e+00  2.71337723e+00  1.95356740e-01
     1.96489554  8.12141410e+00  2.32692408e+00  1.95356740e-01
     1.96489554  8.79819861e+00  2.01490807e+00  1.95356740e-01
     1.96489554  9.47498312e+00  1.76286345e+00  1.95356740e-01
     1.96489554  1.01517676e+01  1.44193663e+00  1.95356740e-01
     1.96489554  1.08285521e+01  1.33189611e+00  1.95356740e-01
     1.96489554  1.15053366e+01  1.07147698e+00  1.95356740e-01
     1.96489554  1.21821212e+01  1.00580578e+00  1.95356740e-01
     1.96489554  1.28589057e+01  8.30729210e-01  1.95356740e-01
     1.96489554  1.35356902e+01  7.60143067e-01  1.95356740e-01
     1.96489554  1.42124747e+01  6.87599624e-01  1.95356740e-01
     1.96489554  1.48892592e+01  6.13986033e-01  1.95356740e-01
     1.96489554  1.55660437e+01  5.34547420e-01  1.95356740e-01
     1.96489554  1.62428282e+01  4.89869348e-01  1.95356740e-01
     1.96489554  1.69196127e+01  4.38753636e-01  1.95356740e-01
     1.96489554  1.75963972e+01  4.06078759e-01  1.95356740e-01
     1.96489554  1.82731817e+01  3.69308870e-01  1.95356740e-01
     1.96489554  1.89499662e+01  3.24017101e-01  1.95356740e-01
     1.96489554  1.96267507e+01  2.91871470e-01  1.95356740e-01
     1.96489554  2.03035353e+01  2.80674464e-01  1.95356740e-01
     1.96489554  2.09803198e+01  2.51363786e-01  1.95356740e-01
     1.96489554  2.16571043e+01  2.32660120e-01  1.95356740e-01
     1.96489554  2.23338888e+01  2.12879695e-01  1.95356740e-01
     1.96489554  2.30106733e+01  1.90090653e-01  1.95356740e-01
     1.96489554  2.36874578e+01  1.78227251e-01  1.95356740e-01
     1.96489554  2.43642423e+01  1.67921073e-01  1.95356740e-01
     1.96489554  2.50410268e+01  1.59789655e-01  1.95356740e-01
     1.96489554  2.57178113e+01  1.46804760e-01  1.95356740e-01
     1.96489554  2.63945958e+01  1.37358877e-01  1.95356740e-01
     1.96489554  2.70713803e+01  1.26339174e-01  1.95356740e-01
     1.96489554  2.77481649e+01  1.20805396e-01  1.95356740e-01
     1.96489554  2.84249494e+01  1.11151972e-01  1.95356740e-01
     1.96489554  2.91017339e+01  1.07227486e-01  1.95356740e-01
     1.96489554  2.97785184e+01  9.17549124e-02  1.95356740e-01
     1.96489554  3.04553029e+01  9.47597331e-02  1.95356740e-01
     1.96489554  3.11320874e+01  8.77974586e-02  1.95356740e-01
     1.96489554  3.24856564e+01  7.40174169e-02  1.95356740e-01
     1.96489554  3.51927944e+01  5.38119999e-02  1.95356740e-01
     1.96489554  3.78999325e+01  4.41334407e-02  1.95356740e-01
     1.96489554  4.06070705e+01  3.49628217e-02  1.95356740e-01
     1.96489554  4.33142085e+01  2.78378939e-02  1.95356740e-01
     1.96489554  4.60213466e+01  2.46524602e-02  1.95356740e-01
     1.96489554  4.87284846e+01  2.23802898e-02  1.95356740e-01
     1.96489554  5.14356227e+01  1.72983366e-02  1.95356740e-01
     1.96489554  5.41427607e+01  1.83272500e-02  1.95356740e-01
     1.96489554  5.68498987e+01  1.09623476e-02  1.95356740e-01
     1.96489554  5.95570368e+01  1.53535493e-02  1.95356740e-01
     1.96489554  6.22641748e+01  1.51066489e-02  1.95356740e-01
     1.96489554  6.49713128e+01  3.64510483e-03  1.95356740e-01
     1.96489554  6.76784509e+01  4.91406060e-03  1.95356740e-01
     1.96489554  7.03855889e+01  8.76224010e-03  1.95356740e-01
     1.96489554  7.30927269e+01  6.78548364e-03  1.95356740e-01
     1.96489554  7.57998650e+01  3.53747374e-03  1.95356740e-01
     1.96489554  7.85070030e+01  4.04082721e-03  1.95356740e-01
     1.96489554  8.12141410e+01  3.50653446e-03  1.95356740e-01
     1.96489554  8.39212791e+01 -3.71689037e-04  1.95356740e-01
     1.96489554  8.66284171e+01  8.83492891e-03  1.95356740e-01
     1.96489554  8.93355551e+01  3.64232486e-03  1.95356740e-01
     1.96489554  9.20426932e+01  3.87328059e-03  1.95356740e-01
     1.96489554  9.47498312e+01  2.20443502e-03  1.95356740e-01
     1.96489554  9.74569692e+01  3.13442141e-03  1.95356740e-01
     1.96489554  1.00164107e+02  1.23651342e-03  1.95356740e-01
     1.96489554  1.02871245e+02  2.04925312e-03  1.95356740e-01
     1.96489554  1.05578383e+02  1.47677925e-03  1.95356740e-01
     1.96489554  1.08285521e+02  1.61375034e-03  1.95356740e-01
     1.96489554  1.10992659e+02  6.50602651e-03  1.95356740e-01
     1.96489554  1.13699797e+02  3.58492738e-03  1.95356740e-01
     1.96489554  1.16406935e+02 -6.27985990e-04  1.95356740e-01
     1.96489554  1.19114074e+02  1.42041155e-03  1.95356740e-01
     1.96489554  1.21821212e+02  2.83455090e-04  1.95356740e-01
     1.96489554  1.24528350e+02  3.53659100e-03  1.95356740e-01
     1.96489554  1.29942626e+02 -5.27832902e-03  1.95356740e-01
     1.96489554  1.40771178e+02  6.65477274e-04  1.95356740e-01
     1.96489554  1.51599730e+02  1.09580898e-02  1.95356740e-01
     1.96489554  1.62428282e+02  6.26772341e-03  1.95356740e-01
     1.96489554  1.73256834e+02 -6.36189859e-03  1.95356740e-01
     1.96489554  1.84085386e+02  2.37043952e-03  1.95356740e-01
     1.96489554  1.94913938e+02 -2.12249587e-03  1.95356740e-01
     1.96489554  2.05742491e+02 -1.60337995e-03  1.95356740e-01
     1.96489554  2.16571043e+02 -4.60622529e-04  1.95356740e-01
     1.96489554  2.27399595e+02 -9.93655682e-04  1.95356740e-01
     1.96489554  2.38228147e+02 -4.70122657e-03  1.95356740e-01
     1.96489554  2.49056699e+02  7.28839778e-03  1.95356740e-01
     1.96489554  2.59885251e+02 -3.20120768e-03  1.95356740e-01
     1.96489554  2.70713803e+02 -4.85713593e-03  1.95356740e-01
     1.96489554  2.81542356e+02 -2.67711588e-03  1.95356740e-01
     1.96489554  2.92370908e+02 -4.37980323e-03  1.95356740e-01
     1.96489554  3.03199460e+02  1.11390366e-03  1.95356740e-01
     1.96489554  3.14028012e+02  2.07790460e-03  1.95356740e-01
     1.96489554  3.24856564e+02  9.92202357e-04  1.95356740e-01
     1.96489554  3.35685116e+02  8.58699489e-04  1.95356740e-01
     1.96489554  3.46513668e+02  1.45107832e-03  1.95356740e-01
     1.96489554  3.57342221e+02 -3.82720049e-03  1.95356740e-01
     1.96489554  3.68170773e+02 -2.40240643e-03  1.95356740e-01
     1.96489554  3.78999325e+02  1.48123493e-03  1.95356740e-01
     1.96489554  3.89827877e+02  1.72129248e-03  1.95356740e-01
     1.96489554  4.00656429e+02  4.93383592e-04  1.95356740e-01
     1.96489554  4.11484981e+02  7.47318550e-04  1.95356740e-01
     1.96489554  4.22313533e+02  2.12107307e-04  1.95356740e-01
     1.96489554  4.33142085e+02  1.13814993e-03  1.95356740e-01
     1.96489554  4.43970638e+02 -2.54831322e-03  1.95356740e-01
     1.96489554  4.54799190e+02  1.65498942e-03  1.95356740e-01
     1.96489554  4.65627742e+02 -4.75257418e-04  1.95356740e-01
     1.96489554  4.76456294e+02  1.15137787e-03  1.95356740e-01
     1.96489554  4.87284846e+02  4.06915772e-03  1.95356740e-01
     1.96489554  4.98113398e+02  2.98303248e-03  1.95356740e-01
