# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
   100.16025929  1.69196127e-01  2.91106343e-01  1.95356740e-01
   100.16025929  3.38392254e-01 -4.58065822e-02  1.95356740e-01
   100.16025929  5.07588381e-01 -1.12118324e-01  1.95356740e-01
   100.16025929  6.76784509e-01 -1.55673139e-01  1.95356740e-01
   100.16025929  8.45980636e-01 -1.70503165e-01  1.95356740e-01
   100.16025929  1.01517676e+00 -1.79525767e-01  1.95356740e-01
   100.16025929  1.18437289e+00 -1.84684852e-01  1.95356740e-01
   100.16025929  1.35356902e+00 -1.86955967e-01  1.95356740e-01
   100.16025929  1.52276514e+00 -1.88720095e-01  1.95356740e-01
   100.16025929  1.69196127e+00 -1.90705400e-01  1.95356740e-01
   100.16025929  1.86115740e+00 -1.91548137e-01  1.95356740e-01
   100.16025929  2.03035353e+00 -1.92309630e-01  1.95356740e-01
   100.16025929  2.19954965e+00 -1.92898088e-01  1.95356740e-01
   100.16025929  2.36874578e+00 -1.93271998e-01  1.95356740e-01
   100.16025929  2.53794191e+00 -1.93598151e-01  1.95356740e-01
   100.16025929  2.70713803e+00 -1.93822907e-01  1.95356740e-01
   100.16025929  2.87633416e+00 -1.94113427e-01  1.95356740e-01
   100.16025929  3.04553029e+00 -1.94218698e-01  1.95356740e-01
   100.16025929  3.21472642e+00 -1.94379909e-01  1.95356740e-01
   100.16025929  3.38392254e+00 -1.94525368e-01  1.95356740e-01
   100.16025929  3.55311867e+00 -1.94651876e-01  1.95356740e-01
   100.16025929  3.72231480e+00 -1.94707636e-01  1.95356740e-01
   100.16025929  3.89151092e+00 -1.94768743e-01  1.95356740e-01
   100.16025929  4.06070705e+00 -1.94839041e-01  1.95356740e-01
   100.16025929  4.22990318e+00 -1.94879026e-01  1.95356740e-01
   100.16025929  4.39909931e+00 -1.94947922e-01  1.95356740e-01
   100.16025929  4.56829543e+00 -1.94974385e-01  1.95356740e-01
   100.16025929  4.73749156e+00 -1.95013518e-01  1.95356740e-01
   100.16025929  4.90668769e+00 -1.95044267e-01  1.95356740e-01
   100.16025929  5.07588381e+00 -1.95074926e-01  1.95356740e-01
   100.16025929  5.24507994e+00 -1.95092886e-01  1.95356740e-01
   100.16025929  5.41427607e+00 -1.95130137e-01  1.95356740e-01
   100.16025929  5.58347220e+00 -1.95153950e-01  1.95356740e-01
   100.16025929  5.75266832e+00 -1.95164947e-01  1.95356740e-01
   100.16025929  5.92186445e+00 -1.95178609e-01  1.95356740e-01
   100.16025929  6.09106058e+00 -1.95185633e-01  1.95356740e-01
   100.16025929  6.26025670e+00 -1.95187305e-01  1.95356740e-01
   100.16025929  6.42945283e+00 -1.95190940e-01  1.95356740e-01
   100.16025929  6.59864896e+00 -1.95190826e-01  1.95356740e-01
   100.16025929  6.76784509e+00 -1.95181132e-01  1.95356740e-01
   100.16025929  6.93704121e+00 -1.95176787e-01  1.95356740e-01
   100.16025929  7.10623734e+00 -1.95162341e-01  1.95356740e-01
   100.16025929  7.27543347e+00 -1.95152889e-01  1.95356740e-01
   100.16025929  7.44462959e+00 -1.95118531e-01  1.95356740e-01
   100.16025929  7.61382572e+00 -1.95104631e-01  1.95356740e-01
   100.16025929  8.12141410e+00 -1.94709616e-01  1.95356740e-01
   100.16025929  8.79819861e+00 -1.94028962e-01  1.95356740e-01
   100.16025929  9.47498312e+00 -1.91448308e-01  1.95356740e-01
   100.16025929  1.01517676e+01 -1.35018719e-01  1.95356740e-01
   100.16025929  1.08285521e+01  6.63246986e+01  1.95356740e-01
   100.16025929  1.15053366e+01 -1.66266351e-01  1.95356740e-01
   100.16025929  1.21821212e+01 -1.87578961e-01  1.95356740e-01
   100.16025929  1.28589057e+01 -1.91081635e-01  1.95356740e-01
   100.16025929  1.35356902e+01 -1.91959790e-01  1.95356740e-01
   100.16025929  1.42124747e+01 -1.65406312e-01  1.95356740e-01
   100.16025929  1.48892592e+01 -1.25000781e-01  1.95356740e-01
   100.16025929  1.55660437e+01  4.81474717e+01  1.95356740e-01
   100.16025929  1.62428282e+01 -1.66688935e-01  1.95356740e-01
   100.16025929  1.69196127e+01 -1.82098699e-01  1.95356740e-01
   100.16025929  1.75963972e+01 -1.85069237e-01  1.95356740e-01
   100.16025929  1.82731817e+01 -1.44691738e-01  1.95356740e-01
   100.16025929  1.89499662e+01  1.50730465e+01  1.95356740e-01
   100.16025929  1.96267507e+01 -1.66920634e-01  1.95356740e-01
   100.16025929  2.03035353e+01 -1.83378523e-01  1.95356740e-01
   100.16025929  2.09803198e+01 -1.35004979e-01  1.95356740e-01
   100.16025929  2.16571043e+01  6.37521843e+00  1.95356740e-01
   100.16025929  2.23338888e+01 -1.62848078e-01  1.95356740e-01
   100.16025929  2.30106733e+01 -1.36945351e-01  1.95356740e-01
   100.16025929  2.36874578e+01 -4.29711027e-02  1.95356740e-01
   100.16025929  2.43642423e+01  1.39469403e+01  1.95356740e-01
   100.16025929  2.50410268e+01 -9.67072457e-02  1.95356740e-01
   100.16025929  2.57178113e+01 -4.63827347e-02  1.95356740e-01
   100.16025929  2.63945958e+01  8.52864654e+00  1.95356740e-01
   100.16025929  2.70713803e+01 -8.88331992e-02  1.95356740e-01
   100.16025929  2.77481649e+01 -1.61657723e-01  1.95356740e-01
   100.16025929  2.84249494e+01 -1.75812507e-01  1.95356740e-01
   100.16025929  2.91017339e+01 -1.78916488e-01  1.95356740e-01
   100.16025929  2.97785184e+01 -1.67922438e-01  1.95356740e-01
   100.16025929  3.04553029e+01  1.36019774e+00  1.95356740e-01
   100.16025929  3.11320874e+01 -1.30934378e-01  1.95356740e-01
   100.16025929  3.24856564e+01  3.98524488e+01  1.95356740e-01
   100.16025929  3.51927944e+01  3.79244358e+01  1.95356740e-01
   100.16025929  3.78999325e+01  8.09960572e+00  1.95356740e-01
   100.16025929  4.06070705e+01  7.89719511e+00  1.95356740e-01
   100.16025929  4.33142085e+01  8.37070385e+00  1.95356740e-01
   100.16025929  4.60213466e+01  4.32853251e+00  1.95356740e-01
   100.16025929  4.87284846e+01  3.76142048e+00  1.95356740e-01
   100.16025929  5.14356227e+01  5.96258618e-01  1.95356740e-01
   100.16025929  5.41427607e+01  4.14979439e+00  1.95356740e-01
   100.16025929  5.68498987e+01  9.96491826e-01  1.95356740e-01
   100.16025929  5.95570368e+01  2.14153335e+00  1.95356740e-01
   100.16025929  6.22641748e+01  1.26024521e+00  1.95356740e-01
   100.16025929  6.49713128e+01  9.88059695e-01  1.95356740e-01
   100.16025929  6.76784509e+01  5.38093015e-01  1.95356740e-01
   100.16025929  7.03855889e+01  7.74883281e-01  1.95356740e-01
   100.16025929  7.30927269e+01  4.14824470e-01  1.95356740e-01
   100.16025929  7.57998650e+01  3.05276798e-01  1.95356740e-01
   100.16025929  7.85070030e+01  3.34206335e-01  1.95356740e-01
   100.16025929  8.12141410e+01  8.99334863e-02  1.95356740e-01
   100.16025929  8.39212791e+01  1.65908399e-01  1.95356740e-01
   100.16025929  8.66284171e+01  1.24732338e-01  1.95356740e-01
   100.16025929  8.93355551e+01  7.05400953e-02  1.95356740e-01
   100.16025929  9.20426932e+01  2.60450316e-02  1.95356740e-01
   100.16025929  9.47498312e+01  5.20194719e-02  1.95356740e-01
   100.16025929  9.74569692e+01  4.27032047e-02  1.95356740e-01
   100.16025929  1.00164107e+02  1.89601851e-02  1.95356740e-01
   100.16025929  1.02871245e+02  4.71143803e-02  1.95356740e-01
   100.16025929  1.05578383e+02  2.32884313e-03  1.95356740e-01
   100.16025929  1.08285521e+02  5.23678311e-02  1.95356740e-01
   100.16025929  1.10992659e+02  3.54107005e-02  1.95356740e-01
   100.16025929  1.13699797e+02 -3.49492063e-03  1.95356740e-01
   100.16025929  1.16406935e+02  5.07465230e-02  1.95356740e-01
   100.16025929  1.19114074e+02  4.42455929e-04  1.95356740e-01
   100.16025929  1.21821212e+02  2.61508959e-02  1.95356740e-01
   100.16025929  1.24528350e+02  2.09944769e-02  1.95356740e-01
   100.16025929  1.29942626e+02  2.42877562e+00  1.95356740e-01
   100.16025929  1.40771178e+02  1.56376757e+00  1.95356740e-01
   100.16025929  1.51599730e+02  1.15108021e+00  1.95356740e-01
   100.16025929  1.62428282e+02  9.06214183e-01  1.95356740e-01
   100.16025929  1.73256834e+02  5.73698735e-01  1.95356740e-01
   100.16025929  1.84085386e+02  3.59888756e-01  1.95356740e-01
   100.16025929  1.94913938e+02  2.81979002e-01  1.95356740e-01
   100.16025929  2.05742491e+02  2.13468953e-01  1.95356740e-01
   100.16025929  2.16571043e+02  1.45052758e-01  1.95356740e-01
   100.16025929  2.27399595e+02  1.08984852e-01  1.95356740e-01
   100.16025929  2.38228147e+02  8.85258748e-02  1.95356740e-01
   100.16025929  2.49056699e+02  6.70059677e-02  1.95356740e-01
   100.16025929  2.59885251e+02  5.01173223e-02  1.95356740e-01
   100.16025929  2.70713803e+02  4.31011012e-02  1.95356740e-01
   100.16025929  2.81542356e+02  3.36711625e-02  1.95356740e-01
   100.16025929  2.92370908e+02  1.94666019e-02  1.95356740e-01
   100.16025929  3.03199460e+02  8.98105329e-03  1.95356740e-01
   100.16025929  3.14028012e+02  3.33985787e-03  1.95356740e-01
   100.16025929  3.24856564e+02  6.92917100e-03  1.95356740e-01
   100.16025929  3.35685116e+02  9.32193934e-03  1.95356740e-01
   100.16025929  3.46513668e+02  1.00767329e-03  1.95356740e-01
   100.16025929  3.57342221e+02 -6.59942479e-03  1.95356740e-01
   100.16025929  3.68170773e+02 -8.33299189e-03  1.95356740e-01
   100.16025929  3.78999325e+02  2.08218195e-03  1.95356740e-01
   100.16025929  3.89827877e+02  1.25059308e-02  1.95356740e-01
   100.16025929  4.00656429e+02  1.08906470e-02  1.95356740e-01
   100.16025929  4.11484981e+02  6.14793496e-03  1.95356740e-01
   100.16025929  4.22313533e+02  1.32771695e-03  1.95356740e-01
   100.16025929  4.33142085e+02 -2.91294398e-03  1.95356740e-01
   100.16025929  4.43970638e+02 -3.04003215e-04  1.95356740e-01
   100.16025929  4.54799190e+02  3.18881919e-03  1.95356740e-01
   100.16025929  4.65627742e+02  3.04606811e-03  1.95356740e-01
   100.16025929  4.76456294e+02  9.29445222e-04  1.95356740e-01
   100.16025929  4.87284846e+02  1.92133930e-03  1.95356740e-01
   100.16025929  4.98113398e+02  3.76133345e-03  1.95356740e-01
