# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
     0.85186501  1.69196127e-01  1.58454552e+03  1.95356740e-01
     0.85186501  3.38392254e-01  4.03406161e+02  1.95356740e-01
     0.85186501  5.07588381e-01  2.86844682e+02  1.95356740e-01
     0.85186501  6.76784509e-01  1.90145166e+02  1.95356740e-01
     0.85186501  8.45980636e-01  1.52480837e+02  1.95356740e-01
     0.85186501  1.01517676e+00  1.29408588e+02  1.95356740e-01
     0.85186501  1.18437289e+00  1.15775231e+02  1.95356740e-01
     0.85186501  1.35356902e+00  1.06730653e+02  1.95356740e-01
     0.85186501  1.52276514e+00  9.74216662e+01  1.95356740e-01
     0.85186501  1.69196127e+00  9.00493878e+01  1.95356740e-01
     0.85186501  1.86115740e+00  8.01189250e+01  1.95356740e-01
     0.85186501  2.03035353e+00  7.10880293e+01  1.95356740e-01
     0.85186501  2.19954965e+00  6.32890848e+01  1.95356740e-01
     0.85186501  2.36874578e+00  5.65209580e+01  1.95356740e-01
     0.85186501  2.53794191e+00  5.70479188e+01  1.95356740e-01
     0.85186501  2.70713803e+00  5.27234906e+01  1.95356740e-01
     0.85186501  2.87633416e+00  4.70355202e+01  1.95356740e-01
     0.85186501  3.04553029e+00  4.38148785e+01  1.95356740e-01
     0.85186501  3.21472642e+00  4.07453154e+01  1.95356740e-01
     0.85186501  3.38392254e+00  3.63544920e+01  1.95356740e-01
     0.85186501  3.55311867e+00  3.42879442e+01  1.95356740e-01
     0.85186501  3.72231480e+00  3.22930671e+01  1.95356740e-01
     0.85186501  3.89151092e+00  2.96633653e+01  1.95356740e-01
     0.85186501  4.06070705e+00  2.77982202e+01  1.95356740e-01
     0.85186501  4.22990318e+00  2.72339727e+01  1.95356740e-01
     0.85186501  4.39909931e+00  2.46743301e+01  1.95356740e-01
     0.85186501  4.56829543e+00  2.25724190e+01  1.95356740e-01
     0.85186501  4.73749156e+00  2.05770582e+01  1.95356740e-01
     0.85186501  4.90668769e+00  1.91178223e+01  1.95356740e-01
     0.85186501  5.07588381e+00  1.84582024e+01  1.95356740e-01
     0.85186501  5.24507994e+00  1.76010667e+01  1.95356740e-01
     0.85186501  5.41427607e+00  1.57197371e+01  1.95356740e-01
     0.85186501  5.58347220e+00  1.54926943e+01  1.95356740e-01
     0.85186501  5.75266832e+00  1.45873461e+01  1.95356740e-01
     0.85186501  5.92186445e+00  1.37117160e+01  1.95356740e-01
     0.85186501  6.09106058e+00  1.31826093e+01  1.95356740e-01
     0.85186501  6.26025670e+00  1.25101363e+01  1.95356740e-01
     0.85186501  6.42945283e+00  1.18455901e+01  1.95356740e-01
     0.85186501  6.59864896e+00  1.11206728e+01  1.95356740e-01
     0.85186501  6.76784509e+00  1.05119567e+01  1.95356740e-01
     0.85186501  6.93704121e+00  1.00510134e+01  1.95356740e-01
     0.85186501  7.10623734e+00  9.53052600e+00  1.95356740e-01
     0.85186501  7.27543347e+00  9.14065723e+00  1.95356740e-01
     0.85186501  7.44462959e+00  8.99480171e+00  1.95356740e-01
     0.85186501  7.61382572e+00  8.51965865e+00  1.95356740e-01
     0.85186501  8.12141410e+00  7.01416579e+00  1.95356740e-01
     0.85186501  8.79819861e+00  5.96679693e+00  1.95356740e-01
     0.85186501  9.47498312e+00  5.48293393e+00  1.95356740e-01
     0.85186501  1.01517676e+01  4.66504535e+00  1.95356740e-01
     0.85186501  1.08285521e+01  4.08608247e+00  1.95356740e-01
     0.85186501  1.15053366e+01  3.70973047e+00  1.95356740e-01
     0.85186501  1.21821212e+01  3.17393968e+00  1.95356740e-01
     0.85186501  1.28589057e+01  2.94681864e+00  1.95356740e-01
     0.85186501  1.35356902e+01  2.55368120e+00  1.95356740e-01
     0.85186501  1.42124747e+01  2.20135388e+00  1.95356740e-01
     0.85186501  1.48892592e+01  2.14872844e+00  1.95356740e-01
     0.85186501  1.55660437e+01  1.83001599e+00  1.95356740e-01
     0.85186501  1.62428282e+01  1.64750967e+00  1.95356740e-01
     0.85186501  1.69196127e+01  1.47637472e+00  1.95356740e-01
     0.85186501  1.75963972e+01  1.35795181e+00  1.95356740e-01
     0.85186501  1.82731817e+01  1.21965934e+00  1.95356740e-01
     0.85186501  1.89499662e+01  1.12219433e+00  1.95356740e-01
     0.85186501  1.96267507e+01  1.01261193e+00  1.95356740e-01
     0.85186501  2.03035353e+01  9.53969341e-01  1.95356740e-01
     0.85186501  2.09803198e+01  8.84318731e-01  1.95356740e-01
     0.85186501  2.16571043e+01  8.06571312e-01  1.95356740e-01
     0.85186501  2.23338888e+01  7.19817903e-01  1.95356740e-01
     0.85186501  2.30106733e+01  6.65455024e-01  1.95356740e-01
     0.85186501  2.36874578e+01  6.10130621e-01  1.95356740e-01
     0.85186501  2.43642423e+01  5.82163423e-01  1.95356740e-01
     0.85186501  2.50410268e+01  5.25229013e-01  1.95356740e-01
     0.85186501  2.57178113e+01  5.08979090e-01  1.95356740e-01
     0.85186501  2.63945958e+01  4.50234826e-01  1.95356740e-01
     0.85186501  2.70713803e+01  4.27164421e-01  1.95356740e-01
     0.85186501  2.77481649e+01  3.96533165e-01  1.95356740e-01
     0.85186501  2.84249494e+01  3.73537861e-01  1.95356740e-01
     0.85186501  2.91017339e+01  3.50517319e-01  1.95356740e-01
     0.85186501  2.97785184e+01  3.27948229e-01  1.95356740e-01
     0.85186501  3.04553029e+01  3.03625985e-01  1.95356740e-01
     0.85186501  3.11320874e+01  2.87804095e-01  1.95356740e-01
     0.85186501  3.24856564e+01  2.41403978e-01  1.95356740e-01
     0.85186501  3.51927944e+01  2.03144107e-01  1.95356740e-01
     0.85186501  3.78999325e+01  1.62412859e-01  1.95356740e-01
     0.85186501  4.06070705e+01  1.21539632e-01  1.95356740e-01
     0.85186501  4.33142085e+01  1.06463080e-01  1.95356740e-01
     0.85186501  4.60213466e+01  8.73764027e-02  1.95356740e-01
     0.85186501  4.87284846e+01  6.25983789e-02  1.95356740e-01
     0.85186501  5.14356227e+01  6.88318452e-02  1.95356740e-01
     0.85186501  5.41427607e+01  5.49045571e-02  1.95356740e-01
     0.85186501  5.68498987e+01  5.14718627e-02  1.95356740e-01
     0.85186501  5.95570368e+01  4.55247198e-02  1.95356740e-01
     0.85186501  6.22641748e+01  3.40221565e-02  1.95356740e-01
     0.85186501  6.49713128e+01  2.58744523e-02  1.95356740e-01
     0.85186501  6.76784509e+01  2.90169028e-02  1.95356740e-01
     0.85186501  7.03855889e+01  2.20987858e-02  1.95356740e-01
     0.85186501  7.30927269e+01  7.97214386e-03  1.95356740e-01
     0.85186501  7.57998650e+01  1.36213986e-02  1.95356740e-01
     0.85186501  7.85070030e+01  1.18996394e-02  1.95356740e-01
     0.85186501  8.12141410e+01  1.37107831e-02  1.95356740e-01
     0.85186501  8.39212791e+01  8.21843868e-03  1.95356740e-01
     0.85186501  8.66284171e+01  8.06811600e-03  1.95356740e-01
     0.85186501  8.93355551e+01  1.04502408e-02  1.95356740e-01
     0.85186501  9.20426932e+01  1.17364159e-02  1.95356740e-01
     0.85186501  9.47498312e+01  7.50599297e-03  1.95356740e-01
     0.85186501  9.74569692e+01  8.01827553e-03  1.95356740e-01
     0.85186501  1.00164107e+02  3.10935316e-03  1.95356740e-01
     0.85186501  1.02871245e+02  6.92772044e-03  1.95356740e-01
     0.85186501  1.05578383e+02  7.24496774e-03  1.95356740e-01
     0.85186501  1.08285521e+02  6.24933144e-03  1.95356740e-01
     0.85186501  1.10992659e+02  6.16715783e-03  1.95356740e-01
     0.85186501  1.13699797e+02  3.28043902e-03  1.95356740e-01
     0.85186501  1.16406935e+02  5.39704545e-03  1.95356740e-01
     0.85186501  1.19114074e+02  5.95015715e-03  1.95356740e-01
     0.85186501  1.21821212e+02  5.88029364e-03  1.95356740e-01
     0.85186501  1.24528350e+02  4.13683676e-03  1.95356740e-01
     0.85186501  1.29942626e+02  7.78792654e-04  1.95356740e-01
     0.85186501  1.40771178e+02  7.75522539e-03  1.95356740e-01
     0.85186501  1.51599730e+02  1.05593781e-02  1.95356740e-01
     0.85186501  1.62428282e+02 -7.67796543e-04  1.95356740e-01
     0.85186501  1.73256834e+02  1.49475979e-04  1.95356740e-01
     0.85186501  1.84085386e+02 -2.37955823e-04  1.95356740e-01
     0.85186501  1.94913938e+02 -1.97558443e-03  1.95356740e-01
     0.85186501  2.05742491e+02  7.24372671e-04  1.95356740e-01
     0.85186501  2.16571043e+02  9.99947275e-04  1.95356740e-01
     0.85186501  2.27399595e+02 -4.05628698e-03  1.95356740e-01
     0.85186501  2.38228147e+02  4.26071673e-03  1.95356740e-01
     0.85186501  2.49056699e+02 -7.96288770e-04  1.95356740e-01
     0.85186501  2.59885251e+02  1.81819002e-03  1.95356740e-01
     0.85186501  2.70713803e+02  5.63991081e-03  1.95356740e-01
     0.85186501  2.81542356e+02  6.05787918e-03  1.95356740e-01
     0.85186501  2.92370908e+02  2.73890487e-03  1.95356740e-01
     0.85186501  3.03199460e+02 -3.34912277e-04  1.95356740e-01
     0.85186501  3.14028012e+02 -3.52137684e-03  1.95356740e-01
     0.85186501  3.24856564e+02 -2.06501201e-03  1.95356740e-01
     0.85186501  3.35685116e+02  3.71957708e-03  1.95356740e-01
     0.85186501  3.46513668e+02 -7.41589471e-04  1.95356740e-01
     0.85186501  3.57342221e+02 -2.32698230e-03  1.95356740e-01
     0.85186501  3.68170773e+02  1.34895474e-03  1.95356740e-01
     0.85186501  3.78999325e+02  3.30961091e-03  1.95356740e-01
     0.85186501  3.89827877e+02  8.41965389e-04  1.95356740e-01
     0.85186501  4.00656429e+02 -2.50041830e-03  1.95356740e-01
     0.85186501  4.11484981e+02 -1.15928358e-03  1.95356740e-01
     0.85186501  4.22313533e+02 -6.09049360e-04  1.95356740e-01
     0.85186501  4.33142085e+02 -1.58497780e-03  1.95356740e-01
     0.85186501  4.43970638e+02  3.47163521e-03  1.95356740e-01
     0.85186501  4.54799190e+02 -2.80625048e-03  1.95356740e-01
     0.85186501  4.65627742e+02 -1.16224146e-03  1.95356740e-01
     0.85186501  4.76456294e+02  1.88553607e-03  1.95356740e-01
     0.85186501  4.87284846e+02  1.88824798e-03  1.95356740e-01
     0.85186501  4.98113398e+02  8.33398279e-04  1.95356740e-01
