# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
    38.46478950  1.69196127e-01  3.02933162e+00  1.95356740e-01
    38.46478950  3.38392254e-01  7.71112018e-01  1.95356740e-01
    38.46478950  5.07588381e-01  3.53265369e-01  1.95356740e-01
    38.46478950  6.76784509e-01  6.78455237e-02  1.95356740e-01
    38.46478950  8.45980636e-01 -3.33099814e-02  1.95356740e-01
    38.46478950  1.01517676e+00 -9.26375950e-02  1.95356740e-01
    38.46478950  1.18437289e+00 -1.24854349e-01  1.95356740e-01
    38.46478950  1.35356902e+00 -1.39547036e-01  1.95356740e-01
    38.46478950  1.52276514e+00 -1.51542872e-01  1.95356740e-01
    38.46478950  1.69196127e+00 -1.64700985e-01  1.95356740e-01
    38.46478950  1.86115740e+00 -1.70291472e-01  1.95356740e-01
    38.46478950  2.03035353e+00 -1.75296452e-01  1.95356740e-01
    38.46478950  2.19954965e+00 -1.79402064e-01  1.95356740e-01
    38.46478950  2.36874578e+00 -1.82031667e-01  1.95356740e-01
    38.46478950  2.53794191e+00 -1.83780075e-01  1.95356740e-01
    38.46478950  2.70713803e+00 -1.85531852e-01  1.95356740e-01
    38.46478950  2.87633416e+00 -1.87357517e-01  1.95356740e-01
    38.46478950  3.04553029e+00 -1.87995396e-01  1.95356740e-01
    38.46478950  3.21472642e+00 -1.89143649e-01  1.95356740e-01
    38.46478950  3.38392254e+00 -1.90034109e-01  1.95356740e-01
    38.46478950  3.55311867e+00 -1.90952388e-01  1.95356740e-01
    38.46478950  3.72231480e+00 -1.91284432e-01  1.95356740e-01
    38.46478950  3.89151092e+00 -1.91711450e-01  1.95356740e-01
