# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
   108.41493645  1.69196127e-01  2.20295054e-01  1.95356740e-01
   108.41493645  3.38392254e-01 -6.74177914e-02  1.95356740e-01
   108.41493645  5.07588381e-01 -1.24212139e-01  1.95356740e-01
   108.41493645  6.76784509e-01 -1.61450014e-01  1.95356740e-01
   108.41493645  8.45980636e-01 -1.74102898e-01  1.95356740e-01
   108.41493645  1.01517676e+00 -1.81815333e-01  1.95356740e-01
   108.41493645  1.18437289e+00 -1.86235993e-01  1.95356740e-01
   108.41493645  1.35356902e+00 -1.88180464e-01  1.95356740e-01
   108.41493645  1.52276514e+00 -1.89685733e-01  1.95356740e-01
   108.41493645  1.69196127e+00 -1.91381371e-01  1.95356740e-01
   108.41493645  1.86115740e+00 -1.92101970e-01  1.95356740e-01
   108.41493645  2.03035353e+00 -1.92753649e-01  1.95356740e-01
   108.41493645  2.19954965e+00 -1.93254427e-01  1.95356740e-01
   108.41493645  2.36874578e+00 -1.93573070e-01  1.95356740e-01
   108.41493645  2.53794191e+00 -1.93854325e-01  1.95356740e-01
   108.41493645  2.70713803e+00 -1.94044558e-01  1.95356740e-01
   108.41493645  2.87633416e+00 -1.94293821e-01  1.95356740e-01
   108.41493645  3.04553029e+00 -1.94384138e-01  1.95356740e-01
   108.41493645  3.21472642e+00 -1.94521356e-01  1.95356740e-01
   108.41493645  3.38392254e+00 -1.94645944e-01  1.95356740e-01
   108.41493645  3.55311867e+00 -1.94753392e-01  1.95356740e-01
   108.41493645  3.72231480e+00 -1.94801579e-01  1.95356740e-01
   108.41493645  3.89151092e+00 -1.94853660e-01  1.95356740e-01
   108.41493645  4.06070705e+00 -1.94914151e-01  1.95356740e-01
   108.41493645  4.22990318e+00 -1.94947779e-01  1.95356740e-01
   108.41493645  4.39909931e+00 -1.95007079e-01  1.95356740e-01
   108.41493645  4.56829543e+00 -1.95029723e-01  1.95356740e-01
   108.41493645  4.73749156e+00 -1.95062951e-01  1.95356740e-01
   108.41493645  4.90668769e+00 -1.95089251e-01  1.95356740e-01
   108.41493645  5.07588381e+00 -1.95115684e-01  1.95356740e-01
   108.41493645  5.24507994e+00 -1.95130990e-01  1.95356740e-01
   108.41493645  5.41427607e+00 -1.95162727e-01  1.95356740e-01
   108.41493645  5.58347220e+00 -1.95183265e-01  1.95356740e-01
   108.41493645  5.75266832e+00 -1.95192933e-01  1.95356740e-01
   108.41493645  5.92186445e+00 -1.95204974e-01  1.95356740e-01
   108.41493645  6.09106058e+00 -1.95211305e-01  1.95356740e-01
   108.41493645  6.26025670e+00 -1.95213404e-01  1.95356740e-01
   108.41493645  6.42945283e+00 -1.95216957e-01  1.95356740e-01
   108.41493645  6.59864896e+00 -1.95217659e-01  1.95356740e-01
   108.41493645  6.76784509e+00 -1.95210422e-01  1.95356740e-01
   108.41493645  6.93704121e+00 -1.95207530e-01  1.95356740e-01
   108.41493645  7.10623734e+00 -1.95196268e-01  1.95356740e-01
   108.41493645  7.27543347e+00 -1.95189877e-01  1.95356740e-01
   108.41493645  7.44462959e+00 -1.95163247e-01  1.95356740e-01
   108.41493645  7.61382572e+00 -1.95152382e-01  1.95356740e-01
   108.41493645  8.12141410e+00 -1.94801349e-01  1.95356740e-01
   108.41493645  8.79819861e+00 -1.94221322e-01  1.95356740e-01
   108.41493645  9.47498312e+00 -1.92030624e-01  1.95356740e-01
   108.41493645  1.01517676e+01 -1.44409617e-01  1.95356740e-01
   108.41493645  1.08285521e+01  6.95514370e+01  1.95356740e-01
   108.41493645  1.15053366e+01 -1.69781242e-01  1.95356740e-01
   108.41493645  1.21821212e+01 -1.88741762e-01  1.95356740e-01
   108.41493645  1.28589057e+01 -1.91696202e-01  1.95356740e-01
   108.41493645  1.35356902e+01 -1.92448808e-01  1.95356740e-01
   108.41493645  1.42124747e+01 -1.69275164e-01  1.95356740e-01
   108.41493645  1.48892592e+01 -1.34661979e-01  1.95356740e-01
   108.41493645  1.55660437e+01  5.30360763e+01  1.95356740e-01
   108.41493645  1.62428282e+01 -1.70484162e-01  1.95356740e-01
   108.41493645  1.69196127e+01 -1.84184048e-01  1.95356740e-01
   108.41493645  1.75963972e+01 -1.86407063e-01  1.95356740e-01
   108.41493645  1.82731817e+01 -1.50610120e-01  1.95356740e-01
   108.41493645  1.89499662e+01  1.74833416e+01  1.95356740e-01
   108.41493645  1.96267507e+01 -1.70688247e-01  1.95356740e-01
   108.41493645  2.03035353e+01 -1.85357520e-01  1.95356740e-01
   108.41493645  2.09803198e+01 -1.42302571e-01  1.95356740e-01
   108.41493645  2.16571043e+01  7.75362597e+00  1.95356740e-01
   108.41493645  2.23338888e+01 -1.67734190e-01  1.95356740e-01
   108.41493645  2.30106733e+01 -1.44682965e-01  1.95356740e-01
   108.41493645  2.36874578e+01 -5.91116568e-02  1.95356740e-01
   108.41493645  2.43642423e+01  1.78927152e+01  1.95356740e-01
   108.41493645  2.50410268e+01 -1.09607036e-01  1.95356740e-01
   108.41493645  2.57178113e+01 -6.11083115e-02  1.95356740e-01
   108.41493645  2.63945958e+01  1.15858667e+01  1.95356740e-01
   108.41493645  2.70713803e+01 -1.00594429e-01  1.95356740e-01
   108.41493645  2.77481649e+01 -1.65968409e-01  1.95356740e-01
   108.41493645  2.84249494e+01 -1.78803762e-01  1.95356740e-01
   108.41493645  2.91017339e+01 -1.81594671e-01  1.95356740e-01
   108.41493645  2.97785184e+01 -1.71354876e-01  1.95356740e-01
   108.41493645  3.04553029e+01  2.14435998e+00  1.95356740e-01
   108.41493645  3.11320874e+01 -1.39609013e-01  1.95356740e-01
   108.41493645  3.24856564e+01  6.23860023e+01  1.95356740e-01
   108.41493645  3.51927944e+01  5.89570734e+01  1.95356740e-01
   108.41493645  3.78999325e+01  1.51120399e+01  1.95356740e-01
   108.41493645  4.06070705e+01  1.49752968e+01  1.95356740e-01
   108.41493645  4.33142085e+01  1.16255724e+01  1.95356740e-01
   108.41493645  4.60213466e+01  6.22148034e+00  1.95356740e-01
   108.41493645  4.87284846e+01  5.24328474e+00  1.95356740e-01
   108.41493645  5.14356227e+01  7.26778847e-01  1.95356740e-01
   108.41493645  5.41427607e+01  5.49024976e+00  1.95356740e-01
   108.41493645  5.68498987e+01  1.55035949e+00  1.95356740e-01
   108.41493645  5.95570368e+01  3.09356020e+00  1.95356740e-01
   108.41493645  6.22641748e+01  1.68199059e+00  1.95356740e-01
