# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
     4.13423978  1.69196127e-01  2.05172281e+02  1.95356740e-01
     4.13423978  3.38392254e-01  4.94904371e+01  1.95356740e-01
     4.13423978  5.07588381e-01  3.63120761e+01  1.95356740e-01
     4.13423978  6.76784509e-01  1.90961564e+01  1.95356740e-01
     4.13423978  8.45980636e-01  1.22276746e+01  1.95356740e-01
     4.13423978  1.01517676e+00  8.77105591e+00  1.95356740e-01
     4.13423978  1.18437289e+00  6.47570987e+00  1.95356740e-01
     4.13423978  1.35356902e+00  5.36105789e+00  1.95356740e-01
     4.13423978  1.52276514e+00  4.54922392e+00  1.95356740e-01
     4.13423978  1.69196127e+00  3.57256869e+00  1.95356740e-01
     4.13423978  1.86115740e+00  3.14793413e+00  1.95356740e-01
     4.13423978  2.03035353e+00  2.73908388e+00  1.95356740e-01
     4.13423978  2.19954965e+00  2.44608890e+00  1.95356740e-01
     4.13423978  2.36874578e+00  2.11110113e+00  1.95356740e-01
     4.13423978  2.53794191e+00  1.81133584e+00  1.95356740e-01
     4.13423978  2.70713803e+00  1.65612254e+00  1.95356740e-01
     4.13423978  2.87633416e+00  1.46049921e+00  1.95356740e-01
     4.13423978  3.04553029e+00  1.37686318e+00  1.95356740e-01
     4.13423978  3.21472642e+00  1.26731929e+00  1.95356740e-01
     4.13423978  3.38392254e+00  1.13881667e+00  1.95356740e-01
     4.13423978  3.55311867e+00  1.11084721e+00  1.95356740e-01
     4.13423978  3.72231480e+00  9.99396772e-01  1.95356740e-01
     4.13423978  3.89151092e+00  9.42021782e-01  1.95356740e-01
     4.13423978  4.06070705e+00  8.75168457e-01  1.95356740e-01
     4.13423978  4.22990318e+00  8.24298152e-01  1.95356740e-01
     4.13423978  4.39909931e+00  7.79796404e-01  1.95356740e-01
     4.13423978  4.56829543e+00  7.23105182e-01  1.95356740e-01
     4.13423978  4.73749156e+00  6.94040381e-01  1.95356740e-01
     4.13423978  4.90668769e+00  6.58097801e-01  1.95356740e-01
     4.13423978  5.07588381e+00  6.07162117e-01  1.95356740e-01
     4.13423978  5.24507994e+00  5.82126426e-01  1.95356740e-01
     4.13423978  5.41427607e+00  5.43749905e-01  1.95356740e-01
     4.13423978  5.58347220e+00  5.40806630e-01  1.95356740e-01
     4.13423978  5.75266832e+00  5.12845773e-01  1.95356740e-01
     4.13423978  5.92186445e+00  5.04703712e-01  1.95356740e-01
     4.13423978  6.09106058e+00  4.77770239e-01  1.95356740e-01
     4.13423978  6.26025670e+00  4.60488676e-01  1.95356740e-01
     4.13423978  6.42945283e+00  4.67941339e-01  1.95356740e-01
     4.13423978  6.59864896e+00  4.38729951e-01  1.95356740e-01
     4.13423978  6.76784509e+00  4.29544037e-01  1.95356740e-01
     4.13423978  6.93704121e+00  4.22430145e-01  1.95356740e-01
     4.13423978  7.10623734e+00  4.11530248e-01  1.95356740e-01
     4.13423978  7.27543347e+00  4.11710809e-01  1.95356740e-01
     4.13423978  7.44462959e+00  4.02566659e-01  1.95356740e-01
     4.13423978  7.61382572e+00  3.85704487e-01  1.95356740e-01
     4.13423978  8.12141410e+00  3.30277006e-01  1.95356740e-01
     4.13423978  8.79819861e+00  3.19729796e-01  1.95356740e-01
     4.13423978  9.47498312e+00  3.00497608e-01  1.95356740e-01
     4.13423978  1.01517676e+01  2.75884936e-01  1.95356740e-01
     4.13423978  1.08285521e+01  2.27886689e-01  1.95356740e-01
     4.13423978  1.15053366e+01  2.01217297e-01  1.95356740e-01
     4.13423978  1.21821212e+01  1.94537471e-01  1.95356740e-01
     4.13423978  1.28589057e+01  1.83996125e-01  1.95356740e-01
     4.13423978  1.35356902e+01  1.50533378e-01  1.95356740e-01
     4.13423978  1.42124747e+01  1.36479177e-01  1.95356740e-01
     4.13423978  1.48892592e+01  1.22183987e-01  1.95356740e-01
     4.13423978  1.55660437e+01  1.17791159e-01  1.95356740e-01
     4.13423978  1.62428282e+01  1.06785496e-01  1.95356740e-01
     4.13423978  1.69196127e+01  8.86285682e-02  1.95356740e-01
     4.13423978  1.75963972e+01  8.44011246e-02  1.95356740e-01
     4.13423978  1.82731817e+01  9.07987594e-02  1.95356740e-01
     4.13423978  1.89499662e+01  7.78451916e-02  1.95356740e-01
     4.13423978  1.96267507e+01  6.99475522e-02  1.95356740e-01
     4.13423978  2.03035353e+01  6.32606979e-02  1.95356740e-01
     4.13423978  2.09803198e+01  5.62169617e-02  1.95356740e-01
     4.13423978  2.16571043e+01  5.50486403e-02  1.95356740e-01
     4.13423978  2.23338888e+01  4.48817370e-02  1.95356740e-01
     4.13423978  2.30106733e+01  4.10236289e-02  1.95356740e-01
     4.13423978  2.36874578e+01  3.55193333e-02  1.95356740e-01
     4.13423978  2.43642423e+01  3.85976403e-02  1.95356740e-01
     4.13423978  2.50410268e+01  3.37134658e-02  1.95356740e-01
     4.13423978  2.57178113e+01  2.86072365e-02  1.95356740e-01
     4.13423978  2.63945958e+01  2.95360703e-02  1.95356740e-01
     4.13423978  2.70713803e+01  2.58194812e-02  1.95356740e-01
     4.13423978  2.77481649e+01  2.26553043e-02  1.95356740e-01
     4.13423978  2.84249494e+01  1.93751916e-02  1.95356740e-01
     4.13423978  2.91017339e+01  2.36566759e-02  1.95356740e-01
     4.13423978  2.97785184e+01  1.75655221e-02  1.95356740e-01
     4.13423978  3.04553029e+01  1.70839440e-02  1.95356740e-01
     4.13423978  3.11320874e+01  1.53169422e-02  1.95356740e-01
     4.13423978  3.24856564e+01  5.84060882e-03  1.95356740e-01
     4.13423978  3.51927944e+01  1.10255120e-02  1.95356740e-01
     4.13423978  3.78999325e+01  1.78112819e-02  1.95356740e-01
     4.13423978  4.06070705e+01  2.74638090e-03  1.95356740e-01
     4.13423978  4.33142085e+01  5.92057528e-04  1.95356740e-01
