# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
     2.75153872  1.69196127e-01  3.92568092e+02  1.95356740e-01
     2.75153872  3.38392254e-01  8.93594718e+01  1.95356740e-01
     2.75153872  5.07588381e-01  7.09115022e+01  1.95356740e-01
     2.75153872  6.76784509e-01  3.92125075e+01  1.95356740e-01
     2.75153872  8.45980636e-01  2.76407747e+01  1.95356740e-01
     2.75153872  1.01517676e+00  2.08684469e+01  1.95356740e-01
     2.75153872  1.18437289e+00  1.64595488e+01  1.95356740e-01
     2.75153872  1.35356902e+00  1.28027530e+01  1.95356740e-01
     2.75153872  1.52276514e+00  1.18554305e+01  1.95356740e-01
     2.75153872  1.69196127e+00  9.63077416e+00  1.95356740e-01
     2.75153872  1.86115740e+00  9.04742284e+00  1.95356740e-01
     2.75153872  2.03035353e+00  7.58995543e+00  1.95356740e-01
     2.75153872  2.19954965e+00  7.23278712e+00  1.95356740e-01
     2.75153872  2.36874578e+00  6.55295359e+00  1.95356740e-01
     2.75153872  2.53794191e+00  6.18266128e+00  1.95356740e-01
     2.75153872  2.70713803e+00  5.55218063e+00  1.95356740e-01
     2.75153872  2.87633416e+00  5.06560429e+00  1.95356740e-01
     2.75153872  3.04553029e+00  4.61421769e+00  1.95356740e-01
     2.75153872  3.21472642e+00  4.38329726e+00  1.95356740e-01
     2.75153872  3.38392254e+00  4.03828646e+00  1.95356740e-01
     2.75153872  3.55311867e+00  3.84786559e+00  1.95356740e-01
     2.75153872  3.72231480e+00  3.68859784e+00  1.95356740e-01
     2.75153872  3.89151092e+00  3.43641505e+00  1.95356740e-01
     2.75153872  4.06070705e+00  3.20675707e+00  1.95356740e-01
     2.75153872  4.22990318e+00  3.01024554e+00  1.95356740e-01
     2.75153872  4.39909931e+00  2.86214874e+00  1.95356740e-01
     2.75153872  4.56829543e+00  2.73012813e+00  1.95356740e-01
     2.75153872  4.73749156e+00  2.66019800e+00  1.95356740e-01
     2.75153872  4.90668769e+00  2.47463678e+00  1.95356740e-01
     2.75153872  5.07588381e+00  2.41514249e+00  1.95356740e-01
     2.75153872  5.24507994e+00  2.35120092e+00  1.95356740e-01
     2.75153872  5.41427607e+00  2.25287338e+00  1.95356740e-01
     2.75153872  5.58347220e+00  2.16195650e+00  1.95356740e-01
     2.75153872  5.75266832e+00  2.03014972e+00  1.95356740e-01
     2.75153872  5.92186445e+00  1.94899033e+00  1.95356740e-01
     2.75153872  6.09106058e+00  1.87461331e+00  1.95356740e-01
     2.75153872  6.26025670e+00  1.76718537e+00  1.95356740e-01
     2.75153872  6.42945283e+00  1.67736883e+00  1.95356740e-01
     2.75153872  6.59864896e+00  1.67901663e+00  1.95356740e-01
     2.75153872  6.76784509e+00  1.59362432e+00  1.95356740e-01
     2.75153872  6.93704121e+00  1.50820825e+00  1.95356740e-01
     2.75153872  7.10623734e+00  1.46441241e+00  1.95356740e-01
     2.75153872  7.27543347e+00  1.38664301e+00  1.95356740e-01
     2.75153872  7.44462959e+00  1.34713954e+00  1.95356740e-01
     2.75153872  7.61382572e+00  1.29106036e+00  1.95356740e-01
     2.75153872  8.12141410e+00  1.21812099e+00  1.95356740e-01
     2.75153872  8.79819861e+00  1.03144697e+00  1.95356740e-01
     2.75153872  9.47498312e+00  8.88595860e-01  1.95356740e-01
     2.75153872  1.01517676e+01  7.59367030e-01  1.95356740e-01
     2.75153872  1.08285521e+01  6.58739731e-01  1.95356740e-01
     2.75153872  1.15053366e+01  5.69480547e-01  1.95356740e-01
     2.75153872  1.21821212e+01  4.98863709e-01  1.95356740e-01
     2.75153872  1.28589057e+01  4.38670817e-01  1.95356740e-01
     2.75153872  1.35356902e+01  4.03819115e-01  1.95356740e-01
     2.75153872  1.42124747e+01  3.63620277e-01  1.95356740e-01
     2.75153872  1.48892592e+01  3.38417711e-01  1.95356740e-01
     2.75153872  1.55660437e+01  2.92351282e-01  1.95356740e-01
     2.75153872  1.62428282e+01  2.55566511e-01  1.95356740e-01
     2.75153872  1.69196127e+01  2.36553974e-01  1.95356740e-01
     2.75153872  1.75963972e+01  2.12243077e-01  1.95356740e-01
     2.75153872  1.82731817e+01  1.96877425e-01  1.95356740e-01
     2.75153872  1.89499662e+01  1.68516584e-01  1.95356740e-01
     2.75153872  1.96267507e+01  1.56701837e-01  1.95356740e-01
     2.75153872  2.03035353e+01  1.38041655e-01  1.95356740e-01
     2.75153872  2.09803198e+01  1.41180685e-01  1.95356740e-01
     2.75153872  2.16571043e+01  1.22174747e-01  1.95356740e-01
     2.75153872  2.23338888e+01  1.20236257e-01  1.95356740e-01
     2.75153872  2.30106733e+01  1.09184904e-01  1.95356740e-01
     2.75153872  2.36874578e+01  9.52399912e-02  1.95356740e-01
     2.75153872  2.43642423e+01  8.89283069e-02  1.95356740e-01
     2.75153872  2.50410268e+01  8.44983190e-02  1.95356740e-01
     2.75153872  2.57178113e+01  7.60650650e-02  1.95356740e-01
     2.75153872  2.63945958e+01  7.36299267e-02  1.95356740e-01
     2.75153872  2.70713803e+01  6.90702068e-02  1.95356740e-01
     2.75153872  2.77481649e+01  6.22786068e-02  1.95356740e-01
     2.75153872  2.84249494e+01  5.47489419e-02  1.95356740e-01
     2.75153872  2.91017339e+01  5.48569515e-02  1.95356740e-01
     2.75153872  2.97785184e+01  4.55903277e-02  1.95356740e-01
     2.75153872  3.04553029e+01  5.03522819e-02  1.95356740e-01
     2.75153872  3.11320874e+01  4.23358312e-02  1.95356740e-01
     2.75153872  3.24856564e+01  5.36697844e-02  1.95356740e-01
     2.75153872  3.51927944e+01  2.98197904e-02  1.95356740e-01
     2.75153872  3.78999325e+01  3.06125516e-02  1.95356740e-01
     2.75153872  4.06070705e+01  2.34074528e-02  1.95356740e-01
     2.75153872  4.33142085e+01  1.16287554e-02  1.95356740e-01
     2.75153872  4.60213466e+01  1.38853853e-02  1.95356740e-01
     2.75153872  4.87284846e+01  1.45566491e-02  1.95356740e-01
     2.75153872  5.14356227e+01  1.31575782e-02  1.95356740e-01
     2.75153872  5.41427607e+01  5.50721556e-03  1.95356740e-01
     2.75153872  5.68498987e+01  1.00463722e-02  1.95356740e-01
     2.75153872  5.95570368e+01  2.22563172e-03  1.95356740e-01
     2.75153872  6.22641748e+01 -2.10736205e-03  1.95356740e-01
     2.75153872  6.49713128e+01  5.15972182e-03  1.95356740e-01
     2.75153872  6.76784509e+01  7.19098923e-03  1.95356740e-01
     2.75153872  7.03855889e+01  9.54845639e-03  1.95356740e-01
     2.75153872  7.30927269e+01  4.19081922e-03  1.95356740e-01
     2.75153872  7.57998650e+01  1.95823611e-03  1.95356740e-01
     2.75153872  7.85070030e+01  2.84878081e-03  1.95356740e-01
     2.75153872  8.12141410e+01  1.64376301e-03  1.95356740e-01
     2.75153872  8.39212791e+01  4.40176982e-03  1.95356740e-01
     2.75153872  8.66284171e+01 -2.00785003e-03  1.95356740e-01
     2.75153872  8.93355551e+01 -3.71652943e-04  1.95356740e-01
     2.75153872  9.20426932e+01  7.96941134e-04  1.95356740e-01
     2.75153872  9.47498312e+01  2.63972292e-03  1.95356740e-01
     2.75153872  9.74569692e+01  2.72378411e-03  1.95356740e-01
     2.75153872  1.00164107e+02  7.21242366e-04  1.95356740e-01
     2.75153872  1.02871245e+02  4.38040936e-03  1.95356740e-01
     2.75153872  1.05578383e+02  3.11401253e-03  1.95356740e-01
     2.75153872  1.08285521e+02  3.64267406e-03  1.95356740e-01
     2.75153872  1.10992659e+02  6.97519666e-04  1.95356740e-01
     2.75153872  1.13699797e+02  4.49060742e-05  1.95356740e-01
     2.75153872  1.16406935e+02  1.05841966e-03  1.95356740e-01
     2.75153872  1.19114074e+02  3.62274332e-03  1.95356740e-01
     2.75153872  1.21821212e+02  2.19674496e-03  1.95356740e-01
     2.75153872  1.24528350e+02  2.26017165e-03  1.95356740e-01
