# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
     0.58298197  1.69196127e-01  2.08199930e+03  1.95356740e-01
     0.58298197  3.38392254e-01  5.85043551e+02  1.95356740e-01
     0.58298197  5.07588381e-01  3.95237321e+02  1.95356740e-01
     0.58298197  6.76784509e-01  2.77867794e+02  1.95356740e-01
     0.58298197  8.45980636e-01  2.08451480e+02  1.95356740e-01
     0.58298197  1.01517676e+00  1.79874358e+02  1.95356740e-01
     0.58298197  1.18437289e+00  1.57066845e+02  1.95356740e-01
     0.58298197  1.35356902e+00  1.45320618e+02  1.95356740e-01
     0.58298197  1.52276514e+00  1.30104819e+02  1.95356740e-01
     0.58298197  1.69196127e+00  1.19879931e+02  1.95356740e-01
     0.58298197  1.86115740e+00  1.09820689e+02  1.95356740e-01
     0.58298197  2.03035353e+00  1.04058504e+02  1.95356740e-01
     0.58298197  2.19954965e+00  9.31360610e+01  1.95356740e-01
     0.58298197  2.36874578e+00  8.12200765e+01  1.95356740e-01
     0.58298197  2.53794191e+00  7.26923472e+01  1.95356740e-01
     0.58298197  2.70713803e+00  6.53963758e+01  1.95356740e-01
     0.58298197  2.87633416e+00  5.92731760e+01  1.95356740e-01
     0.58298197  3.04553029e+00  5.49389233e+01  1.95356740e-01
     0.58298197  3.21472642e+00  5.30494866e+01  1.95356740e-01
     0.58298197  3.38392254e+00  4.59372354e+01  1.95356740e-01
     0.58298197  3.55311867e+00  4.18999217e+01  1.95356740e-01
     0.58298197  3.72231480e+00  3.99951058e+01  1.95356740e-01
     0.58298197  3.89151092e+00  3.65731130e+01  1.95356740e-01
     0.58298197  4.06070705e+00  3.35467380e+01  1.95356740e-01
     0.58298197  4.22990318e+00  3.22399579e+01  1.95356740e-01
     0.58298197  4.39909931e+00  2.97840883e+01  1.95356740e-01
     0.58298197  4.56829543e+00  2.75275357e+01  1.95356740e-01
     0.58298197  4.73749156e+00  2.52094026e+01  1.95356740e-01
     0.58298197  4.90668769e+00  2.38480804e+01  1.95356740e-01
     0.58298197  5.07588381e+00  2.27370734e+01  1.95356740e-01
     0.58298197  5.24507994e+00  2.13515762e+01  1.95356740e-01
     0.58298197  5.41427607e+00  2.05809807e+01  1.95356740e-01
     0.58298197  5.58347220e+00  1.94068058e+01  1.95356740e-01
     0.58298197  5.75266832e+00  1.84467873e+01  1.95356740e-01
     0.58298197  5.92186445e+00  1.76870152e+01  1.95356740e-01
     0.58298197  6.09106058e+00  1.71013154e+01  1.95356740e-01
     0.58298197  6.26025670e+00  1.61435390e+01  1.95356740e-01
     0.58298197  6.42945283e+00  1.52165091e+01  1.95356740e-01
     0.58298197  6.59864896e+00  1.46383251e+01  1.95356740e-01
     0.58298197  6.76784509e+00  1.34989382e+01  1.95356740e-01
     0.58298197  6.93704121e+00  1.30097060e+01  1.95356740e-01
     0.58298197  7.10623734e+00  1.26907805e+01  1.95356740e-01
     0.58298197  7.27543347e+00  1.20471737e+01  1.95356740e-01
     0.58298197  7.44462959e+00  1.16247416e+01  1.95356740e-01
     0.58298197  7.61382572e+00  1.09994015e+01  1.95356740e-01
     0.58298197  8.12141410e+00  9.47229710e+00  1.95356740e-01
     0.58298197  8.79819861e+00  8.13829931e+00  1.95356740e-01
     0.58298197  9.47498312e+00  7.03510882e+00  1.95356740e-01
     0.58298197  1.01517676e+01  6.56342976e+00  1.95356740e-01
     0.58298197  1.08285521e+01  5.47170873e+00  1.95356740e-01
     0.58298197  1.15053366e+01  4.78858786e+00  1.95356740e-01
     0.58298197  1.21821212e+01  4.36900421e+00  1.95356740e-01
