# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
     4.55319374  6.76784509e+01  3.44136583e-03  1.95356740e-01
     4.55319374  7.03855889e+01  4.33263136e-03  1.95356740e-01
     4.55319374  7.30927269e+01  2.77364477e-03  1.95356740e-01
     4.55319374  7.57998650e+01  4.82945251e-03  1.95356740e-01
     4.55319374  7.85070030e+01  2.25245766e-04  1.95356740e-01
     4.55319374  8.12141410e+01  1.50911495e-03  1.95356740e-01
     4.55319374  8.39212791e+01 -1.61173060e-03  1.95356740e-01
     4.55319374  8.66284171e+01  9.93279283e-04  1.95356740e-01
     4.55319374  8.93355551e+01 -1.08403991e-03  1.95356740e-01
     4.55319374  9.20426932e+01  5.99306057e-03  1.95356740e-01
     4.55319374  9.47498312e+01 -3.76914434e-03  1.95356740e-01
     4.55319374  9.74569692e+01  2.72879748e-04  1.95356740e-01
     4.55319374  1.00164107e+02  9.01597622e-04  1.95356740e-01
     4.55319374  1.02871245e+02 -9.83551388e-04  1.95356740e-01
     4.55319374  1.05578383e+02  4.91671275e-03  1.95356740e-01
     4.55319374  1.08285521e+02  1.60767242e-03  1.95356740e-01
     4.55319374  1.10992659e+02  2.70286261e-03  1.95356740e-01
     4.55319374  1.13699797e+02  2.80228049e-03  1.95356740e-01
     4.55319374  1.16406935e+02  5.67683533e-03  1.95356740e-01
     4.55319374  1.19114074e+02  6.22396552e-04  1.95356740e-01
     4.55319374  1.21821212e+02  8.90415664e-04  1.95356740e-01
     4.55319374  1.24528350e+02  1.48084530e-03  1.95356740e-01
     4.55319374  1.29942626e+02 -3.29543108e-03  1.95356740e-01
     4.55319374  1.40771178e+02 -7.76832204e-03  1.95356740e-01
     4.55319374  1.51599730e+02 -4.87824547e-03  1.95356740e-01
     4.55319374  1.62428282e+02 -3.06595433e-03  1.95356740e-01
     4.55319374  1.73256834e+02  1.71863378e-03  1.95356740e-01
     4.55319374  1.84085386e+02 -4.05617967e-03  1.95356740e-01
     4.55319374  1.94913938e+02 -8.43814084e-03  1.95356740e-01
     4.55319374  2.05742491e+02 -1.58114798e-03  1.95356740e-01
     4.55319374  2.16571043e+02  2.21355963e-04  1.95356740e-01
     4.55319374  2.27399595e+02 -3.47852453e-04  1.95356740e-01
     4.55319374  2.38228147e+02  3.03485462e-03  1.95356740e-01
     4.55319374  2.49056699e+02 -4.72570751e-04  1.95356740e-01
     4.55319374  2.59885251e+02  1.35327181e-03  1.95356740e-01
     4.55319374  2.70713803e+02 -1.30588273e-03  1.95356740e-01
     4.55319374  2.81542356e+02 -2.36952614e-03  1.95356740e-01
     4.55319374  2.92370908e+02 -1.94648039e-03  1.95356740e-01
     4.55319374  3.03199460e+02  5.97879567e-03  1.95356740e-01
     4.55319374  3.14028012e+02  7.14898131e-03  1.95356740e-01
     4.55319374  3.24856564e+02 -4.68831396e-03  1.95356740e-01
     4.55319374  3.35685116e+02  4.92287052e-03  1.95356740e-01
     4.55319374  3.46513668e+02 -2.47739812e-03  1.95356740e-01
     4.55319374  3.57342221e+02  6.55672412e-03  1.95356740e-01
     4.55319374  3.68170773e+02 -1.64416476e-03  1.95356740e-01
     4.55319374  3.78999325e+02  7.92735069e-04  1.95356740e-01
     4.55319374  3.89827877e+02  2.23023207e-04  1.95356740e-01
     4.55319374  4.00656429e+02  4.20771199e-03  1.95356740e-01
     4.55319374  4.11484981e+02  3.48611019e-03  1.95356740e-01
     4.55319374  4.22313533e+02  5.13191801e-03  1.95356740e-01
     4.55319374  4.33142085e+02  1.14713724e-03  1.95356740e-01
     4.55319374  4.43970638e+02  1.90653748e-03  1.95356740e-01
     4.55319374  4.54799190e+02  4.44362767e-03  1.95356740e-01
     4.55319374  4.65627742e+02  8.68799952e-04  1.95356740e-01
     4.55319374  4.76456294e+02  1.26233539e-03  1.95356740e-01
     4.55319374  4.87284846e+02  9.19257060e-04  1.95356740e-01
     4.55319374  4.98113398e+02  1.43739880e-03  1.95356740e-01
