# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
     7.89084210  3.72231480e+00 -4.70486595e-02  1.95356740e-01
     7.89084210  3.89151092e+00 -5.89596935e-02  1.95356740e-01
     7.89084210  4.06070705e+00 -7.26058202e-02  1.95356740e-01
     7.89084210  4.22990318e+00 -8.37824736e-02  1.95356740e-01
     7.89084210  4.39909931e+00 -9.22360944e-02  1.95356740e-01
     7.89084210  4.56829543e+00 -9.92165378e-02  1.95356740e-01
     7.89084210  4.73749156e+00 -1.07414959e-01  1.95356740e-01
     7.89084210  4.90668769e+00 -1.14895585e-01  1.95356740e-01
     7.89084210  5.07588381e+00 -1.16674023e-01  1.95356740e-01
     7.89084210  5.24507994e+00 -1.22857203e-01  1.95356740e-01
     7.89084210  5.41427607e+00 -1.26846885e-01  1.95356740e-01
     7.89084210  5.58347220e+00 -1.29331702e-01  1.95356740e-01
     7.89084210  5.75266832e+00 -1.31214258e-01  1.95356740e-01
     7.89084210  5.92186445e+00 -1.31065134e-01  1.95356740e-01
     7.89084210  6.09106058e+00 -1.33343936e-01  1.95356740e-01
     7.89084210  6.26025670e+00 -1.32481406e-01  1.95356740e-01
     7.89084210  6.42945283e+00 -1.33220824e-01  1.95356740e-01
     7.89084210  6.59864896e+00 -1.29359918e-01  1.95356740e-01
     7.89084210  6.76784509e+00 -1.26900883e-01  1.95356740e-01
     7.89084210  6.93704121e+00 -1.22590249e-01  1.95356740e-01
     7.89084210  7.10623734e+00 -1.18892114e-01  1.95356740e-01
     7.89084210  7.27543347e+00 -1.13252443e-01  1.95356740e-01
     7.89084210  7.44462959e+00 -1.03678312e-01  1.95356740e-01
     7.89084210  7.61382572e+00 -9.70928999e-02  1.95356740e-01
     7.89084210  8.12141410e+00 -5.08564420e-02  1.95356740e-01
     7.89084210  8.79819861e+00 -3.64781876e-02  1.95356740e-01
     7.89084210  9.47498312e+00  4.41872467e-02  1.95356740e-01
     7.89084210  1.01517676e+01  2.45279839e-02  1.95356740e-01
     7.89084210  1.08285521e+01  2.18751407e-02  1.95356740e-01
     7.89084210  1.15053366e+01  1.01903518e-02  1.95356740e-01
     7.89084210  1.21821212e+01  3.03251599e-02  1.95356740e-01
     7.89084210  1.28589057e+01  1.13863546e-02  1.95356740e-01
     7.89084210  1.35356902e+01  8.05588993e-03  1.95356740e-01
     7.89084210  1.42124747e+01  2.82282565e-02  1.95356740e-01
     7.89084210  1.48892592e+01 -3.18519359e-04  1.95356740e-01
     7.89084210  1.55660437e+01  1.83022602e-02  1.95356740e-01
     7.89084210  1.62428282e+01  6.76327321e-03  1.95356740e-01
     7.89084210  1.69196127e+01 -4.41249891e-03  1.95356740e-01
     7.89084210  1.75963972e+01  7.05143781e-03  1.95356740e-01
     7.89084210  1.82731817e+01 -4.89576449e-03  1.95356740e-01
     7.89084210  1.89499662e+01  5.53250381e-03  1.95356740e-01
     7.89084210  1.96267507e+01  3.09864464e-03  1.95356740e-01
     7.89084210  2.03035353e+01  3.28033866e-03  1.95356740e-01
     7.89084210  2.09803198e+01  1.39216037e-03  1.95356740e-01
     7.89084210  2.16571043e+01  4.02179361e-03  1.95356740e-01
     7.89084210  2.23338888e+01  7.98215159e-03  1.95356740e-01
     7.89084210  2.30106733e+01  5.14500272e-03  1.95356740e-01
     7.89084210  2.36874578e+01  5.50729548e-03  1.95356740e-01
     7.89084210  2.43642423e+01  7.39960226e-04  1.95356740e-01
     7.89084210  2.50410268e+01  3.13847041e-03  1.95356740e-01
     7.89084210  2.57178113e+01  2.63259478e-03  1.95356740e-01
     7.89084210  2.63945958e+01  1.07209004e-03  1.95356740e-01
     7.89084210  2.70713803e+01  4.64114168e-03  1.95356740e-01
     7.89084210  2.77481649e+01  2.72606207e-03  1.95356740e-01
     7.89084210  2.84249494e+01  3.73332649e-03  1.95356740e-01
     7.89084210  2.91017339e+01  3.60701815e-04  1.95356740e-01
     7.89084210  2.97785184e+01  5.78153371e-03  1.95356740e-01
     7.89084210  3.04553029e+01  3.07078429e-03  1.95356740e-01
     7.89084210  3.11320874e+01 -1.47130409e-04  1.95356740e-01
     7.89084210  3.24856564e+01  2.99243595e-03  1.95356740e-01
     7.89084210  3.51927944e+01 -1.58141805e-03  1.95356740e-01
     7.89084210  3.78999325e+01  2.08095566e-03  1.95356740e-01
     7.89084210  4.06070705e+01  6.38461637e-03  1.95356740e-01
     7.89084210  4.33142085e+01  5.63448247e-03  1.95356740e-01
     7.89084210  4.60213466e+01 -2.64521765e-03  1.95356740e-01
     7.89084210  4.87284846e+01  2.96408139e-04  1.95356740e-01
     7.89084210  5.14356227e+01 -4.77172085e-03  1.95356740e-01
     7.89084210  5.41427607e+01  5.23461696e-03  1.95356740e-01
     7.89084210  5.68498987e+01  1.46226467e-04  1.95356740e-01
     7.89084210  5.95570368e+01 -4.22990547e-03  1.95356740e-01
     7.89084210  6.22641748e+01 -1.96373656e-04  1.95356740e-01
     7.89084210  6.49713128e+01  1.57123207e-03  1.95356740e-01
     7.89084210  6.76784509e+01 -1.03808370e-03  1.95356740e-01
     7.89084210  7.03855889e+01  3.85027898e-03  1.95356740e-01
     7.89084210  7.30927269e+01  1.62498519e-03  1.95356740e-01
     7.89084210  7.57998650e+01  4.71720599e-03  1.95356740e-01
     7.89084210  7.85070030e+01 -2.38487639e-03  1.95356740e-01
     7.89084210  8.12141410e+01  2.93245234e-03  1.95356740e-01
     7.89084210  8.39212791e+01 -1.95197211e-03  1.95356740e-01
     7.89084210  8.66284171e+01  2.67805798e-03  1.95356740e-01
     7.89084210  8.93355551e+01  2.24371985e-03  1.95356740e-01
     7.89084210  9.20426932e+01 -6.04858003e-04  1.95356740e-01
     7.89084210  9.47498312e+01 -1.17264193e-03  1.95356740e-01
     7.89084210  9.74569692e+01  1.32950228e-03  1.95356740e-01
     7.89084210  1.00164107e+02  2.88383787e-03  1.95356740e-01
     7.89084210  1.02871245e+02  1.63077606e-03  1.95356740e-01
     7.89084210  1.05578383e+02 -1.72164785e-03  1.95356740e-01
     7.89084210  1.08285521e+02  1.48611033e-05  1.95356740e-01
     7.89084210  1.10992659e+02  2.76171046e-03  1.95356740e-01
     7.89084210  1.13699797e+02 -3.32542101e-03  1.95356740e-01
     7.89084210  1.16406935e+02  1.70366677e-03  1.95356740e-01
     7.89084210  1.19114074e+02  2.24160197e-04  1.95356740e-01
     7.89084210  1.21821212e+02  1.02369771e-03  1.95356740e-01
     7.89084210  1.24528350e+02  1.89206809e-03  1.95356740e-01
     7.89084210  1.29942626e+02 -1.88460419e-03  1.95356740e-01
     7.89084210  1.40771178e+02  9.99819827e-03  1.95356740e-01
     7.89084210  1.51599730e+02 -7.20970116e-03  1.95356740e-01
     7.89084210  1.62428282e+02 -2.74152793e-03  1.95356740e-01
     7.89084210  1.73256834e+02  3.02968990e-04  1.95356740e-01
     7.89084210  1.84085386e+02  3.72636185e-03  1.95356740e-01
     7.89084210  1.94913938e+02  9.21037616e-04  1.95356740e-01
     7.89084210  2.05742491e+02 -6.72006583e-03  1.95356740e-01
     7.89084210  2.16571043e+02  3.61847486e-04  1.95356740e-01
     7.89084210  2.27399595e+02 -3.96118676e-03  1.95356740e-01
     7.89084210  2.38228147e+02 -1.00769833e-03  1.95356740e-01
     7.89084210  2.49056699e+02  1.06634000e-03  1.95356740e-01
     7.89084210  2.59885251e+02 -6.42616020e-04  1.95356740e-01
     7.89084210  2.70713803e+02  4.52760721e-03  1.95356740e-01
     7.89084210  2.81542356e+02  3.30838408e-04  1.95356740e-01
     7.89084210  2.92370908e+02 -6.51831999e-03  1.95356740e-01
     7.89084210  3.03199460e+02 -1.20558744e-03  1.95356740e-01
     7.89084210  3.14028012e+02 -5.23205985e-03  1.95356740e-01
     7.89084210  3.24856564e+02 -4.91072862e-03  1.95356740e-01
     7.89084210  3.35685116e+02  8.99994113e-06  1.95356740e-01
     7.89084210  3.46513668e+02  1.14944424e-03  1.95356740e-01
     7.89084210  3.57342221e+02 -3.95549995e-03  1.95356740e-01
     7.89084210  3.68170773e+02  2.88304304e-03  1.95356740e-01
     7.89084210  3.78999325e+02  2.24052741e-03  1.95356740e-01
     7.89084210  3.89827877e+02 -1.34905524e-04  1.95356740e-01
     7.89084210  4.00656429e+02 -4.52815668e-03  1.95356740e-01
     7.89084210  4.11484981e+02 -6.27445875e-04  1.95356740e-01
     7.89084210  4.22313533e+02  1.52205864e-04  1.95356740e-01
     7.89084210  4.33142085e+02  4.06827847e-04  1.95356740e-01
     7.89084210  4.43970638e+02  3.45371065e-04  1.95356740e-01
     7.89084210  4.54799190e+02  2.76086717e-03  1.95356740e-01
     7.89084210  4.65627742e+02  4.68395432e-04  1.95356740e-01
     7.89084210  4.76456294e+02  4.86843635e-04  1.95356740e-01
     7.89084210  4.87284846e+02 -3.29784124e-04  1.95356740e-01
     7.89084210  4.98113398e+02  7.82675249e-04  1.95356740e-01
