# Matter power spectrum
######################################################
#
# (0)  Redshift
#      Unit = dimensionless
# (1)  Fourier scale k
#      Unit = 3.240779e-25 cm**-1
#      Unit = 1.000000e-06 pc**-1
#      Unit = 1.000000e+00 Mpc**-1
# (2)  The shot-noise subtracted power
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
# (3)  The shot-noise power (scale-independant)
#      Unit = 2.937999e+73 cm**3
#      Unit = 1.000000e+18 pc**3
#      Unit = 1.000000e+00 Mpc**3
#
#       (0)             (1)             (2)             (3)    
#             z               k            P(k)         P_noise
     0.15666942  1.69196127e-01  3.30855277e+03  1.95356740e-01
     0.15666942  3.38392254e-01  1.15880913e+03  1.95356740e-01
     0.15666942  5.07588381e-01  7.81010624e+02  1.95356740e-01
     0.15666942  6.76784509e-01  6.48501046e+02  1.95356740e-01
     0.15666942  8.45980636e-01  4.53268584e+02  1.95356740e-01
     0.15666942  1.01517676e+00  4.04039061e+02  1.95356740e-01
     0.15666942  1.18437289e+00  3.06354300e+02  1.95356740e-01
     0.15666942  1.35356902e+00  2.65472576e+02  1.95356740e-01
     0.15666942  1.52276514e+00  2.54945706e+02  1.95356740e-01
     0.15666942  1.69196127e+00  2.20597532e+02  1.95356740e-01
     0.15666942  1.86115740e+00  2.12737677e+02  1.95356740e-01
     0.15666942  2.03035353e+00  2.03359669e+02  1.95356740e-01
     0.15666942  2.19954965e+00  1.80560693e+02  1.95356740e-01
     0.15666942  2.36874578e+00  1.65714755e+02  1.95356740e-01
     0.15666942  2.53794191e+00  1.56400041e+02  1.95356740e-01
     0.15666942  2.70713803e+00  1.38548855e+02  1.95356740e-01
     0.15666942  2.87633416e+00  1.27060943e+02  1.95356740e-01
     0.15666942  3.04553029e+00  1.11838851e+02  1.95356740e-01
     0.15666942  3.21472642e+00  1.05559248e+02  1.95356740e-01
     0.15666942  3.38392254e+00  9.24490230e+01  1.95356740e-01
     0.15666942  3.55311867e+00  8.84636835e+01  1.95356740e-01
     0.15666942  3.72231480e+00  8.08624558e+01  1.95356740e-01
     0.15666942  3.89151092e+00  7.36300244e+01  1.95356740e-01
     0.15666942  4.06070705e+00  6.89416664e+01  1.95356740e-01
     0.15666942  4.22990318e+00  6.43349711e+01  1.95356740e-01
     0.15666942  4.39909931e+00  6.01612602e+01  1.95356740e-01
     0.15666942  4.56829543e+00  5.70958412e+01  1.95356740e-01
     0.15666942  4.73749156e+00  5.34581058e+01  1.95356740e-01
     0.15666942  4.90668769e+00  5.01203256e+01  1.95356740e-01
     0.15666942  5.07588381e+00  4.59098003e+01  1.95356740e-01
     0.15666942  5.24507994e+00  4.42394775e+01  1.95356740e-01
     0.15666942  5.41427607e+00  4.18778900e+01  1.95356740e-01
     0.15666942  5.58347220e+00  3.96898822e+01  1.95356740e-01
     0.15666942  5.75266832e+00  3.69653224e+01  1.95356740e-01
     0.15666942  5.92186445e+00  3.57173911e+01  1.95356740e-01
     0.15666942  6.09106058e+00  3.38598343e+01  1.95356740e-01
     0.15666942  6.26025670e+00  3.15016998e+01  1.95356740e-01
     0.15666942  6.42945283e+00  2.99271303e+01  1.95356740e-01
     0.15666942  6.59864896e+00  2.84868626e+01  1.95356740e-01
     0.15666942  6.76784509e+00  2.72539044e+01  1.95356740e-01
     0.15666942  6.93704121e+00  2.62024520e+01  1.95356740e-01
     0.15666942  7.10623734e+00  2.45651165e+01  1.95356740e-01
     0.15666942  7.27543347e+00  2.37584120e+01  1.95356740e-01
     0.15666942  7.44462959e+00  2.23797364e+01  1.95356740e-01
     0.15666942  7.61382572e+00  2.15422715e+01  1.95356740e-01
     0.15666942  8.12141410e+00  2.03724798e+01  1.95356740e-01
     0.15666942  8.79819861e+00  1.60656677e+01  1.95356740e-01
     0.15666942  9.47498312e+00  1.32964987e+01  1.95356740e-01
     0.15666942  1.01517676e+01  1.24748214e+01  1.95356740e-01
     0.15666942  1.08285521e+01  1.11378432e+01  1.95356740e-01
     0.15666942  1.15053366e+01  9.66785124e+00  1.95356740e-01
     0.15666942  1.21821212e+01  8.08797903e+00  1.95356740e-01
     0.15666942  1.28589057e+01  7.49038901e+00  1.95356740e-01
     0.15666942  1.35356902e+01  6.78209361e+00  1.95356740e-01
     0.15666942  1.42124747e+01  5.93017370e+00  1.95356740e-01
     0.15666942  1.48892592e+01  5.32624310e+00  1.95356740e-01
     0.15666942  1.55660437e+01  4.95536415e+00  1.95356740e-01
     0.15666942  1.62428282e+01  4.36282074e+00  1.95356740e-01
     0.15666942  1.69196127e+01  3.88341357e+00  1.95356740e-01
     0.15666942  1.75963972e+01  3.70562730e+00  1.95356740e-01
     0.15666942  1.82731817e+01  3.42585830e+00  1.95356740e-01
