# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
67.3402
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 0.00152299
5.41428 9.07226e-05
8.12141 0.00176542
10.8286 715.317
13.5357 0.00432735
16.2428 315.343
18.95 72.8792
21.6571 25.513
24.3642 28.4325
27.0714 11.8819
29.7785 1.16083
32.4857 4.27962
35.1928 6.08085
37.8999 1.66365
40.6071 1.70781
43.3142 1.34287
46.0213 0.833893
48.7285 0.616232
51.4356 0.310864
54.1428 0.545501
56.8499 0.20708
59.557 0.331738
62.2642 0.257988
64.9713 0.243646
67.6785 0.226921
70.3856 0.220625
73.0927 0.24052
75.7999 0.213366
78.507 0.244246
81.2141 0.206713
83.9213 0.212448
86.6284 0.216213
89.3356 0.206501
92.0427 0.197348
94.7498 0.206714
97.457 0.20249
100.164 0.198569
102.871 0.211709
105.578 0.198542
108.286 0.201252
110.993 0.197434
113.7 0.191036
116.407 0.20163
119.114 0.190575
121.821 0.19375
124.528 0.194262
127.235 0.195665
129.943 0.1986
132.65 0.201443
135.357 0.197487
138.064 0.20258
140.771 0.202848
143.478 0.203373
146.185 0.206438
148.893 0.202692
151.6 0.205926
154.307 0.20961
157.014 0.210203
159.721 0.215013
162.428 0.213538
165.135 0.225412
167.843 0.227096
170.55 0.232308
173.257 0.241514
