# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
53.0103
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 0.119027
1.35357 0.0273746
2.03035 0.00920034
2.70714 0.0047529
3.38392 0.00256997
4.06071 0.0016022
4.73749 0.0012078
5.41428 0.000706045
6.09106 0.000547201
6.76785 0.000683195
7.44463 0.00114013
8.12141 0.00215627
8.7982 0.00492439
9.47498 0.0156222
10.1518 0.211318
10.8286 29.175
11.5053 0.0905245
12.1821 0.0289242
12.8589 0.0149331
13.5357 0.0138379
14.2125 0.083787
14.8893 0.173703
15.566 8.57302
16.2428 0.0821345
16.9196 0.0525743
17.5964 0.0376635
18.2732 0.116011
18.95 1.1523
19.6268 0.0707836
20.3035 0.0489171
20.9803 0.116107
21.6571 0.652812
22.3339 0.105768
23.0107 0.177115
23.6875 0.255691
24.3642 0.650308
25.041 0.256634
25.7178 0.321168
26.3946 0.345099
27.0714 0.220456
27.7482 0.0934165
28.4249 0.0791671
29.1017 0.064113
29.7785 0.0724214
30.4553 0.189442
31.1321 0.162441
31.8089 0.255554
32.4857 0.305349
33.1624 0.241864
33.8392 0.228825
34.516 0.248877
35.1928 0.27718
35.8696 0.214977
36.5464 0.202239
37.2231 0.191814
37.8999 0.162932
38.5767 0.194744
39.2535 0.212882
39.9303 0.259097
40.6071 0.255994
41.2839 0.200587
41.9606 0.180926
42.6374 0.189696
43.3142 0.179565
