# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
0.851865
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 1584.74
0.338392 403.602
0.507588 287.04
0.676785 190.341
0.845981 152.676
1.01518 129.604
1.18437 115.971
1.35357 106.926
1.52277 97.617
1.69196 90.2447
1.86116 80.3143
2.03035 71.2834
2.19955 63.4844
2.36875 56.7163
2.53794 57.2433
2.70714 52.9188
2.87633 47.2309
3.04553 44.0102
3.21473 40.9407
3.38392 36.5498
3.55312 34.4833
3.72231 32.4884
3.89151 29.8587
4.06071 27.9936
4.2299 27.4293
4.3991 24.8697
4.5683 22.7678
4.73749 20.7724
4.90669 19.3132
5.07588 18.6536
5.24508 17.7964
5.41428 15.9151
5.58347 15.6881
5.75267 14.7827
5.92186 13.9071
6.09106 13.378
6.26026 12.7055
6.42945 12.0409
6.59865 11.316
6.76785 10.7073
6.93704 10.2464
7.10624 9.72588
7.27543 9.33601
7.44463 9.19016
7.61383 8.71502
7.78302 8.25206
7.95222 7.93349
8.12141 7.45597
8.29061 7.09228
8.45981 6.87019
8.629 6.67577
8.7982 6.40524
8.96739 6.17744
9.13659 6.05242
9.30579 5.85032
9.47498 5.71621
9.64418 5.49561
9.81338 5.29642
9.98257 5.22384
10.1518 5.1109
10.321 5.04452
10.4902 4.97239
10.6594 4.98377
10.8286 4.91489
