# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
1.00298
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 1371.89
0.338392 334.93
0.507588 245.146
0.676785 158.443
0.845981 129.307
1.01518 107.16
1.18437 95.2835
1.35357 87.3985
1.52277 76.7306
1.69196 68.9956
1.86116 59.6473
2.03035 52.1041
2.19955 47.9972
2.36875 43.8283
2.53794 44.1729
2.70714 37.7303
2.87633 33.7234
3.04553 31.6072
3.21473 29.2257
3.38392 26.449
3.55312 24.673
3.72231 23.639
3.89151 22.293
4.06071 20.7287
4.2299 19.2341
4.3991 17.4728
4.5683 16.1611
4.73749 15.4829
4.90669 14.8809
5.07588 13.9153
5.24508 13.3456
5.41428 12.7015
5.58347 11.9107
5.75267 11.1821
5.92186 10.5757
6.09106 10.3197
6.26026 9.64307
6.42945 9.28612
6.59865 9.11952
6.76785 8.58229
6.93704 8.2184
7.10624 7.81974
7.27543 7.57771
7.44463 7.17916
7.61383 6.87776
7.78302 6.63752
7.95222 6.39213
8.12141 6.1381
8.29061 5.91892
8.45981 5.65832
8.629 5.48808
8.7982 5.32522
8.96739 5.13296
9.13659 4.99064
9.30579 4.87654
9.47498 4.57507
9.64418 4.51593
9.81338 4.33897
9.98257 4.18175
10.1518 4.13013
10.321 4.0399
10.4902 3.9834
10.6594 3.96053
10.8286 3.97885
