# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
0.582982
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 2082.19
0.338392 585.239
0.507588 395.433
0.676785 278.063
0.845981 208.647
1.01518 180.07
1.18437 157.262
1.35357 145.516
1.52277 130.3
1.69196 120.075
1.86116 110.016
2.03035 104.254
2.19955 93.3314
2.36875 81.4154
2.53794 72.8877
2.70714 65.5917
2.87633 59.4685
3.04553 55.1343
3.21473 53.2448
3.38392 46.1326
3.55312 42.0953
3.72231 40.1905
3.89151 36.7685
4.06071 33.7421
4.2299 32.4353
4.3991 29.9794
4.5683 27.7229
4.73749 25.4048
4.90669 24.0434
5.07588 22.9324
5.24508 21.5469
5.41428 20.7763
5.58347 19.6022
5.75267 18.6421
5.92186 17.8824
6.09106 17.2967
6.26026 16.3389
6.42945 15.4119
6.59865 14.8337
6.76785 13.6943
6.93704 13.2051
7.10624 12.8861
7.27543 12.2425
7.44463 11.8201
7.61383 11.1948
7.78302 10.828
7.95222 10.4477
8.12141 10.1451
8.29061 9.67381
8.45981 9.25521
8.629 9.07019
8.7982 8.66578
8.96739 8.23381
9.13659 7.99743
9.30579 7.84511
9.47498 7.62875
9.64418 7.46442
9.81338 7.42858
9.98257 7.22502
10.1518 7.08533
10.321 6.97692
10.4902 6.96244
10.6594 6.97258
10.8286 6.77646
