# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
10.2498
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 2.19057
1.35357 0.743262
2.03035 0.199568
2.70714 0.123363
3.38392 0.0900754
4.06071 0.0567586
4.73749 0.0350221
5.41428 0.0263459
6.09106 0.0261497
6.76785 0.0299613
7.44463 0.0447656
8.12141 0.0879062
8.7982 0.137414
9.47498 0.216139
10.1518 0.243724
10.8286 0.210731
11.5053 0.224298
12.1821 0.216722
12.8589 0.200796
13.5357 0.207042
14.2125 0.226994
14.8893 0.189169
15.566 0.219385
16.2428 0.198754
16.9196 0.190951
17.5964 0.195725
18.2732 0.186193
18.95 0.185371
19.6268 0.189752
20.3035 0.19197
20.9803 0.194382
21.6571 0.196286
22.3339 0.195947
23.0107 0.202661
23.6875 0.196645
24.3642 0.197171
25.041 0.195119
25.7178 0.198197
26.3946 0.195328
27.0714 0.197105
27.7482 0.199315
28.4249 0.195648
29.1017 0.195478
29.7785 0.196597
30.4553 0.197498
31.1321 0.196654
31.8089 0.196494
32.4857 0.197145
33.1624 0.201139
33.8392 0.200905
34.516 0.202342
35.1928 0.200734
35.8696 0.19958
36.5464 0.205675
37.2231 0.202837
37.8999 0.209052
38.5767 0.208663
39.2535 0.214896
39.9303 0.213703
40.6071 0.219054
41.2839 0.225815
41.9606 0.229015
42.6374 0.236358
43.3142 0.240485
