# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
0.463556
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 247.145
1.35357 139.258
2.03035 111.454
2.70714 82.0762
3.38392 52.95
4.06071 44.6702
4.73749 32.8138
5.41428 25.5167
6.09106 19.0138
6.76785 16.5597
7.44463 13.8627
8.12141 11.5191
8.7982 10.3059
9.47498 8.38886
10.1518 7.33898
10.8286 6.36938
11.5053 5.68343
12.1821 5.04953
12.8589 4.60619
13.5357 4.12016
14.2125 3.57428
14.8893 3.2207
15.566 3.01107
16.2428 2.78679
16.9196 2.59089
17.5964 2.36287
18.2732 2.10596
18.95 1.96408
19.6268 1.80837
20.3035 1.67497
20.9803 1.54719
21.6571 1.44705
22.3339 1.35919
23.0107 1.26691
23.6875 1.19133
24.3642 1.15526
25.041 1.0531
25.7178 1.02
26.3946 0.955208
27.0714 0.926523
27.7482 0.877529
28.4249 0.831111
29.1017 0.789649
29.7785 0.74355
30.4553 0.732416
31.1321 0.685781
31.8089 0.655011
32.4857 0.629985
33.1624 0.606729
33.8392 0.584709
34.516 0.55875
35.1928 0.546979
35.8696 0.528745
36.5464 0.511827
37.2231 0.501786
37.8999 0.49112
38.5767 0.48133
39.2535 0.468971
39.9303 0.462159
40.6071 0.456994
41.2839 0.453157
41.9606 0.451973
42.6374 0.453831
43.3142 0.451093
