# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
85.4722
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 0.0482452
1.35357 0.0105701
2.03035 0.00358569
2.70714 0.00189948
3.38392 0.001031
4.06071 0.000657354
4.73749 0.000504289
5.41428 0.000301504
6.09106 0.000219751
6.76785 0.000277921
7.44463 0.000456968
8.12141 0.000877866
8.7982 0.00182075
9.47498 0.00542843
10.1518 0.0842475
10.8286 58.9661
11.5053 0.0377927
12.1821 0.0107544
12.8589 0.00581203
13.5357 0.00467795
14.2125 0.0391903
14.8893 0.0929154
15.566 37.7824
16.2428 0.0378587
16.9196 0.0187446
17.5964 0.0136525
18.2732 0.0636424
18.95 10.4833
19.6268 0.0372001
20.3035 0.0173231
20.9803 0.0765407
21.6571 4.0801
22.3339 0.0452192
23.0107 0.0785604
23.6875 0.185722
24.3642 7.56804
25.041 0.128831
25.7178 0.183147
26.3946 4.06468
27.0714 0.131318
27.7482 0.0438968
28.4249 0.0273438
29.1017 0.0236095
29.7785 0.0359028
30.4553 0.567496
31.1321 0.0859675
31.8089 0.195787
32.4857 0.985269
33.1624 0.177631
33.8392 0.189733
34.516 0.801866
35.1928 0.250091
35.8696 0.494279
36.5464 0.137306
37.2231 0.161817
37.8999 0.0985276
38.5767 0.152123
39.2535 0.244393
39.9303 0.282379
40.6071 0.321645
41.2839 0.167509
41.9606 0.100253
42.6374 0.118695
43.3142 0.254391
