# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
100.16
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 0.0355882
1.35357 0.00770479
2.03035 0.00261487
2.70714 0.00139543
3.38392 0.000759061
4.06071 0.000486242
4.73749 0.000374447
5.41428 0.000225844
6.09106 0.000162197
6.76785 0.000204989
7.44463 0.000337036
8.12141 0.000647123
8.7982 0.00132778
9.47498 0.00390843
10.1518 0.060338
10.8286 66.5201
11.5053 0.0290904
12.1821 0.00777778
12.8589 0.0042751
13.5357 0.00339695
14.2125 0.0299504
14.8893 0.070356
15.566 48.3428
16.2428 0.0286678
16.9196 0.013258
17.5964 0.0102875
18.2732 0.050665
18.95 15.2684
19.6268 0.0284361
20.3035 0.0119782
20.9803 0.0603518
21.6571 6.57058
22.3339 0.0325087
23.0107 0.0584114
23.6875 0.152386
24.3642 14.1423
25.041 0.0986495
25.7178 0.148974
26.3946 8.724
27.0714 0.106524
27.7482 0.033699
28.4249 0.0195442
29.1017 0.0164403
29.7785 0.0274343
30.4553 1.55555
31.1321 0.0644224
31.8089 0.167784
32.4857 2.57381
33.1624 0.148783
33.8392 0.164439
34.516 1.62148
35.1928 0.216744
35.8696 1.04485
36.5464 0.11405
37.2231 0.253826
37.8999 0.0787404
38.5767 0.12931
39.2535 0.438251
39.9303 0.249289
40.6071 0.590261
41.2839 0.14202
41.9606 0.0771749
42.6374 0.0959526
43.3142 0.335882
