# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
13.2345
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 14.8053
21.6571 1.74103
32.4857 0.23053
43.3142 0.217744
54.1428 0.197319
64.9713 0.188599
75.7999 0.221456
86.6284 0.204864
97.457 0.200068
108.286 0.1809
119.114 0.192286
129.943 0.202207
140.771 0.196787
151.6 0.191431
162.428 0.198369
173.257 0.191594
184.085 0.187627
194.914 0.194694
205.742 0.199868
216.571 0.200346
227.4 0.199775
238.228 0.198828
249.057 0.192463
259.885 0.194658
270.714 0.197343
281.542 0.196936
292.371 0.197859
303.199 0.202558
314.028 0.19104
324.857 0.193535
335.685 0.196759
346.514 0.192655
357.342 0.190815
368.171 0.196998
378.999 0.194259
389.828 0.195703
400.656 0.189929
411.485 0.195208
422.314 0.194791
433.142 0.193199
443.971 0.197328
454.799 0.196906
465.628 0.193859
476.456 0.198422
487.285 0.198961
498.113 0.19672
508.942 0.194561
519.771 0.198511
530.599 0.1975
541.428 0.200627
552.256 0.200155
563.085 0.200265
573.913 0.202004
584.742 0.2035
595.57 0.205814
606.399 0.207349
617.227 0.207452
628.056 0.212778
638.885 0.216548
649.713 0.219624
660.542 0.225686
671.37 0.228955
682.199 0.232114
693.027 0.241026
