# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
72.9168
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 0.91316
0.338392 0.278944
0.507588 0.155992
0.676785 0.0744932
0.845981 0.0464524
1.01518 0.0295497
1.18437 0.0200025
1.35357 0.0157777
1.52277 0.0124451
1.69196 0.00871256
1.86116 0.00713706
2.03035 0.00571553
2.19955 0.00459128
2.36875 0.00387939
2.53794 0.00329594
2.70714 0.00285506
2.87633 0.00231998
3.04553 0.00212647
3.21473 0.00181802
3.38392 0.00154908
3.55312 0.00130513
3.72231 0.00120582
3.89151 0.0010894
4.06071 0.000962683
4.2299 0.000882162
4.3991 0.000757745
4.5683 0.000708313
4.73749 0.000632068
4.90669 0.000575498
5.07588 0.000520741
5.24508 0.000485731
5.41428 0.00041625
5.58347 0.000373209
5.75267 0.000355856
5.92186 0.000335261
6.09106 0.000325713
6.26026 0.000331203
6.42945 0.000329664
6.59865 0.000339634
6.76785 0.000369619
6.93704 0.000387563
7.10624 0.000426935
7.27543 0.000463413
7.44463 0.000559487
7.61383 0.000595777
7.78302 0.000737793
7.95222 0.000900105
8.12141 0.00111704
8.29061 0.00131914
8.45981 0.00174052
8.629 0.00228207
8.7982 0.00280997
8.96739 0.00361962
9.13659 0.00526083
9.30579 0.00724217
9.47498 0.00920311
9.64418 0.0154356
9.81338 0.0257243
9.98257 0.0381773
10.1518 0.0593399
10.321 0.143041
10.4902 0.251062
10.6594 0.163547
10.8286 16.86
