# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
8.61633
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 0.0757628
5.41428 0.0320394
8.12141 0.500209
10.8286 0.397852
13.5357 0.216791
16.2428 0.216334
18.95 0.17697
21.6571 0.195307
24.3642 0.190107
27.0714 0.20392
29.7785 0.193705
32.4857 0.187241
35.1928 0.202481
37.8999 0.20151
40.6071 0.182889
43.3142 0.190816
46.0213 0.198992
48.7285 0.194167
51.4356 0.196383
54.1428 0.200993
56.8499 0.20032
59.557 0.196355
62.2642 0.193648
64.9713 0.195166
67.6785 0.194459
70.3856 0.192916
73.0927 0.19789
75.7999 0.197141
78.507 0.195533
81.2141 0.193707
83.9213 0.196432
86.6284 0.198426
89.3356 0.195647
92.0427 0.196661
94.7498 0.196729
97.457 0.198926
100.164 0.197319
102.871 0.193906
105.578 0.195387
108.286 0.200017
110.993 0.197711
113.7 0.196036
116.407 0.198627
119.114 0.19538
121.821 0.194555
124.528 0.197645
127.235 0.199463
129.943 0.200795
132.65 0.200375
135.357 0.198996
138.064 0.19952
140.771 0.199586
143.478 0.203338
146.185 0.203626
148.893 0.203807
151.6 0.206067
154.307 0.20735
157.014 0.213805
159.721 0.216109
162.428 0.219848
165.135 0.223935
167.843 0.22867
170.55 0.235808
173.257 0.239731
