# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
57.4175
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 10860.3
21.6571 740.577
32.4857 125.274
43.3142 29.8946
54.1428 8.315
64.9713 4.80994
75.7999 2.53995
86.6284 1.53176
97.457 0.915033
108.286 0.544988
119.114 0.425612
129.943 0.319856
140.771 0.283498
151.6 0.252197
162.428 0.237449
173.257 0.210589
184.085 0.206265
194.914 0.208507
205.742 0.189443
216.571 0.192848
227.4 0.202153
238.228 0.199587
249.057 0.196064
259.885 0.198334
270.714 0.195989
281.542 0.196314
292.371 0.198055
303.199 0.190629
314.028 0.195684
324.857 0.210598
335.685 0.206263
346.514 0.193198
357.342 0.19557
368.171 0.196301
378.999 0.195308
389.828 0.193398
400.656 0.195359
411.485 0.192046
422.314 0.19387
433.142 0.19961
443.971 0.200045
454.799 0.193716
465.628 0.193471
476.456 0.194994
487.285 0.199133
498.113 0.197228
508.942 0.195881
519.771 0.193705
530.599 0.195838
541.428 0.199794
552.256 0.203477
563.085 0.205087
573.913 0.204439
584.742 0.203692
595.57 0.200022
606.399 0.20265
617.227 0.204119
628.056 0.20839
638.885 0.212442
649.713 0.219262
660.542 0.225705
671.37 0.231144
682.199 0.239434
693.027 0.2395
