# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
85.4722
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 0.000985715
5.41428 4.91085e-05
8.12141 0.00115157
10.8286 937.204
13.5357 0.0024654
16.2428 553.417
18.95 172.87
21.6571 67.1461
24.3642 108.167
27.0714 59.9921
29.7785 8.67059
32.4857 14.2197
35.1928 16.3527
37.8999 2.81516
40.6071 3.08847
43.3142 4.82639
46.0213 2.71173
48.7285 2.12998
51.4356 0.68083
54.1428 2.12083
56.8499 0.473279
59.557 1.02523
62.2642 0.645402
64.9713 0.493282
67.6785 0.341454
70.3856 0.414554
73.0927 0.313026
75.7999 0.284018
78.507 0.308297
81.2141 0.22058
83.9213 0.235362
86.6284 0.263567
89.3356 0.218589
92.0427 0.20337
94.7498 0.209758
97.457 0.227071
100.164 0.20443
102.871 0.22467
105.578 0.198774
108.286 0.220985
110.993 0.211564
113.7 0.195155
116.407 0.221066
119.114 0.197221
121.821 0.207783
124.528 0.213029
127.235 0.206635
129.943 0.203504
132.65 0.208728
135.357 0.201762
138.064 0.205627
140.771 0.203886
143.478 0.197553
146.185 0.203869
148.893 0.200453
151.6 0.205836
154.307 0.207455
157.014 0.205812
159.721 0.213187
162.428 0.217911
165.135 0.223825
167.843 0.230999
170.55 0.233585
173.257 0.240563
