# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
1.9649
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 37.6591
1.35357 24.9442
2.03035 22.0055
2.70714 10.0484
3.38392 10.6099
4.06071 7.30518
4.73749 6.02291
5.41428 5.34116
6.09106 4.26265
6.76785 3.41187
7.44463 3.2462
8.12141 2.52228
8.7982 2.21026
9.47498 1.95822
10.1518 1.63729
10.8286 1.52725
11.5053 1.26683
12.1821 1.20116
12.8589 1.02609
13.5357 0.9555
14.2125 0.882956
14.8893 0.809343
15.566 0.729904
16.2428 0.685226
16.9196 0.63411
17.5964 0.601435
18.2732 0.564666
18.95 0.519374
19.6268 0.487228
20.3035 0.476031
20.9803 0.446721
21.6571 0.428017
22.3339 0.408236
23.0107 0.385447
23.6875 0.373584
24.3642 0.363278
25.041 0.355146
25.7178 0.342161
26.3946 0.332716
27.0714 0.321696
27.7482 0.316162
28.4249 0.306509
29.1017 0.302584
29.7785 0.287112
30.4553 0.290116
31.1321 0.283154
31.8089 0.280066
32.4857 0.266917
33.1624 0.264887
33.8392 0.264119
34.516 0.259993
35.1928 0.257768
35.8696 0.257477
36.5464 0.255754
37.2231 0.253265
37.8999 0.251398
38.5767 0.254648
39.2535 0.252943
39.9303 0.252607
40.6071 0.257608
41.2839 0.260814
41.9606 0.266312
42.6374 0.266857
43.3142 0.271191
