# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
48.9355
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 6439.4
21.6571 338.636
32.4857 54.6312
43.3142 12.3434
54.1428 5.00438
64.9713 2.6289
75.7999 1.35521
86.6284 0.767342
97.457 0.498151
108.286 0.337083
119.114 0.292646
129.943 0.253426
140.771 0.234111
151.6 0.211616
162.428 0.210071
173.257 0.196301
184.085 0.186153
194.914 0.204249
205.742 0.199232
216.571 0.19698
227.4 0.197924
238.228 0.195207
249.057 0.198122
259.885 0.19257
270.714 0.19838
281.542 0.212352
292.371 0.196859
303.199 0.196844
314.028 0.197464
324.857 0.192736
335.685 0.194232
346.514 0.194072
357.342 0.190046
368.171 0.197721
378.999 0.199408
389.828 0.192821
400.656 0.1931
411.485 0.194582
422.314 0.197239
433.142 0.19301
443.971 0.193061
454.799 0.194502
465.628 0.197301
476.456 0.202936
487.285 0.199286
498.113 0.197772
508.942 0.192146
519.771 0.194078
530.599 0.193159
541.428 0.19657
552.256 0.201242
563.085 0.200603
573.913 0.202174
584.742 0.205104
595.57 0.204609
606.399 0.207335
617.227 0.213144
628.056 0.213987
638.885 0.216883
649.713 0.222429
660.542 0.224676
671.37 0.232758
682.199 0.237998
693.027 0.24115
