# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
9.40103
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 2.53599
1.35357 0.884866
2.03035 0.238992
2.70714 0.154102
3.38392 0.113384
4.06071 0.0734776
4.73749 0.045244
5.41428 0.0351928
6.09106 0.0344083
6.76785 0.0392698
7.44463 0.0567079
8.12141 0.105218
8.7982 0.149525
9.47498 0.236439
10.1518 0.226918
10.8286 0.220111
11.5053 0.226084
12.1821 0.22255
12.8589 0.20015
13.5357 0.203085
14.2125 0.222259
14.8893 0.191877
15.566 0.205298
16.2428 0.193414
16.9196 0.18787
17.5964 0.194056
18.2732 0.188567
18.95 0.191072
19.6268 0.189758
20.3035 0.194411
20.9803 0.199599
21.6571 0.193077
22.3339 0.19433
23.0107 0.201492
23.6875 0.196553
24.3642 0.195088
25.041 0.197993
25.7178 0.196637
26.3946 0.193367
27.0714 0.194282
27.7482 0.197994
28.4249 0.194708
29.1017 0.195723
29.7785 0.194296
30.4553 0.196047
31.1321 0.198743
31.8089 0.1974
32.4857 0.199808
33.1624 0.196454
33.8392 0.200362
34.516 0.199032
35.1928 0.199513
35.8696 0.202833
36.5464 0.204924
37.2231 0.204975
37.8999 0.208005
38.5767 0.209048
39.2535 0.210946
39.9303 0.21718
40.6071 0.218083
41.2839 0.220851
41.9606 0.231134
42.6374 0.234816
43.3142 0.239207
