# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
17.0112
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 77.7498
21.6571 3.19658
32.4857 0.806705
43.3142 0.323484
54.1428 0.219359
64.9713 0.183848
75.7999 0.193421
86.6284 0.196929
97.457 0.208308
108.286 0.194362
119.114 0.194345
129.943 0.187339
140.771 0.20719
151.6 0.192112
162.428 0.195504
173.257 0.207155
184.085 0.194989
194.914 0.202513
205.742 0.19582
216.571 0.194157
227.4 0.196816
238.228 0.199037
249.057 0.196236
259.885 0.193529
270.714 0.195333
281.542 0.200474
292.371 0.191633
303.199 0.192371
314.028 0.190583
324.857 0.191669
335.685 0.192899
346.514 0.195663
357.342 0.195525
368.171 0.190821
378.999 0.194468
389.828 0.195265
400.656 0.199558
411.485 0.195742
422.314 0.192424
433.142 0.197649
443.971 0.196984
454.799 0.196848
465.628 0.199512
476.456 0.197661
487.285 0.192906
498.113 0.19486
508.942 0.197582
519.771 0.199125
530.599 0.201073
541.428 0.199104
552.256 0.200704
563.085 0.201384
573.913 0.201848
584.742 0.202788
595.57 0.203851
606.399 0.205484
617.227 0.208912
628.056 0.209849
638.885 0.218201
649.713 0.218699
660.542 0.223567
671.37 0.227371
682.199 0.235708
693.027 0.240272
