# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
62.1844
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 0.00175541
5.41428 0.000111887
8.12141 0.00201317
10.8286 632.76
13.5357 0.00528083
16.2428 243.175
18.95 48.9271
21.6571 17.9728
24.3642 17.1206
27.0714 6.75522
29.7785 0.986461
32.4857 3.41529
35.1928 4.04844
37.8999 1.3568
40.6071 1.28145
43.3142 0.80427
46.0213 0.543362
48.7285 0.39745
51.4356 0.237096
54.1428 0.400266
56.8499 0.191461
59.557 0.279478
62.2642 0.223146
64.9713 0.233059
67.6785 0.223249
70.3856 0.21042
73.0927 0.232492
75.7999 0.210084
78.507 0.22417
81.2141 0.209923
83.9213 0.201214
86.6284 0.210121
89.3356 0.210181
92.0427 0.195163
94.7498 0.206628
97.457 0.202055
100.164 0.189928
102.871 0.204715
105.578 0.193437
108.286 0.194693
110.993 0.192607
113.7 0.18928
116.407 0.200487
119.114 0.192892
121.821 0.196826
124.528 0.200505
127.235 0.197351
129.943 0.198843
132.65 0.204386
135.357 0.198332
138.064 0.201242
140.771 0.199416
143.478 0.202612
146.185 0.204559
148.893 0.201015
151.6 0.205137
154.307 0.208681
157.014 0.210627
159.721 0.215516
162.428 0.217252
165.135 0.226715
167.843 0.2304
170.55 0.23817
173.257 0.237918
