# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
45.1682
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 2.35169
0.338392 0.708782
0.507588 0.400506
0.676785 0.191888
0.845981 0.118584
1.01518 0.0752308
1.18437 0.0514163
1.35357 0.0406639
1.52277 0.0319695
1.69196 0.0223591
1.86116 0.0182996
2.03035 0.0146523
2.19955 0.0116816
2.36875 0.009793
2.53794 0.00844766
2.70714 0.00721476
2.87633 0.00587381
3.04553 0.00539822
3.21473 0.00457395
3.38392 0.00390923
3.55312 0.00325161
3.72231 0.00301009
3.89151 0.00270061
4.06071 0.00240048
4.2299 0.00217366
4.3991 0.00187066
4.5683 0.0017466
4.73749 0.00153437
4.90669 0.00139554
5.07588 0.0012696
5.24508 0.00117338
5.41428 0.00100882
5.58347 0.000901577
5.75267 0.000868411
5.92186 0.000836741
6.09106 0.000826742
6.26026 0.000868308
6.42945 0.000886854
6.59865 0.000953404
6.76785 0.00105539
6.93704 0.00114825
7.10624 0.00128844
7.27543 0.00143937
7.44463 0.00175993
7.61383 0.00191948
7.78302 0.00243462
7.95222 0.00305089
8.12141 0.00377784
8.29061 0.00464561
8.45981 0.00605728
8.629 0.00816161
8.7982 0.0102448
8.96739 0.0134973
9.13659 0.0178687
9.30579 0.0259974
9.47498 0.0347963
9.64418 0.0558226
9.81338 0.0943082
9.98257 0.126743
10.1518 0.20018
10.321 0.474808
10.4902 0.921813
10.6594 0.564878
10.8286 6.01953
