# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
48.9355
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 0.138184
1.35357 0.0321063
2.03035 0.0107592
2.70714 0.00553629
3.38392 0.00299504
4.06071 0.00185878
4.73749 0.00139637
5.41428 0.00081624
6.09106 0.000639248
6.76785 0.00079409
7.44463 0.00133336
8.12141 0.00250586
8.7982 0.00588201
9.47498 0.0189176
10.1518 0.240898
10.8286 23.9931
11.5053 0.106121
12.1821 0.0344474
12.8589 0.0176644
13.5357 0.0168404
14.2125 0.0952882
14.8893 0.185254
15.566 5.59669
16.2428 0.0933793
16.9196 0.0617108
17.5964 0.0457575
18.2732 0.129887
18.95 0.669199
19.6268 0.0797095
20.3035 0.0562534
20.9803 0.119166
21.6571 0.53798
22.3339 0.117375
23.0107 0.193009
23.6875 0.255308
24.3642 0.534342
25.041 0.283784
25.7178 0.336235
26.3946 0.31737
27.0714 0.235912
27.7482 0.104759
28.4249 0.0934642
29.1017 0.0729118
29.7785 0.0796773
30.4553 0.18657
31.1321 0.168087
31.8089 0.2478
32.4857 0.274606
33.1624 0.241018
33.8392 0.232674
34.516 0.22997
35.1928 0.267123
35.8696 0.212695
36.5464 0.198617
37.2231 0.189659
37.8999 0.173003
38.5767 0.203406
39.2535 0.204402
39.9303 0.248058
40.6071 0.245768
41.2839 0.197304
41.9606 0.190753
42.6374 0.197653
43.3142 0.194978
