# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
0.463556
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 2364.47
0.338392 702.101
0.507588 467.39
0.676785 340.515
0.845981 246.773
1.01518 213.38
1.18437 181.167
1.35357 170.161
1.52277 152.445
1.69196 134.965
1.86116 122.957
2.03035 116.862
2.19955 107.676
2.36875 95.4845
2.53794 87.6322
2.70714 79.0547
2.87633 70.4835
3.04553 65.1458
3.21473 62.2594
3.38392 57.4458
3.55312 52.5722
3.72231 48.92
3.89151 45.3977
4.06071 41.2784
4.2299 40.0586
4.3991 36.2979
4.5683 35.3816
4.73749 32.2408
4.90669 30.1179
5.07588 28.2549
5.24508 27.4749
5.41428 25.6107
5.58347 24.9964
5.75267 23.2471
5.92186 21.4428
6.09106 20.2321
6.26026 19.2033
6.42945 18.2543
6.59865 17.2218
6.76785 16.7346
6.93704 15.9745
7.10624 15.1515
7.27543 14.3118
7.44463 13.7252
7.61383 12.9851
7.78302 12.4487
7.95222 12.0908
8.12141 11.6081
8.29061 10.9067
8.45981 10.4365
8.629 9.93019
8.7982 9.65819
8.96739 9.13691
9.13659 8.99893
9.30579 8.65427
9.47498 8.23142
9.64418 8.16919
9.81338 7.76005
9.98257 7.58006
10.1518 7.43238
10.321 7.25258
10.4902 7.26127
10.6594 7.15872
10.8286 7.02504
