# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
0.851865
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 38.3651
5.41428 16.449
8.12141 6.83515
10.8286 4.11143
13.5357 2.39043
16.2428 1.69069
18.95 1.27918
21.6571 0.938386
24.3642 0.759207
27.0714 0.640485
29.7785 0.533803
32.4857 0.436761
35.1928 0.398501
37.8999 0.35777
40.6071 0.316896
43.3142 0.30182
46.0213 0.282733
48.7285 0.257955
51.4356 0.264189
54.1428 0.250261
56.8499 0.246829
59.557 0.240881
62.2642 0.229379
64.9713 0.221231
67.6785 0.224374
70.3856 0.217456
73.0927 0.203329
75.7999 0.208978
78.507 0.207256
81.2141 0.209068
83.9213 0.203575
86.6284 0.203425
89.3356 0.205807
92.0427 0.207093
94.7498 0.202863
97.457 0.203375
100.164 0.198466
102.871 0.202284
105.578 0.202602
108.286 0.201606
110.993 0.201524
113.7 0.198637
116.407 0.200754
119.114 0.201307
121.821 0.201237
124.528 0.199494
127.235 0.200462
129.943 0.201579
132.65 0.203506
135.357 0.202107
138.064 0.203758
140.771 0.202212
143.478 0.208427
146.185 0.20633
148.893 0.209203
151.6 0.20958
154.307 0.213807
157.014 0.215229
159.721 0.218122
162.428 0.224151
165.135 0.226904
167.843 0.230328
170.55 0.240039
173.257 0.242385
