# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
2.75154
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 21.733
1.35357 12.2781
2.03035 9.86847
2.70714 4.67239
3.38392 4.62509
4.06071 3.28843
4.73749 2.93555
5.41428 2.47236
6.09106 2.05157
6.76785 1.75594
7.44463 1.51164
8.12141 1.41348
8.7982 1.2268
9.47498 1.08395
10.1518 0.954724
10.8286 0.854096
11.5053 0.764837
12.1821 0.69422
12.8589 0.634028
13.5357 0.599176
14.2125 0.558977
14.8893 0.533774
15.566 0.487708
16.2428 0.450923
16.9196 0.431911
17.5964 0.4076
18.2732 0.392234
18.95 0.363873
19.6268 0.352059
20.3035 0.333398
20.9803 0.336537
21.6571 0.317531
22.3339 0.315593
23.0107 0.304542
23.6875 0.290597
24.3642 0.284285
25.041 0.279855
25.7178 0.271422
26.3946 0.268987
27.0714 0.264427
27.7482 0.257635
28.4249 0.250106
29.1017 0.250214
29.7785 0.240947
30.4553 0.245709
31.1321 0.237693
31.8089 0.233927
32.4857 0.233708
33.1624 0.232886
33.8392 0.232494
34.516 0.231486
35.1928 0.229903
35.8696 0.230973
36.5464 0.230775
37.2231 0.228354
37.8999 0.232155
38.5767 0.234933
39.2535 0.235149
39.9303 0.236998
40.6071 0.238843
41.2839 0.243309
41.9606 0.248719
42.6374 0.253684
43.3142 0.24979
