# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
7.89084
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 66.2469
0.338392 17.6649
0.507588 11.3963
0.676785 5.7222
0.845981 3.43582
1.01518 2.26945
1.18437 1.69117
1.35357 1.39377
1.52277 1.07663
1.69196 0.849236
1.86116 0.693278
2.03035 0.566855
2.19955 0.461991
2.36875 0.377231
2.53794 0.351847
2.70714 0.311802
2.87633 0.260318
3.04553 0.239404
3.21473 0.208633
3.38392 0.191981
3.55312 0.16944
3.72231 0.148308
3.89151 0.136397
4.06071 0.122751
4.2299 0.111574
4.3991 0.103121
4.5683 0.0961402
4.73749 0.0879418
4.90669 0.0804612
5.07588 0.0786827
5.24508 0.0724995
5.41428 0.0685099
5.58347 0.066025
5.75267 0.0641425
5.92186 0.0642916
6.09106 0.0620128
6.26026 0.0628753
6.42945 0.0621359
6.59865 0.0659968
6.76785 0.0684559
6.93704 0.0727665
7.10624 0.0764646
7.27543 0.0821043
7.44463 0.0916784
7.61383 0.0982638
7.78302 0.106973
7.95222 0.126705
8.12141 0.13642
8.29061 0.144147
8.45981 0.15354
8.629 0.167285
8.7982 0.179115
8.96739 0.184666
9.13659 0.204161
9.30579 0.208975
9.47498 0.228812
9.64418 0.237171
9.81338 0.245929
9.98257 0.261822
10.1518 0.264735
10.321 0.289337
10.4902 0.304602
10.6594 0.32657
10.8286 0.275777
