# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
30.1896
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 5.18046
0.338392 1.53762
0.507588 0.880188
0.676785 0.423298
0.845981 0.258981
1.01518 0.164045
1.18437 0.113503
1.35357 0.0899785
1.52277 0.0704599
1.69196 0.0494231
1.86116 0.0403327
2.03035 0.0322384
2.19955 0.0255676
2.36875 0.0212163
2.53794 0.018662
2.70714 0.0156863
2.87633 0.012768
3.04553 0.0117754
3.21473 0.00988469
3.38392 0.00851727
3.55312 0.00699411
3.72231 0.006436
3.89151 0.00574888
4.06071 0.00511232
4.2299 0.00461652
4.3991 0.00395955
4.5683 0.00369096
4.73749 0.00320768
4.90669 0.00290658
5.07588 0.00264206
5.24508 0.00242837
5.41428 0.00213194
5.58347 0.00189438
5.75267 0.00182733
5.92186 0.00178965
6.09106 0.00176875
6.26026 0.00188026
6.42945 0.00194184
6.59865 0.00213701
6.76785 0.00233038
6.93704 0.00265088
7.10624 0.00292399
7.27543 0.00332158
7.44463 0.00395635
7.61383 0.00451518
7.78302 0.00566763
7.95222 0.0072445
8.12141 0.00868793
8.29061 0.011135
8.45981 0.0142055
8.629 0.019108
8.7982 0.024534
8.96739 0.0340047
9.13659 0.0396197
9.30579 0.0607913
9.47498 0.0851075
9.64418 0.119918
9.81338 0.197509
9.98257 0.238296
10.1518 0.333565
10.321 0.621593
10.4902 1.29253
10.6594 0.814937
10.8286 0.846786
