# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
72.9168
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 19084.2
21.6571 2724.39
32.4857 335.371
43.3142 105.465
54.1428 29.3631
64.9713 9.90357
75.7999 6.05057
86.6284 4.06029
97.457 2.38512
108.286 1.4852
119.114 1.06234
129.943 0.670121
140.771 0.501786
151.6 0.409309
162.428 0.319771
173.257 0.293259
184.085 0.259401
194.914 0.244595
205.742 0.235157
216.571 0.212382
227.4 0.202008
238.228 0.207526
249.057 0.203492
259.885 0.188956
270.714 0.189168
281.542 0.202195
292.371 0.203636
303.199 0.198533
314.028 0.195887
324.857 0.195991
335.685 0.198577
346.514 0.193917
357.342 0.195589
368.171 0.197876
378.999 0.194114
389.828 0.188777
400.656 0.199504
411.485 0.209898
422.314 0.207411
433.142 0.194697
443.971 0.196006
454.799 0.195513
465.628 0.197155
476.456 0.195627
487.285 0.195535
498.113 0.197436
508.942 0.196404
519.771 0.194386
530.599 0.195642
541.428 0.200858
552.256 0.205883
563.085 0.20462
573.913 0.199103
584.742 0.203076
595.57 0.205806
606.399 0.207745
617.227 0.211334
628.056 0.212593
638.885 0.209587
649.713 0.213478
660.542 0.218975
671.37 0.225381
682.199 0.233341
693.027 0.243327
