# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
3.05766
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 0.952936
21.6571 0.316772
32.4857 0.220661
43.3142 0.213448
54.1428 0.217834
64.9713 0.195611
75.7999 0.194381
86.6284 0.194852
97.457 0.186712
108.286 0.179717
119.114 0.191455
129.943 0.191374
140.771 0.206473
151.6 0.193631
162.428 0.194524
173.257 0.189861
184.085 0.193888
194.914 0.193007
205.742 0.1954
216.571 0.197596
227.4 0.198047
238.228 0.19617
249.057 0.194566
259.885 0.197322
270.714 0.193094
281.542 0.198661
292.371 0.196527
303.199 0.196883
314.028 0.197914
324.857 0.194699
335.685 0.194889
346.514 0.194578
357.342 0.191065
368.171 0.191565
378.999 0.195504
389.828 0.197276
400.656 0.193171
411.485 0.195285
422.314 0.194007
433.142 0.195007
443.971 0.197011
454.799 0.197552
465.628 0.198237
476.456 0.197652
487.285 0.196529
498.113 0.195158
508.942 0.196096
519.771 0.196449
530.599 0.19545
541.428 0.200184
552.256 0.199678
563.085 0.202894
573.913 0.20328
584.742 0.203461
595.57 0.206658
606.399 0.208093
617.227 0.208642
628.056 0.213147
638.885 0.215586
649.713 0.218403
660.542 0.224045
671.37 0.23169
682.199 0.234606
693.027 0.238363
