# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
2.20683
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 31.2659
1.35357 19.9985
2.03035 17.582
2.70714 7.9205
3.38392 8.84095
4.06071 6.35628
4.73749 5.18444
5.41428 4.41325
6.09106 3.50943
6.76785 2.9849
7.44463 2.61322
8.12141 2.29232
8.7982 1.89389
9.47498 1.68245
10.1518 1.40109
10.8286 1.27951
11.5053 1.0812
12.1821 1.02781
12.8589 0.914914
13.5357 0.817035
14.2125 0.755742
14.8893 0.679106
15.566 0.64083
16.2428 0.602867
16.9196 0.553945
17.5964 0.520793
18.2732 0.504095
18.95 0.476067
19.6268 0.432731
20.3035 0.419769
20.9803 0.408709
21.6571 0.387815
22.3339 0.371862
23.0107 0.360048
23.6875 0.348701
24.3642 0.336745
25.041 0.325103
25.7178 0.318759
26.3946 0.308301
27.0714 0.301656
27.7482 0.288897
28.4249 0.284255
29.1017 0.277468
29.7785 0.277241
30.4553 0.270721
31.1321 0.26924
31.8089 0.259826
32.4857 0.258954
33.1624 0.254911
33.8392 0.253463
34.516 0.2543
35.1928 0.252499
35.8696 0.247706
36.5464 0.24716
37.2231 0.245624
37.8999 0.248833
38.5767 0.249655
39.2535 0.248255
39.9303 0.250036
40.6071 0.250028
41.2839 0.254481
41.9606 0.258065
42.6374 0.267564
43.3142 0.27436
