# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
57.4175
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 0.102492
1.35357 0.0233478
2.03035 0.00786614
2.70714 0.00408058
3.38392 0.00220631
4.06071 0.00138151
4.73749 0.00104505
5.41428 0.000611824
6.09106 0.000469069
6.76785 0.000588387
7.44463 0.000977127
8.12141 0.00185612
8.7982 0.00413972
9.47498 0.0129601
10.1518 0.183782
10.8286 34.4998
11.5053 0.0774005
12.1821 0.02438
12.8589 0.0126908
13.5357 0.011399
14.2125 0.0738299
14.8893 0.160906
15.566 12.2984
16.2428 0.0724116
16.9196 0.04451
17.5964 0.0311311
18.2732 0.104404
18.95 1.92145
19.6268 0.0637217
20.3035 0.0419856
20.9803 0.111836
21.6571 0.83089
22.3339 0.0943659
23.0107 0.159422
23.6875 0.250454
24.3642 0.86703
25.041 0.230245
25.7178 0.300188
26.3946 0.407427
27.0714 0.20317
27.7482 0.0824627
28.4249 0.0661166
29.1017 0.0557315
29.7785 0.0652252
30.4553 0.183189
31.1321 0.153559
31.8089 0.258639
32.4857 0.337544
33.1624 0.239503
33.8392 0.226262
34.516 0.286449
35.1928 0.28165
35.8696 0.223421
36.5464 0.200169
37.2231 0.193377
37.8999 0.152741
38.5767 0.189125
39.2535 0.223039
39.9303 0.271641
40.6071 0.26671
41.2839 0.203741
41.9606 0.169201
42.6374 0.181735
43.3142 0.168318
