# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
38.4648
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 3.22469
0.338392 0.966469
0.507588 0.548622
0.676785 0.263202
0.845981 0.162047
1.01518 0.102719
1.18437 0.0705024
1.35357 0.0558097
1.52277 0.0438139
1.69196 0.0306558
1.86116 0.0250653
2.03035 0.0200603
2.19955 0.0159547
2.36875 0.0133251
2.53794 0.0115767
2.70714 0.00982489
2.87633 0.00799922
3.04553 0.00736134
3.21473 0.00621309
3.38392 0.00532263
3.55312 0.00440435
3.72231 0.00407231
3.89151 0.00364529
4.06071 0.00324084
4.2299 0.00292838
4.3991 0.002516
4.5683 0.00234948
4.73749 0.00205366
4.90669 0.001864
5.07588 0.0016974
5.24508 0.00156436
5.41428 0.00135292
5.58347 0.00120663
5.75267 0.00116195
5.92186 0.00112738
6.09106 0.00111694
6.26026 0.00118021
6.42945 0.00120967
6.59865 0.00131427
6.76785 0.00145192
6.93704 0.00160334
7.10624 0.00179291
7.27543 0.00201259
7.44463 0.0024484
7.61383 0.00269828
7.78302 0.00341637
7.95222 0.00433532
8.12141 0.0053209
8.29061 0.00660162
8.45981 0.00858052
8.629 0.0115886
8.7982 0.0147224
8.96739 0.0197322
9.13659 0.0244916
9.30579 0.0367897
9.47498 0.0503271
9.64418 0.0773516
9.81338 0.130516
9.98257 0.166893
10.1518 0.256559
10.321 0.57757
10.4902 1.1661
10.6594 0.705404
10.8286 3.18842
