# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
10.2498
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 5.9108
21.6571 0.481902
32.4857 0.203087
43.3142 0.212702
54.1428 0.190939
64.9713 0.216708
75.7999 0.185601
86.6284 0.201541
97.457 0.1855
108.286 0.199346
119.114 0.189235
129.943 0.198899
140.771 0.195477
151.6 0.200242
162.428 0.199514
173.257 0.187112
184.085 0.193194
194.914 0.197894
205.742 0.197657
216.571 0.197365
227.4 0.195239
238.228 0.195094
249.057 0.197458
259.885 0.193124
270.714 0.192212
281.542 0.192789
292.371 0.201748
303.199 0.197006
314.028 0.197929
324.857 0.19643
335.685 0.195627
346.514 0.197104
357.342 0.197538
368.171 0.199517
378.999 0.195844
389.828 0.196779
400.656 0.194752
411.485 0.195625
422.314 0.192965
433.142 0.195601
443.971 0.196172
454.799 0.193524
465.628 0.197109
476.456 0.194636
487.285 0.194738
498.113 0.199255
508.942 0.196552
519.771 0.196019
530.599 0.199674
541.428 0.198438
552.256 0.198326
563.085 0.201271
573.913 0.201164
584.742 0.203717
595.57 0.205118
606.399 0.207241
617.227 0.209473
628.056 0.210904
638.885 0.217579
649.713 0.217469
660.542 0.224317
671.37 0.226922
682.199 0.235282
693.027 0.23977
