# Folding 1, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
72.9168
# k [Mpc^(-1)]   p [Mpc^3]
0.676785 0.0652888
1.35357 0.0145051
2.03035 0.00491201
2.70714 0.00258079
3.38392 0.00139771
4.06071 0.000885659
4.73749 0.000676148
5.41428 0.000400167
6.09106 0.000297283
6.76785 0.000375857
7.44463 0.000618741
8.12141 0.00118622
8.7982 0.00250832
9.47498 0.00761506
10.1518 0.116466
10.8286 49.9743
11.5053 0.0496443
12.1821 0.0148769
12.8589 0.00791067
13.5357 0.00656087
14.2125 0.0507228
14.8893 0.119158
15.566 26.8489
16.2428 0.0494579
16.9196 0.0265592
17.5964 0.0184849
18.2732 0.0779917
18.95 6.21951
19.6268 0.0471241
20.3035 0.0250351
20.9803 0.0928933
21.6571 2.21171
22.3339 0.06231
23.0107 0.106378
23.6875 0.216581
24.3642 3.3083
25.041 0.164251
25.7178 0.225661
26.3946 1.50746
27.0714 0.157252
27.7482 0.0565324
28.4249 0.0385498
29.1017 0.0339424
29.7785 0.0462818
30.4553 0.211223
31.1321 0.112908
31.8089 0.228803
32.4857 0.48319
33.1624 0.207372
33.8392 0.212057
34.516 0.509836
35.1928 0.27436
35.8696 0.320298
36.5464 0.163988
37.2231 0.171939
37.8999 0.120576
38.5767 0.173574
39.2535 0.233816
39.9303 0.298161
40.6071 0.292724
41.2839 0.192663
41.9606 0.125892
42.6374 0.146375
43.3142 0.192357
