# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
21.7899
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 288.788
21.6571 8.98574
32.4857 1.79138
43.3142 0.638791
54.1428 0.301555
64.9713 0.230354
75.7999 0.196385
86.6284 0.191482
97.457 0.188319
108.286 0.199784
119.114 0.201481
129.943 0.200274
140.771 0.197205
151.6 0.197036
162.428 0.191144
173.257 0.187744
184.085 0.186822
194.914 0.194424
205.742 0.195673
216.571 0.194019
227.4 0.196039
238.228 0.193601
249.057 0.198327
259.885 0.194899
270.714 0.196782
281.542 0.198613
292.371 0.192917
303.199 0.19322
314.028 0.194801
324.857 0.194593
335.685 0.19482
346.514 0.192951
357.342 0.19836
368.171 0.201072
378.999 0.193435
389.828 0.199336
400.656 0.190689
411.485 0.192731
422.314 0.195496
433.142 0.195507
443.971 0.199391
454.799 0.195408
465.628 0.199128
476.456 0.192288
487.285 0.19813
498.113 0.195355
508.942 0.198092
519.771 0.20042
530.599 0.195693
541.428 0.19845
552.256 0.197933
563.085 0.199298
573.913 0.201981
584.742 0.206809
595.57 0.203251
606.399 0.206831
617.227 0.209461
628.056 0.214243
638.885 0.214606
649.713 0.217674
660.542 0.224749
671.37 0.228422
682.199 0.234202
693.027 0.243466
