# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
48.9355
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 0.00266029
5.41428 0.000212516
8.12141 0.00284087
10.8286 380.946
13.5357 0.00970808
16.2428 79.8177
18.95 9.63848
21.6571 7.87512
24.3642 5.45551
27.0714 2.45226
29.7785 0.828265
32.4857 1.34694
35.1928 0.813683
37.8999 0.41993
40.6071 0.419569
43.3142 0.294153
46.0213 0.258783
48.7285 0.245746
51.4356 0.164282
54.1428 0.267968
56.8499 0.174341
59.557 0.237149
62.2642 0.2195
64.9713 0.19244
67.6785 0.217966
70.3856 0.204851
73.0927 0.20345
75.7999 0.204547
78.507 0.203322
81.2141 0.197598
83.9213 0.193411
86.6284 0.193076
89.3356 0.192291
92.0427 0.189464
94.7498 0.1967
97.457 0.198084
100.164 0.194122
102.871 0.198532
105.578 0.196755
108.286 0.19385
110.993 0.198255
113.7 0.194013
116.407 0.196415
119.114 0.191293
121.821 0.196066
124.528 0.197843
127.235 0.198298
129.943 0.197393
132.65 0.19918
135.357 0.19935
138.064 0.201409
140.771 0.199997
143.478 0.203073
146.185 0.2034
148.893 0.203049
151.6 0.206381
154.307 0.206739
157.014 0.211027
159.721 0.216385
162.428 0.218925
165.135 0.227377
167.843 0.231298
170.55 0.239081
173.257 0.244941
