# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
13.2345
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 0.0252743
5.41428 0.00788647
8.12141 0.14007
10.8286 0.982961
13.5357 0.131409
16.2428 0.327324
18.95 0.202561
21.6571 0.204196
24.3642 0.222114
27.0714 0.185885
29.7785 0.206294
32.4857 0.181702
35.1928 0.197711
37.8999 0.196606
40.6071 0.1902
43.3142 0.185364
46.0213 0.184296
48.7285 0.199092
51.4356 0.193022
54.1428 0.196594
56.8499 0.19647
59.557 0.196852
62.2642 0.192788
64.9713 0.193582
67.6785 0.195454
70.3856 0.198232
73.0927 0.196193
75.7999 0.196584
78.507 0.193709
81.2141 0.195862
83.9213 0.197185
86.6284 0.194413
89.3356 0.194869
92.0427 0.194457
94.7498 0.196401
97.457 0.193041
100.164 0.200217
102.871 0.198449
105.578 0.193834
108.286 0.197141
110.993 0.196702
113.7 0.198086
116.407 0.196037
119.114 0.196513
121.821 0.1961
124.528 0.196843
127.235 0.198306
129.943 0.197106
132.65 0.201686
135.357 0.200632
138.064 0.201635
140.771 0.201393
143.478 0.200348
146.185 0.204583
148.893 0.205897
151.6 0.20928
154.307 0.211529
157.014 0.210153
159.721 0.216712
162.428 0.218146
165.135 0.226342
167.843 0.230563
170.55 0.237006
173.257 0.240338
