# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
0.712153
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 1821.76
0.338392 486.398
0.507588 336.47
0.676785 229.463
0.845981 178.607
1.01518 153.577
1.18437 136.581
1.35357 125.892
1.52277 114.928
1.69196 108.126
1.86116 98.4227
2.03035 90.4548
2.19955 79.7594
2.36875 69.4214
2.53794 64.8977
2.70714 61.2851
2.87633 56.1021
3.04553 52.2359
3.21473 50.3967
3.38392 43.3533
3.55312 40.4036
3.72231 38.6169
3.89151 35.7043
4.06071 31.3944
4.2299 30.7376
4.3991 28.2331
4.5683 27.3783
4.73749 25.4411
4.90669 22.8053
5.07588 21.5657
5.24508 20.6342
5.41428 19.0705
5.58347 18.192
5.75267 16.9217
5.92186 15.805
6.09106 14.8507
6.26026 14.1113
6.42945 13.4633
6.59865 12.5255
6.76785 11.9592
6.93704 11.309
7.10624 10.86
7.27543 10.4061
7.44463 9.92373
7.61383 9.26466
7.78302 8.93285
7.95222 8.36623
8.12141 8.25045
8.29061 7.8041
8.45981 7.53267
8.629 7.27216
8.7982 6.87597
8.96739 6.7469
9.13659 6.3732
9.30579 6.08207
9.47498 5.89901
9.64418 5.682
9.81338 5.57253
9.98257 5.47073
10.1518 5.43673
10.321 5.35193
10.4902 5.28865
10.6594 5.23671
10.8286 5.21602
