# Folding 3, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
1.9649
# k [Mpc^(-1)]   p [Mpc^3]
10.8286 0.892027
21.6571 0.489146
32.4857 0.239516
43.3142 0.251265
54.1428 0.229931
64.9713 0.211028
75.7999 0.189311
86.6284 0.186928
97.457 0.204456
108.286 0.220368
119.114 0.201985
129.943 0.190078
140.771 0.196022
151.6 0.206315
162.428 0.201624
173.257 0.188995
184.085 0.197727
194.914 0.193234
205.742 0.193753
216.571 0.194896
227.4 0.194363
238.228 0.190656
249.057 0.202645
259.885 0.192156
270.714 0.1905
281.542 0.19268
292.371 0.190977
303.199 0.196471
314.028 0.197435
324.857 0.196349
335.685 0.196215
346.514 0.196808
357.342 0.19153
368.171 0.192954
378.999 0.196838
389.828 0.197078
400.656 0.19585
411.485 0.196104
422.314 0.195569
433.142 0.196495
443.971 0.192808
454.799 0.197012
465.628 0.194881
476.456 0.196508
487.285 0.199426
498.113 0.19834
508.942 0.198891
519.771 0.198461
530.599 0.198161
541.428 0.198649
552.256 0.200548
563.085 0.200708
573.913 0.203724
584.742 0.20419
595.57 0.204941
606.399 0.207749
617.227 0.209597
628.056 0.210918
638.885 0.216015
649.713 0.222725
660.542 0.223841
671.37 0.23068
682.199 0.236584
693.027 0.238974
