# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
53.0103
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 0.00232025
5.41428 0.000171289
8.12141 0.00255619
10.8286 463.407
13.5357 0.00793489
16.2428 123.734
18.95 17.763
21.6571 9.94136
24.3642 7.37206
27.0714 3.11225
29.7785 0.991707
32.4857 1.97584
35.1928 1.41034
37.8999 0.652377
40.6071 0.593959
43.3142 0.359054
46.0213 0.323608
48.7285 0.250201
51.4356 0.174362
54.1428 0.285598
56.8499 0.172854
59.557 0.247739
62.2642 0.220085
64.9713 0.206267
67.6785 0.215559
70.3856 0.209968
73.0927 0.203621
75.7999 0.20913
78.507 0.207724
81.2141 0.207983
83.9213 0.197605
86.6284 0.198272
89.3356 0.19896
92.0427 0.186769
94.7498 0.194753
97.457 0.194461
100.164 0.18825
102.871 0.19849
105.578 0.194831
108.286 0.196278
110.993 0.201193
113.7 0.194552
116.407 0.19851
119.114 0.193043
121.821 0.200242
124.528 0.194302
127.235 0.195544
129.943 0.196313
132.65 0.19899
135.357 0.19846
138.064 0.200699
140.771 0.201523
143.478 0.204058
146.185 0.203683
148.893 0.207005
151.6 0.207776
154.307 0.210719
157.014 0.207889
159.721 0.215957
162.428 0.216589
165.135 0.221137
167.843 0.228358
170.55 0.231568
173.257 0.237916
