# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
17.0112
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 0.0145772
5.41428 0.00345842
8.12141 0.0384925
10.8286 5.98679
13.5357 0.0872726
16.2428 0.458782
18.95 0.169771
21.6571 0.218603
24.3642 0.244937
27.0714 0.207428
29.7785 0.200806
32.4857 0.197505
35.1928 0.214245
37.8999 0.197548
40.6071 0.196686
43.3142 0.19103
46.0213 0.19058
48.7285 0.193622
51.4356 0.1938
54.1428 0.195969
56.8499 0.188351
59.557 0.187178
62.2642 0.192082
64.9713 0.200952
67.6785 0.19664
70.3856 0.197504
73.0927 0.197634
75.7999 0.195519
78.507 0.197969
81.2141 0.188681
83.9213 0.201049
86.6284 0.196748
89.3356 0.19864
92.0427 0.196969
94.7498 0.194925
97.457 0.196955
100.164 0.19284
102.871 0.194161
105.578 0.19376
108.286 0.193401
110.993 0.194439
113.7 0.192212
116.407 0.199645
119.114 0.196907
121.821 0.196458
124.528 0.197785
127.235 0.199139
129.943 0.198815
132.65 0.201104
135.357 0.19812
138.064 0.202084
140.771 0.200587
143.478 0.20145
146.185 0.206935
148.893 0.20475
151.6 0.204438
154.307 0.209116
157.014 0.212648
159.721 0.214746
162.428 0.219994
165.135 0.225529
167.843 0.229044
170.55 0.237669
173.257 0.246834
