# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
18.4809
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 13.4063
0.338392 3.87565
0.507588 2.27517
0.676785 1.10322
0.845981 0.6656
1.01518 0.422419
1.18437 0.299668
1.35357 0.238453
1.52277 0.185604
1.69196 0.132518
1.86116 0.107662
2.03035 0.085623
2.19955 0.0678361
2.36875 0.0556377
2.53794 0.0502726
2.70714 0.041896
2.87633 0.033978
3.04553 0.0313719
3.21473 0.026291
3.38392 0.0231419
3.55312 0.0189742
3.72231 0.0169552
3.89151 0.0151547
4.06071 0.0136572
4.2299 0.0123031
4.3991 0.0106095
4.5683 0.00976998
4.73749 0.008637
4.90669 0.00774206
5.07588 0.00692024
5.24508 0.0064311
5.41428 0.00589727
5.58347 0.00535195
5.75267 0.00512272
5.92186 0.00504011
6.09106 0.0049117
6.26026 0.00535218
6.42945 0.00552601
6.59865 0.00603151
6.76785 0.00637828
6.93704 0.00765663
7.10624 0.00845029
7.27543 0.0096544
7.44463 0.0112898
7.61383 0.0143049
7.78302 0.0163246
7.95222 0.0211112
8.12141 0.0243435
8.29061 0.0335805
8.45981 0.0420444
8.629 0.0541366
8.7982 0.0639575
8.96739 0.082611
9.13659 0.111417
9.30579 0.145702
9.47498 0.184342
9.64418 0.22001
9.81338 0.310312
9.98257 0.362445
10.1518 0.420304
10.321 0.543971
10.4902 0.645736
10.6594 0.728628
10.8286 0.199195
