# Folding 2, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
108.415
# k [Mpc^(-1)]   p [Mpc^3]
2.70714 0.000630019
5.41428 2.70996e-05
8.12141 0.000729142
10.8286 1108.58
13.5357 0.00147457
16.2428 780.342
18.95 292.136
21.6571 131.321
24.3642 260.104
27.0714 176.112
29.7785 40.6092
32.4857 62.5814
35.1928 59.1524
37.8999 15.3074
40.6071 15.1707
43.3142 11.8209
46.0213 6.41684
48.7285 5.43864
51.4356 0.922136
54.1428 5.68561
56.8499 1.74572
59.557 3.28892
62.2642 1.87735
64.9713 1.80338
67.6785 1.17186
70.3856 1.51405
73.0927 0.92938
75.7999 0.770215
78.507 0.82328
81.2141 0.381348
83.9213 0.506293
86.6284 0.404748
89.3356 0.333777
92.0427 0.255597
94.7498 0.300961
97.457 0.258388
100.164 0.235882
102.871 0.264501
105.578 0.209761
108.286 0.262177
110.993 0.235036
113.7 0.198506
116.407 0.252134
119.114 0.199638
121.821 0.232487
124.528 0.220285
127.235 0.218537
129.943 0.215604
132.65 0.222026
135.357 0.201125
138.064 0.214728
140.771 0.213485
143.478 0.204622
146.185 0.225623
148.893 0.205685
151.6 0.219525
154.307 0.225742
157.014 0.219826
159.721 0.226537
162.428 0.225899
165.135 0.234902
167.843 0.24
170.55 0.240003
173.257 0.23392
