# Folding 0, all lengths/volumes are comoving
# Shotnoise [Mpc^3]
0.195357
# Redshift [dimensionless]
2.75154
# k [Mpc^(-1)]   p [Mpc^3]
0.169196 392.763
0.338392 89.5548
0.507588 71.1069
0.676785 39.4079
0.845981 27.8361
1.01518 21.0638
1.18437 16.6549
1.35357 12.9981
1.52277 12.0508
1.69196 9.82613
1.86116 9.24278
2.03035 7.78531
2.19955 7.42814
2.36875 6.74831
2.53794 6.37802
2.70714 5.74754
2.87633 5.26096
3.04553 4.80957
3.21473 4.57865
3.38392 4.23364
3.55312 4.04322
3.72231 3.88395
3.89151 3.63177
4.06071 3.40211
4.2299 3.2056
4.3991 3.05751
4.5683 2.92548
4.73749 2.85555
4.90669 2.66999
5.07588 2.6105
5.24508 2.54656
5.41428 2.44823
5.58347 2.35731
5.75267 2.22551
5.92186 2.14435
6.09106 2.06997
6.26026 1.96254
6.42945 1.87273
6.59865 1.87437
6.76785 1.78898
6.93704 1.70356
7.10624 1.65977
7.27543 1.582
7.44463 1.5425
7.61383 1.48642
7.78302 1.4484
7.95222 1.41373
8.12141 1.3453
8.29061 1.31823
8.45981 1.28635
8.629 1.25997
8.7982 1.19833
8.96739 1.15811
9.13659 1.13935
9.30579 1.09931
9.47498 1.09278
9.64418 1.05892
9.81338 1.04408
9.98257 1.02611
10.1518 1.02194
10.321 1.0226
10.4902 0.997151
10.6594 0.996814
10.8286 0.98067
